peak	MA0102.5	MA0113.4	MA0148.5	MA0466.4	MA0480.3	MA2323.1	MA2327.1
chr10:91208831-91209331	0	0	0	0	0	0	0
chr10:91237046-91237546	0	0	0	0	0	0	0
chr10:91241357-91241857	0	0	0	0	0	0	0
chr10:91270837-91271337	0	0	0	0	0	0	0
chr10:91460770-91461270	0	0	0	0	0	0	0
chr10:91464715-91465215	0	0	0	0	0	0	0
chr10:91652207-91652707	0	0	0	0	0	0	0
chr10:92722135-92722635	0	0	0	0	0	0	0
chr10:93051154-93051654	0	0	0	0	0	0	0
chr10:93069958-93070458	0	0	0	0	0	0	0
chr10:93081205-93081705	0	0	0	0	0	0	0
chr10:93083172-93083672	0	0	0	0	0	0	0
chr10:93111490-93111990	0	0	0	0	0	0	0
chr10:93116558-93117058	0	0	0	0	0	0	0
chr10:93121354-93121854	0	0	0	0	0	0	0
chr10:93123717-93124217	0	0	0	0	0	0	0
chr10:93130345-93130845	0	0	0	0	0	0	0
chr10:93145018-93145518	0	0	0	0	0	0	0
chr10:93161948-93162448	0	0	0	0	0	0	0
chr10:93166188-93166688	0	0	0	0	0	0	0
chr10:93195009-93195509	0	0	0	0	0	0	0
chr10:93239270-93239770	0	0	0	0	0	0	0
chr10:93255187-93255687	0	0	0	0	0	0	0
chr10:93261849-93262349	0	0	0	0	0	0	0
chr10:93291529-93292029	0	0	0	0	0	0	0
chr10:93309247-93309747	0	0	0	0	0	0	0
chr10:93425716-93426216	0	0	0	0	0	0	0
chr10:93432124-93432624	0	0	0	0	0	0	0
chr10:93435524-93436024	0	0	0	0	0	0	0
chr10:93441843-93442343	0	0	0	0	0	0	0
chr10:93452776-93453276	0	0	0	0	0	0	0
chr10:93471380-93471880	0	0	0	0	0	0	0
chr10:93486565-93487065	0	0	0	0	0	0	0
chr10:93488471-93488971	0	0	0	0	0	0	0
chr10:93540057-93540557	0	0	0	0	0	0	0
chr10:93577440-93577940	0	0	0	0	0	0	0
chr10:93589306-93589806	0	0	0	0	0	0	0
chr10:93593890-93594390	0	0	0	0	0	0	0
chr10:93611503-93612003	0	0	0	0	0	0	0
chr10:93680314-93680814	0	0	0	0	0	0	0
chr10:93812882-93813382	0	0	0	0	0	0	0
chr10:93883555-93884055	0	0	0	0	0	0	0
chr10:93889403-93889903	0	0	0	0	0	0	0
chr10:94035306-94035806	0	0	0	0	0	0	0
chr10:94086707-94087207	0	0	0	0	0	0	0
chr10:94095483-94095983	0	0	0	0	0	0	0
chr10:94098058-94098558	0	0	0	0	0	0	0
chr10:94115785-94116285	0	0	0	0	0	0	0
chr10:94142197-94142697	0	0	0	0	0	0	0
chr10:94147478-94147978	0	0	0	0	0	0	0
chr10:94148505-94149005	0	0	0	0	0	0	0
chr10:94171567-94172067	0	0	0	0	0	0	0
chr10:94198815-94199315	0	0	0	0	0	0	0
chr10:94378233-94378733	0	0	0	0	0	0	0
chr10:94398255-94398755	0	0	0	0	0	0	0
chr10:94405403-94405903	0	0	0	0	0	0	0
chr10:94406568-94407068	0	0	0	0	0	0	0
chr10:94408858-94409358	0	0	0	0	0	0	0
chr10:94414036-94414536	0	0	0	0	0	0	0
chr10:94416212-94416712	0	0	0	0	0	0	0
chr10:94426217-94426717	0	0	0	0	0	0	0
chr10:94428322-94428822	0	0	0	0	0	0	0
chr10:94446566-94447066	0	0	0	0	0	0	0
chr10:94449579-94450079	0	0	0	0	0	0	0
chr10:94453752-94454252	0	0	0	0	0	0	0
chr10:94462657-94463157	0	0	0	0	0	0	0
chr10:94480203-94480703	0	0	0	0	0	0	0
chr10:94486694-94487194	0	0	0	0	0	0	0
chr10:94494453-94494953	0	0	0	0	0	0	0
chr10:94496831-94497331	0	0	0	0	0	0	0
chr10:94500472-94500972	0	0	0	0	0	0	0
chr10:94505154-94505654	0	0	0	0	0	0	0
chr10:94514277-94514777	0	0	0	0	0	0	0
chr10:94515479-94515979	0	0	0	0	0	0	0
chr10:94521184-94521684	0	0	0	0	0	0	0
chr10:94545218-94545718	0	0	0	0	0	0	0
chr10:94549668-94550168	0	0	0	0	0	0	0
chr10:94550991-94551491	0	0	0	0	0	0	0
chr10:94558143-94558643	0	0	0	0	0	0	0
chr10:94575441-94575941	0	0	0	0	0	0	0
chr10:94687989-94688489	0	0	0	0	0	0	0
chr10:94919425-94919925	0	0	0	0	0	0	0
chr10:94991208-94991708	0	0	0	0	0	0	0
chr10:95074934-95075434	0	0	0	0	0	0	0
chr10:95088452-95088952	0	0	0	0	0	0	0
chr10:95099640-95100140	0	0	0	0	0	0	0
chr10:95109721-95110221	0	0	0	0	0	0	0
chr10:95174008-95174508	0	0	0	0	0	0	0
chr10:95183089-95183589	0	0	0	0	0	0	0
chr10:95193942-95194442	0	0	0	0	0	0	0
chr10:95200040-95200540	0	0	0	0	0	0	0
chr10:95210202-95210702	0	0	0	0	0	0	0
chr10:95218465-95218965	0	0	0	0	0	0	0
chr10:95228168-95228668	0	0	0	0	0	0	0
chr10:95236267-95236767	0	0	0	0	0	0	0
chr10:95260457-95260957	0	0	0	0	0	0	0
chr10:95264694-95265194	0	0	0	0	0	0	0
chr10:95304323-95304823	0	0	0	0	0	0	0
chr10:95317927-95318427	0	0	0	0	0	0	0
chr10:95394997-95395497	0	0	0	0	0	0	0
chr10:95417320-95417820	0	0	0	0	0	0	0
chr10:95419967-95420467	0	0	0	0	0	0	0
chr10:95445206-95445706	0	0	0	0	0	0	0
chr10:95460688-95461188	0	0	0	0	0	0	0
chr10:95475712-95476212	0	0	0	0	0	0	0
chr10:95501463-95501963	0	0	0	0	0	0	0
chr10:95508321-95508821	0	0	0	0	0	0	0
chr10:95514347-95514847	0	0	0	0	0	0	0
chr10:95532871-95533371	0	0	0	0	0	0	0
chr10:95544928-95545428	0	0	0	0	0	0	0
chr10:95555207-95555707	0	0	0	0	0	0	0
chr10:95562809-95563309	0	0	0	0	0	0	0
chr10:95564310-95564810	0	0	0	0	0	0	0
chr10:95577235-95577735	0	0	0	0	0	0	0
chr10:95583041-95583541	0	0	0	0	0	0	0
chr10:95591056-95591556	0	0	0	0	0	0	0
chr10:95611041-95611541	0	0	0	0	0	0	0
chr10:95623310-95623810	0	0	0	0	0	0	0
chr10:95630755-95631255	0	0	0	0	0	0	0
chr10:95643716-95644216	0	0	0	0	0	0	0
chr10:95656616-95657116	0	0	0	0	0	0	0
chr10:95665608-95666108	0	0	0	0	0	0	0
chr10:95671203-95671703	0	0	0	0	0	0	0
chr10:95679813-95680313	0	0	0	0	0	0	0
chr10:95695912-95696412	0	0	0	0	0	0	0
chr10:95700650-95701150	0	0	0	0	0	0	0
chr10:95713038-95713538	0	0	0	0	0	0	0
chr10:95725596-95726096	0	0	0	0	0	0	0
chr10:95758208-95758708	0	0	0	0	0	0	0
chr10:95759735-95760235	0	0	0	0	0	0	0
chr10:95763682-95764182	0	0	0	0	0	0	0
chr10:95773573-95774073	0	0	0	0	0	0	0
chr10:95778802-95779302	0	0	0	0	0	0	0
chr10:95857859-95858359	0	0	0	0	0	0	0
chr10:95864741-95865241	0	0	0	0	0	0	0
chr10:95894467-95894967	0	0	0	0	0	0	0
chr10:95939955-95940455	0	0	0	0	0	0	0
chr10:95949743-95950243	0	0	0	0	0	0	0
chr10:95957474-95957974	0	0	0	0	0	0	0
chr10:96033449-96033949	0	0	0	0	0	0	0
chr10:96080462-96080962	0	0	0	0	0	0	0
chr10:96121177-96121677	0	0	0	0	0	0	0
chr10:96124719-96125219	0	0	0	0	0	0	0
chr10:96132156-96132656	0	0	0	0	0	0	0
chr10:96150319-96150819	0	0	0	0	0	0	0
chr10:96163196-96163696	0	0	0	0	0	0	0
chr10:96172473-96172973	0	0	0	0	0	0	0
chr10:96181649-96182149	0	0	0	0	0	0	0
chr10:96188332-96188832	0	0	0	0	0	0	0
chr10:96202799-96203299	0	0	0	0	0	0	0
chr10:96209165-96209665	0	0	0	0	0	0	0
chr10:96213982-96214482	0	0	0	0	0	0	0
chr10:96230332-96230832	0	0	0	0	0	0	0
chr10:96294587-96295087	0	0	0	0	0	0	0
chr10:96298599-96299099	0	0	0	0	0	0	0
chr10:96333019-96333519	0	0	0	0	0	0	0
chr10:96480201-96480701	0	0	0	0	0	0	0
chr10:96494423-96494923	0	0	0	0	0	0	0
chr10:96502315-96502815	0	0	0	0	0	0	0
chr10:96535202-96535702	0	0	0	0	0	0	0
chr10:96556187-96556687	0	0	0	0	0	0	0
chr10:96557511-96558011	0	0	0	0	0	0	0
chr10:96571364-96571864	0	0	0	0	0	0	0
chr10:96588140-96588640	0	0	0	0	0	0	0
chr10:96609733-96610233	0	0	0	0	0	0	0
chr10:96616445-96616945	0	0	0	0	0	0	0
chr10:96617951-96618451	0	0	0	0	0	0	0
chr10:96621785-96622285	0	0	0	0	0	0	0
chr10:96628661-96629161	0	0	0	0	0	0	0
chr10:96632864-96633364	0	0	0	0	0	0	0
chr10:96646202-96646702	0	0	0	0	0	0	0
chr10:96656071-96656571	0	0	0	0	0	0	0
chr10:96685939-96686439	0	0	0	0	0	0	0
chr10:96690576-96691076	0	0	0	0	0	0	0
chr10:96722155-96722655	0	0	0	0	0	0	0
chr10:96731104-96731604	0	0	0	0	0	0	0
chr10:96744276-96744776	0	0	0	0	0	0	0
chr10:96751253-96751753	0	0	0	0	0	0	0
chr10:96804566-96805066	0	0	0	0	0	0	0
chr10:96821959-96822459	0	0	0	0	0	0	0
chr10:96828875-96829375	0	0	0	0	0	0	0
chr10:96847795-96848295	0	0	0	0	0	0	0
chr10:96854657-96855157	0	0	0	0	0	0	0
chr10:96863213-96863713	0	0	0	0	0	0	0
chr10:96879388-96879888	0	0	0	0	0	0	0
chr10:96880739-96881239	0	0	0	0	0	0	0
chr10:96925102-96925602	0	0	0	0	0	0	0
chr10:96934770-96935270	0	0	0	0	0	0	0
chr10:97160112-97160612	0	0	0	0	0	0	0
chr10:97312850-97313350	0	0	0	0	0	0	0
chr10:97334186-97334686	0	0	0	0	0	0	0
chr10:97339846-97340346	0	0	0	0	0	0	0
chr10:97345381-97345881	0	0	0	0	0	0	0
chr10:97375779-97376279	0	0	0	0	0	0	0
chr10:97469519-97470019	0	0	0	0	0	0	0
chr10:97470904-97471404	0	0	0	0	0	0	0
chr10:97478990-97479490	0	0	0	0	0	0	0
chr10:97637340-97637840	0	0	0	0	0	0	0
chr10:97670298-97670798	0	0	0	0	0	0	0
chr10:97682479-97682979	0	0	0	0	0	0	0
chr10:97687135-97687635	0	0	0	0	0	0	0
chr10:97689161-97689661	0	0	0	0	0	0	0
chr10:97694409-97694909	0	0	0	0	0	0	0
chr10:98032877-98033377	0	0	0	0	0	0	0
chr10:98494349-98494849	0	0	0	0	0	0	0
chr10:98539191-98539691	0	0	0	0	0	0	0
chr10:98543368-98543868	0	0	0	0	0	0	0
chr10:98811561-98812061	0	0	0	0	0	0	0
chr10:98857280-98857780	0	0	0	0	0	0	0
chr10:98913593-98914093	0	0	0	0	0	0	0
chr10:98916046-98916546	0	0	0	0	0	0	0
chr10:98947502-98948002	0	0	0	0	0	0	0
chr10:98960906-98961406	0	0	0	0	0	0	0
chr10:99011897-99012397	0	0	0	0	0	0	0
chr10:99062275-99062775	0	0	0	0	0	0	0
chr10:99064082-99064582	0	0	0	0	0	0	0
chr10:99084157-99084657	0	0	0	0	0	0	0
chr10:99107888-99108388	0	0	0	0	0	0	0
chr10:99124012-99124512	0	0	0	0	0	0	0
chr10:99151874-99152374	0	0	0	0	0	0	0
chr10:99169526-99170026	0	0	0	0	0	0	0
chr10:99171880-99172380	0	0	0	0	0	0	0
chr10:99190707-99191207	0	0	0	0	0	0	0
chr10:99203936-99204436	0	0	0	0	0	0	0
chr10:99208923-99209423	0	0	0	0	0	0	0
chr10:99214640-99215140	0	0	0	0	0	0	0
chr10:99225936-99226436	0	0	0	0	0	0	0
chr10:99228315-99228815	0	0	0	0	0	0	0
chr10:99250779-99251279	0	0	0	0	0	0	0
chr10:99262784-99263284	0	0	0	0	0	0	0
chr10:99268705-99269205	0	0	0	0	0	0	0
chr10:99270514-99271014	0	0	0	0	0	0	0
chr10:99285774-99286274	0	0	0	0	0	0	0
chr10:99349227-99349727	0	0	0	0	0	0	0
chr10:99353813-99354313	0	0	0	0	0	0	0
chr10:99357073-99357573	0	0	0	0	0	0	0
chr10:99377205-99377705	0	0	0	0	0	0	0
chr10:99384176-99384676	0	0	0	0	0	0	0
chr10:99413429-99413929	0	0	0	0	0	0	0
chr10:99430800-99431300	0	0	0	0	0	0	0
chr10:99441362-99441862	0	0	0	0	0	0	0
chr10:99459853-99460353	0	0	0	0	0	0	0
chr10:99461221-99461721	0	0	0	0	0	0	0
chr10:99531484-99531984	0	0	0	0	0	0	0
chr10:99577464-99577964	0	0	0	0	0	0	0
chr10:99599532-99600032	0	0	0	0	0	0	0
chr10:99602322-99602822	0	0	0	0	0	0	0
chr10:99615835-99616335	0	0	0	0	0	0	0
chr10:99619267-99619767	0	0	0	0	0	0	0
chr10:99913228-99913728	0	0	0	0	0	0	0
chr10:100015683-100016183	0	0	0	0	0	0	0
chr10:100053866-100054366	0	0	0	0	0	0	0
chr10:100065371-100065871	0	0	0	0	0	0	0
chr10:100072695-100073195	0	0	0	0	0	0	0
chr10:100088893-100089393	0	0	0	0	0	0	0
chr10:100115518-100116018	0	0	0	0	0	0	0
chr10:100487012-100487512	0	0	0	0	0	0	0
chr10:100588864-100589364	0	0	0	0	0	0	0
chr10:101630855-101631355	0	0	0	0	0	0	0
chr10:101635432-101635932	0	0	0	0	0	0	0
chr10:101770771-101771271	0	0	0	0	0	0	0
chr10:102127789-102128289	0	0	0	0	0	0	0
chr10:102735263-102735763	0	0	0	0	0	0	0
chr10:103028200-103028700	0	0	0	0	0	0	0
chr10:103029554-103030054	0	0	0	0	0	0	0
chr10:103235920-103236420	0	0	0	0	0	0	0
chr10:103253963-103254463	0	0	0	0	0	0	0
chr10:103368524-103369024	0	0	0	0	0	0	0
chr10:105165122-105165622	0	0	0	0	0	0	0
chr10:105296317-105296817	0	0	0	0	0	0	0
chr10:105481281-105481781	0	0	0	0	0	0	0
chr10:105574664-105575164	0	0	0	0	0	0	0
chr10:105686490-105686990	0	0	0	0	0	0	0
chr10:105714744-105715244	0	0	0	0	0	0	0
chr10:105774459-105774959	0	0	0	0	0	0	0
chr10:105841296-105841796	0	0	0	0	0	0	0
chr10:106585369-106585869	0	0	0	0	0	0	0
chr10:106719727-106720227	0	0	0	0	0	0	0
chr10:106932142-106932642	0	0	0	0	0	0	0
chr10:106937126-106937626	0	0	0	0	0	0	0
chr10:107017200-107017700	0	0	0	0	0	0	0
chr10:107038893-107039393	0	0	0	0	0	0	0
chr10:107094359-107094859	0	0	0	0	0	0	0
chr10:107116532-107117032	0	0	0	0	0	0	0
chr10:107123007-107123507	0	0	0	0	0	0	0
chr10:107172065-107172565	0	0	0	0	0	0	0
chr10:107205343-107205843	0	0	0	0	0	0	0
chr10:107239006-107239506	0	0	0	0	0	0	0
chr10:107272210-107272710	0	0	0	0	0	0	0
chr10:107358976-107359476	0	0	0	0	0	0	0
chr10:107389473-107389973	0	0	0	0	0	0	0
chr10:107747527-107748027	0	0	0	0	0	0	0
chr10:107799891-107800391	0	0	0	0	0	0	0
chr10:107901549-107902049	0	0	0	0	0	0	0
chr10:107905602-107906102	0	0	0	0	0	0	0
chr10:107921902-107922402	0	0	0	0	0	0	0
chr10:107954423-107954923	0	0	0	0	0	0	0
chr10:108113302-108113802	0	0	0	0	0	0	0
chr10:108161303-108161803	0	0	0	0	0	0	0
chr10:108163049-108163549	0	0	0	0	0	0	0
chr10:108184680-108185180	0	0	0	0	0	0	0
chr10:108190958-108191458	0	0	0	0	0	0	0
chr10:108203127-108203627	0	0	0	0	0	0	0
chr10:108300791-108301291	0	0	0	0	0	0	0
chr10:108446158-108446658	0	0	0	0	0	0	0
chr10:108454137-108454637	0	0	0	0	0	0	0
chr10:108979696-108980196	0	0	0	0	0	0	0
chr10:109136888-109137388	0	0	0	0	0	0	0
chr10:109337240-109337740	0	0	0	0	0	0	0
chr10:109497919-109498419	0	0	0	0	0	0	0
chr10:109651723-109652223	0	0	0	0	0	0	0
chr10:109664849-109665349	0	0	0	0	0	0	0
chr10:109684467-109684967	0	0	0	0	0	0	0
chr10:109832628-109833128	0	0	0	0	0	0	0
chr10:109844713-109845213	0	0	0	0	0	0	0
chr10:109864799-109865299	0	0	0	0	0	0	0
chr10:109874637-109875137	0	0	0	0	0	0	0
chr10:109903484-109903984	0	0	0	0	0	0	0
chr10:109906301-109906801	0	0	0	0	0	0	0
chr10:109919152-109919652	0	0	0	0	0	0	0
chr10:109921069-109921569	0	0	0	0	0	0	0
chr10:109986036-109986536	0	0	0	0	0	0	0
chr10:109999859-110000359	0	0	0	0	0	0	0
chr10:110000752-110001252	0	0	0	0	0	0	0
chr10:110057117-110057617	0	0	0	0	0	0	0
chr10:110085440-110085940	0	0	0	0	0	0	0
chr10:110102141-110102641	0	0	0	0	0	0	0
chr10:110112186-110112686	0	0	0	0	0	0	0
chr10:110118037-110118537	0	0	0	0	0	0	0
chr10:110155419-110155919	0	0	0	0	0	0	0
chr10:110158837-110159337	0	0	0	0	0	0	0
chr10:110233525-110234025	0	0	0	0	0	0	0
chr10:110455546-110456046	0	0	0	0	0	0	0
chr10:110727645-110728145	0	0	0	0	0	0	0
chr10:110733519-110734019	0	0	0	0	0	0	0
chr10:110769235-110769735	0	0	0	0	0	0	0
chr10:110794731-110795231	0	0	0	0	0	0	0
chr10:110804878-110805378	0	0	0	0	0	0	0
chr10:110879434-110879934	0	0	0	0	0	0	0
chr10:110919546-110920046	0	0	0	0	0	0	0
chr10:110927303-110927803	0	0	0	0	0	0	0
chr10:110938404-110938904	0	0	0	0	0	0	0
chr10:110952713-110953213	0	0	0	0	0	0	0
chr10:110991878-110992378	0	0	0	0	0	0	0
chr10:111009200-111009700	0	0	0	0	0	0	0
chr10:111010484-111010984	0	0	0	0	0	0	0
chr10:111108697-111109197	0	0	0	0	0	0	0
chr10:111129842-111130342	0	0	0	0	0	0	0
chr10:111149644-111150144	0	0	0	0	0	0	0
chr10:111163988-111164488	0	0	0	0	0	0	0
chr10:111172134-111172634	0	0	0	0	0	0	0
chr10:111183742-111184242	0	0	0	0	0	0	0
chr10:111216133-111216633	0	0	0	0	0	0	0
chr10:111226702-111227202	0	0	0	0	0	0	0
chr10:111234849-111235349	0	0	0	0	0	0	0
chr10:111244932-111245432	0	0	0	0	0	0	0
chr10:111298812-111299312	0	0	0	0	0	0	0
chr10:111309532-111310032	0	0	0	0	0	0	0
chr10:111315058-111315558	0	0	0	0	0	0	0
chr10:111318370-111318870	0	0	0	0	0	0	0
chr10:111329325-111329825	0	0	0	0	0	0	0
chr10:111331904-111332404	0	0	0	0	0	0	0
chr10:111339267-111339767	0	0	0	0	0	0	0
chr10:111348349-111348849	0	0	0	0	0	0	0
chr10:111354722-111355222	0	0	0	0	0	0	0
chr10:111364633-111365133	0	0	0	0	0	0	0
chr10:111381928-111382428	0	0	0	0	0	0	0
chr10:111389841-111390341	0	0	0	0	0	0	0
chr10:111397961-111398461	0	0	0	0	0	0	0
chr10:111416645-111417145	0	0	0	0	0	0	0
chr10:111460086-111460586	0	0	0	0	0	0	0
chr10:111473862-111474362	0	0	0	0	0	0	0
chr10:111476942-111477442	0	0	0	0	0	0	0
chr10:111507496-111507996	0	0	0	0	0	0	0
chr10:111516021-111516521	0	0	0	0	0	0	0
chr10:111530000-111530500	0	0	0	0	0	0	0
chr10:111539929-111540429	0	0	0	0	0	0	0
chr10:111543588-111544088	0	0	0	0	0	0	0
chr10:111550090-111550590	0	0	0	0	0	0	0
chr10:111566944-111567444	0	0	0	0	0	0	0
chr10:111600228-111600728	0	0	0	0	0	0	0
chr10:111712685-111713185	0	0	0	0	0	0	0
chr10:111783828-111784328	0	0	0	0	0	0	0
chr10:111925446-111925946	0	0	0	0	0	0	0
chr10:111972592-111973092	0	0	0	0	0	0	0
chr10:112270440-112270940	0	0	0	0	0	0	0
chr10:112801375-112801875	0	0	0	0	0	0	0
chr10:112928648-112929148	0	0	0	0	0	0	0
chr10:113290122-113290622	0	0	0	0	0	0	0
chr10:114111723-114112223	0	0	0	0	0	0	0
chr10:114500039-114500539	0	0	0	0	0	0	0
chr10:114725623-114726123	0	0	0	0	0	0	0
chr10:114742986-114743486	0	0	0	0	0	0	0
chr10:114758771-114759271	0	0	0	0	0	0	0
chr10:114799524-114800024	0	0	0	0	0	0	0
chr10:114802696-114803196	0	0	0	0	0	0	0
chr10:114968529-114969029	0	0	0	0	0	0	0
chr10:115100098-115100598	0	0	0	0	0	0	0
chr10:115103921-115104421	0	0	0	0	0	0	0
chr10:115106355-115106855	0	0	0	0	0	0	0
chr10:115107961-115108461	0	0	0	0	0	0	0
chr10:115136939-115137439	0	0	0	0	0	0	0
chr10:115147234-115147734	0	0	0	0	0	0	0
chr10:115205111-115205611	0	0	0	0	0	0	0
chr10:115247725-115248225	0	0	0	0	0	0	0
chr10:115251759-115252259	0	0	0	0	0	0	0
chr10:115288599-115289099	0	0	0	0	0	0	0
chr10:115314496-115314996	0	0	0	0	0	0	0
chr10:115315645-115316145	0	0	0	0	0	0	0
chr10:115323267-115323767	0	0	0	0	0	0	0
chr10:115362417-115362917	0	0	0	0	0	0	0
chr10:115384060-115384560	0	0	0	0	0	0	0
chr10:115579174-115579674	0	0	0	0	0	0	0
chr10:115587129-115587629	0	0	0	0	0	0	0
chr10:116018336-116018836	0	0	0	0	0	0	0
chr10:116196806-116197306	0	0	0	0	0	0	0
chr10:116208160-116208660	0	0	0	0	0	0	0
chr10:116319200-116319700	0	0	0	0	0	0	0
chr10:116330557-116331057	0	0	0	0	0	0	0
chr10:116407742-116408242	0	0	0	0	0	0	0
chr10:116580414-116580914	0	0	0	0	0	0	0
chr10:116582447-116582947	0	0	0	0	0	0	0
chr10:116713448-116713948	0	0	0	0	0	0	0
chr10:116733169-116733669	0	0	0	0	0	0	0
chr10:116735519-116736019	0	0	0	0	0	0	0
chr10:116771488-116771988	0	0	0	0	0	0	0
chr10:116848355-116848855	0	0	0	0	0	0	0
chr10:116949372-116949872	0	0	0	0	0	0	0
chr10:116950488-116950988	0	0	0	0	0	0	0
chr10:117000759-117001259	0	0	0	0	0	0	0
chr10:117063495-117063995	0	0	0	0	0	0	0
chr10:117072391-117072891	0	0	0	0	0	0	0
chr10:117082401-117082901	0	0	0	0	0	0	0
chr10:117109566-117110066	0	0	0	0	0	0	0
chr10:117111371-117111871	0	0	0	0	0	0	0
chr10:117130068-117130568	0	0	0	0	0	0	0
chr10:117144583-117145083	0	0	0	0	0	0	0
chr10:117148791-117149291	0	0	0	0	0	0	0
chr10:117201262-117201762	0	0	0	0	0	0	0
chr10:117202661-117203161	0	0	0	0	0	0	0
chr10:117203265-117203765	0	0	0	0	0	0	0
chr10:117210313-117210813	0	0	0	0	0	0	0
chr10:117217260-117217760	0	0	0	0	0	0	0
chr10:117224461-117224961	0	0	0	0	0	0	0
chr10:117234752-117235252	0	0	0	0	0	0	0
chr10:117298191-117298691	0	0	0	0	0	0	0
chr10:117302100-117302600	0	0	0	0	0	0	0
chr10:117307129-117307629	0	0	0	0	0	0	0
chr10:117320668-117321168	0	0	0	0	0	0	0
chr10:117328787-117329287	0	0	0	0	0	0	0
chr10:117330768-117331268	0	0	0	0	0	0	0
chr10:117332108-117332608	0	0	0	0	0	0	0
chr10:117333520-117334020	0	0	0	0	0	0	0
chr10:117343172-117343672	0	0	0	0	0	0	0
chr10:117363172-117363672	0	0	0	0	0	0	0
chr10:117364299-117364799	0	0	0	0	0	0	0
chr10:117364851-117365351	0	0	0	0	0	0	0
chr10:117375642-117376142	0	0	0	0	0	0	0
chr10:117377063-117377563	0	0	0	0	0	0	0
chr10:117435326-117435826	0	0	0	0	0	0	0
chr10:117436856-117437356	0	0	0	0	0	0	0
chr10:117447028-117447528	0	0	0	0	0	0	0
chr10:117455589-117456089	0	0	0	0	0	0	0
chr10:117515525-117516025	0	0	0	0	0	0	0
chr10:117531516-117532016	0	0	0	0	0	0	0
chr10:117669338-117669838	0	0	0	0	0	0	0
chr10:117676721-117677221	0	0	0	0	0	0	0
chr10:117709306-117709806	0	0	0	0	0	0	0
chr10:117711116-117711616	0	0	0	0	0	0	0
chr10:117717848-117718348	0	0	0	0	0	0	0
chr10:117731173-117731673	0	0	0	0	0	0	0
chr10:117743812-117744312	0	0	0	0	0	0	0
chr10:117746434-117746934	0	0	0	0	0	0	0
chr10:117787516-117788016	0	0	0	0	0	0	0
chr10:117792630-117793130	0	0	0	0	0	0	0
chr10:117828567-117829067	0	0	0	0	0	0	0
chr10:117844804-117845304	0	0	0	0	0	0	0
chr10:117846303-117846803	0	0	0	0	0	0	0
chr10:117905903-117906403	0	0	0	0	0	0	0
chr10:118049459-118049959	0	0	0	0	0	0	0
chr10:118103395-118103895	0	0	0	0	0	0	0
chr10:118110081-118110581	0	0	0	0	0	0	0
chr10:118141235-118141735	0	0	0	0	0	0	0
chr10:118146990-118147490	0	0	0	0	0	0	0
chr10:118153321-118153821	0	0	0	0	0	0	0
chr10:118370494-118370994	0	0	0	0	0	0	0
chr10:118596351-118596851	0	0	0	0	0	0	0
chr10:118720327-118720827	0	0	0	0	0	0	0
chr10:118722062-118722562	0	0	0	0	0	0	0
chr10:118736982-118737482	0	0	0	0	0	0	0
chr10:118750209-118750709	0	0	0	0	0	0	0
chr10:118758785-118759285	0	0	0	0	0	0	0
chr10:118761078-118761578	0	0	0	0	0	0	0
chr10:118837212-118837712	0	0	0	0	0	0	0
chr10:118869687-118870187	0	0	0	0	0	0	0
chr10:118899767-118900267	0	0	0	0	0	0	0
chr10:118981339-118981839	0	0	0	0	0	0	0
chr10:118990592-118991092	0	0	0	0	0	0	0
chr10:119003894-119004394	0	0	0	0	0	0	0
chr10:119011470-119011970	0	0	0	0	0	0	0
chr10:119040350-119040850	0	0	0	0	0	0	0
chr10:119055028-119055528	0	0	0	0	0	0	0
chr10:119061517-119062017	0	0	0	0	0	0	0
chr10:119065496-119065996	0	0	0	0	0	0	0
chr10:119211186-119211686	0	0	0	0	0	0	0
chr10:119230113-119230613	0	0	0	0	0	0	0
chr10:119240440-119240940	0	0	0	0	0	0	0
chr10:119556499-119556999	0	0	0	0	0	0	0
chr10:119610477-119610977	0	0	0	0	0	0	0
chr10:120064603-120065103	0	0	0	0	0	0	0
chr10:120112642-120113142	0	0	0	0	0	0	0
chr10:120201821-120202321	0	0	0	0	0	0	0
chr10:120208907-120209407	0	0	0	0	0	0	0
chr10:120227172-120227672	0	0	0	0	0	0	0
chr10:120377440-120377940	0	0	0	0	0	0	0
chr10:120422159-120422659	0	0	0	0	0	0	0
chr10:120428620-120429120	0	0	0	0	0	0	0
chr10:120636217-120636717	0	0	0	0	0	0	0
chr10:120745278-120745778	0	0	0	0	0	0	0
chr10:120751492-120751992	0	0	0	0	0	0	0
chr10:120769934-120770434	0	0	0	0	0	0	0
chr10:120834266-120834766	0	0	0	0	0	0	0
chr10:120840179-120840679	0	0	0	0	0	0	0
chr10:120864538-120865038	0	0	0	0	0	0	0
chr10:120876255-120876755	0	0	0	0	0	0	0
chr10:120882847-120883347	0	0	0	0	0	0	0
chr10:120890758-120891258	0	0	0	0	0	0	0
chr10:120938151-120938651	0	0	0	0	0	0	0
chr10:120977901-120978401	0	0	0	0	0	0	0
chr10:121033481-121033981	0	0	0	0	0	0	0
chr10:121256309-121256809	0	0	0	0	0	0	0
chr10:121330807-121331307	0	0	0	0	0	0	0
chr10:121364497-121364997	0	0	0	0	0	0	0
chr10:121365678-121366178	0	0	0	0	0	0	0
chr10:121423699-121424199	0	0	0	0	0	0	0
chr10:121429499-121429999	0	0	0	0	0	0	0
