# Analysis Group Name : Default Analysis Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description : Including all applicable data files.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Created By :bridgeslab@umich.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Last Modified Date : 2018-07-17 03:36:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Number of Experiments in Analysis Group : 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# List of instrument types in the study that are imported : QuantStudio 5 System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Normalization method : Global Normalization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference Sample : 2616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference Group : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Max CT : 40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Confidence Level : 95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment Name,Barcode,Well,Biological Group Name,Sample Name,Target Name,Task,Amp Score,Amp Status,Cq Conf,Target Efficiency,Cq,Cq (Post IC),Eq. Cq,Quantity,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline Stop,Tm1,Tm2,Tm3,Cq Mean,Cq SE,Intercept,R-Squared,Slope,Efficiency,Omit,FLAGS,AMPNC,AMPSCORE,BADROX,OFFSCALE,NOAMP,NOISE,SPIKE,NOSIGNAL,NOSAMPLE,EXPFAIL,BLFAIL,THOLDFAIL,CTFAIL,HIGHSD,OUTLIERRG,MAXCT,MPOUTLIER,MTP or TM,LOWROX,PRFLOW,PRFDROP,DRNMIN,CQCONF
2017-12-13 lcg.eds,,I19,,2634,Rplp0,UNKNOWN,1.6361986,Amp,0.98196375,100,20.964607,20.964607,20.964607,-,TRUE,0.5424773,TRUE,3,14,84.54446,-,-,20.99163,0.07927802,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,I20,,2635,Rplp0,UNKNOWN,1.6355995,Amp,0.9736546,100,19.41679,19.41679,19.41679,-,TRUE,0.5424773,TRUE,3,13,84.54446,-,-,19.425764,0.0465128,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,I21,,2636,Rplp0,UNKNOWN,1.6390697,Amp,0.99059075,100,24.406849,24.406849,24.406849,-,TRUE,0.5424773,TRUE,3,18,84.430824,-,-,24.447744,0.023045959,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,I22,,2637,Rplp0,UNKNOWN,1.6285942,Amp,0.9624718,100,19.861506,19.861506,19.861506,-,TRUE,0.5424773,TRUE,3,14,84.430824,-,-,19.910576,0.024605561,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,I23,,2638,Rplp0,UNKNOWN,1.6340681,Amp,0.96516997,100,19.975325,19.975325,19.975325,-,TRUE,0.5424773,TRUE,3,14,84.54446,-,-,20.077944,0.06969068,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,I24,,2639,Rplp0,UNKNOWN,1.6340693,Amp,0.96804625,100,20.33506,20.33506,20.33506,-,TRUE,0.5424773,TRUE,3,15,84.430824,-,-,20.398972,0.050110184,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J1,,2616,Rplp0,UNKNOWN,1.6344254,Amp,0.9806427,100,20.777029,20.777029,20.777029,-,TRUE,0.5424773,TRUE,3,13,84.430824,-,-,20.04882,0.36439613,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J2,,2617,Rplp0,UNKNOWN,1.6323329,Amp,0.9728619,100,19.518751,19.518751,19.518751,-,TRUE,0.5424773,TRUE,3,14,84.430824,-,-,19.651407,0.067376554,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J3,,2618,Rplp0,UNKNOWN,1.6177173,Amp,0.98949045,100,26.364067,26.364067,26.364067,-,TRUE,0.5424773,TRUE,3,19,84.54446,-,-,26.364067,-,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J4,,2619,Rplp0,UNKNOWN,1.6018116,Amp,0.89700705,100,20.344564,20.344564,20.344564,-,TRUE,0.5424773,TRUE,3,15,84.430824,-,-,19.992807,0.1759015,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J5,,2620,Rplp0,UNKNOWN,1.6398609,Amp,0.9669887,100,20.212957,20.212957,20.212957,-,TRUE,0.5424773,TRUE,3,13,84.430824,-,-,20.39132,0.08967166,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J6,,2621,Rplp0,UNKNOWN,1.6408026,Amp,0.97584873,100,20.619143,20.619143,20.619143,-,TRUE,0.5424773,TRUE,3,14,84.54446,-,-,21.95638,0.6718876,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J7,,2622,Rplp0,UNKNOWN,1.633203,Amp,0.98694766,100,21.910812,21.910812,21.910812,-,TRUE,0.5424773,TRUE,3,16,84.31719,-,-,20.695642,0.6079256,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J8,,2623,Rplp0,UNKNOWN,1.6452832,Amp,0.97963023,100,21.074148,21.074148,21.074148,-,TRUE,0.5424773,TRUE,3,14,84.54446,-,-,20.876888,0.1239471,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J9,,2624,Rplp0,UNKNOWN,1.6386197,Amp,0.9783971,100,20.78904,20.78904,20.78904,-,TRUE,0.5424773,TRUE,3,14,84.54446,-,-,21.467035,0.35700136,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J10,,2640,Rplp0,UNKNOWN,1.6392772,Amp,0.95114094,100,19.210745,19.210745,19.210745,-,TRUE,0.5424773,TRUE,3,13,84.65809,-,-,20.362194,0.579286,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J11,,2641,Rplp0,UNKNOWN,1.6207906,Amp,0.99061877,100,26.171892,26.171892,26.171892,-,TRUE,0.5424773,TRUE,3,20,84.77172,-,-,21.833921,2.1700552,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J12,,2642,Rplp0,UNKNOWN,1.6291826,Amp,0.96246314,100,19.667257,19.667257,19.667257,-,TRUE,0.5424773,TRUE,3,13,84.77172,-,-,24.43034,2.3852425,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J13,,2643,Rplp0,UNKNOWN,1.6408463,Amp,0.96973586,100,19.998428,19.998428,19.998428,-,TRUE,0.5424773,TRUE,3,13,84.65809,-,-,20.171955,0.10369627,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J14,,2644,Rplp0,UNKNOWN,1.6375062,Amp,0.97755206,100,20.634083,20.634083,20.634083,-,TRUE,0.5424773,TRUE,3,14,84.54446,-,-,20.293808,0.18093598,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J15,,2645,Rplp0,UNKNOWN,1.6371677,Amp,0.9850219,100,21.785881,21.785881,21.785881,-,TRUE,0.5424773,TRUE,3,15,84.54446,-,-,21.213867,0.29300123,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J16,,2646,Rplp0,UNKNOWN,1.6427362,Amp,0.9698314,100,21.174072,21.174072,21.174072,-,TRUE,0.5424773,TRUE,3,15,84.65809,-,-,21.691168,0.26264745,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J17,,2647,Rplp0,UNKNOWN,1.630773,Amp,0.9856613,100,21.888027,21.888027,21.888027,-,TRUE,0.5424773,TRUE,3,15,84.430824,-,-,21.684978,0.21341802,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J18,,2625,Rplp0,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.5424773,TRUE,3,39,71.93138,82.72636,89.88513,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2017-12-13 lcg.eds,,J19,,2626,Rplp0,UNKNOWN,1.6355134,Amp,0.97308004,100,21.038738,21.038738,21.038738,-,TRUE,0.5424773,TRUE,3,14,84.54446,-,-,21.021591,0.06497509,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J20,,2627,Rplp0,UNKNOWN,1.6379228,Amp,0.9859913,100,22.39112,22.39112,22.39112,-,TRUE,0.5424773,TRUE,3,16,84.54446,-,-,22.384415,0.14118002,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J21,,2628,Rplp0,UNKNOWN,1.6352903,Amp,0.97243786,100,20.530962,20.530962,20.530962,-,TRUE,0.5424773,TRUE,3,14,84.54446,-,-,20.542126,0.018880565,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J22,,2629,Rplp0,UNKNOWN,1.6366699,Amp,0.984045,100,21.521162,21.521162,21.521162,-,TRUE,0.5424773,TRUE,3,15,84.430824,-,-,21.41766,0.055021767,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J23,,2630,Rplp0,UNKNOWN,1.6356703,Amp,0.9663601,100,20.092438,20.092438,20.092438,-,TRUE,0.5424773,TRUE,3,14,84.430824,-,-,20.034203,0.02912151,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,J24,,2631,Rplp0,UNKNOWN,1.6357849,Amp,0.9929643,100,22.25677,22.25677,22.25677,-,TRUE,0.5424773,TRUE,3,15,84.430824,-,-,22.287422,0.016039059,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K1,,2632,Rplp0,UNKNOWN,1.6370305,Amp,0.97887963,100,20.297165,20.297165,20.297165,-,TRUE,0.5424773,TRUE,3,14,84.430824,-,-,20.342045,0.023976395,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K2,,2633,Rplp0,UNKNOWN,1.6314774,Amp,0.98597765,100,19.920197,19.920197,19.920197,-,TRUE,0.5424773,TRUE,3,13,84.31719,-,-,19.849606,0.035346627,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K3,,2634,Rplp0,UNKNOWN,1.6290443,Amp,0.9811762,100,21.140448,21.140448,21.140448,-,TRUE,0.5424773,TRUE,3,14,84.20356,-,-,20.99163,0.07927802,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K4,,2635,Rplp0,UNKNOWN,1.6300749,Amp,0.9686506,100,19.510437,19.510437,19.510437,-,TRUE,0.5424773,TRUE,3,13,84.31719,-,-,19.425764,0.0465128,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K5,,2636,Rplp0,UNKNOWN,1.6284668,Amp,0.98013777,100,24.486605,24.486605,24.486605,-,TRUE,0.5424773,TRUE,3,18,84.31719,-,-,24.447744,0.023045959,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K6,,2637,Rplp0,UNKNOWN,1.627544,Amp,0.95730174,100,19.931898,19.931898,19.931898,-,TRUE,0.5424773,TRUE,3,14,84.31719,-,-,19.910576,0.024605561,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K7,,2638,Rplp0,UNKNOWN,1.6324108,Amp,0.96149623,100,20.047567,20.047567,20.047567,-,TRUE,0.5424773,TRUE,3,14,84.430824,-,-,20.077944,0.06969068,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K8,,2639,Rplp0,UNKNOWN,1.6365407,Amp,0.9635004,100,20.36407,20.36407,20.36407,-,TRUE,0.5424773,TRUE,3,14,84.430824,-,-,20.398972,0.050110184,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K9,,2640,Rplp0,UNKNOWN,1.6387596,Amp,0.9751933,100,20.826838,20.826838,20.826838,-,TRUE,0.5424773,TRUE,3,14,84.54446,-,-,20.362194,0.579286,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K10,,2641,Rplp0,UNKNOWN,1.6346146,Amp,0.9608747,100,19.546907,19.546907,19.546907,-,TRUE,0.5424773,TRUE,3,13,84.430824,-,-,21.833921,2.1700552,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K11,,2642,Rplp0,UNKNOWN,1.6212771,Amp,0.9925794,100,26.58182,26.58182,26.58182,-,TRUE,0.5424773,TRUE,3,19,84.430824,-,-,24.43034,2.3852425,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K12,,2643,Rplp0,UNKNOWN,1.6293421,Amp,0.9599986,100,20.160355,20.160355,20.160355,-,TRUE,0.5424773,TRUE,3,13,84.31719,-,-,20.171955,0.10369627,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K13,,2644,Rplp0,UNKNOWN,1.6331724,Amp,0.9574494,100,20.017025,20.017025,20.017025,-,TRUE,0.5424773,TRUE,3,13,84.54446,-,-,20.293808,0.18093598,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K14,,2645,Rplp0,UNKNOWN,1.6314815,Amp,0.9770514,100,20.817636,20.817636,20.817636,-,TRUE,0.5424773,TRUE,3,13,84.430824,-,-,21.213867,0.29300123,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K15,,2646,Rplp0,UNKNOWN,1.636504,Amp,0.98539793,100,21.869648,21.869648,21.869648,-,TRUE,0.5424773,TRUE,3,15,84.54446,-,-,21.691168,0.26264745,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K16,,2647,Rplp0,UNKNOWN,1.6399211,Amp,0.97806823,100,21.258308,21.258308,21.258308,-,TRUE,0.5424773,TRUE,3,13,84.54446,-,-,21.684978,0.21341802,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K17,,2616,Rplp0,UNKNOWN,1.6326613,Amp,0.96346384,100,19.709957,19.709957,19.709957,-,TRUE,0.5424773,TRUE,3,13,84.54446,-,-,20.04882,0.36439613,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K18,,2617,Rplp0,UNKNOWN,1.6320298,Amp,0.9568655,100,19.738243,19.738243,19.738243,-,TRUE,0.5424773,TRUE,3,14,84.54446,-,-,19.651407,0.067376554,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K19,,2618,Rplp0,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.5424773,TRUE,3,39,92.83954,83.521774,89.99876,26.364067,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2017-12-13 lcg.eds,,K20,,2619,Rplp0,UNKNOWN,1.629689,Amp,0.96369404,100,19.811972,19.811972,19.811972,-,TRUE,0.5424773,TRUE,3,14,84.54446,-,-,19.992807,0.1759015,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K21,,2620,Rplp0,UNKNOWN,1.6341357,Amp,0.9720723,100,20.464268,20.464268,20.464268,-,TRUE,0.5424773,TRUE,3,13,84.54446,-,-,20.39132,0.08967166,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K22,,2621,Rplp0,UNKNOWN,1.6377691,Amp,0.99289095,100,22.739643,22.739643,22.739643,-,TRUE,0.5424773,TRUE,3,17,84.430824,-,-,21.95638,0.6718876,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K23,,2622,Rplp0,UNKNOWN,1.6360912,Amp,0.9605476,100,20.123302,20.123302,20.123302,-,TRUE,0.5424773,TRUE,3,13,84.54446,-,-,20.695642,0.6079256,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,K24,,2623,Rplp0,UNKNOWN,1.6407726,Amp,0.9740072,100,20.64824,20.64824,20.64824,-,TRUE,0.5424773,TRUE,3,13,84.65809,-,-,20.876888,0.1239471,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L1,,2624,Rplp0,UNKNOWN,1.6345391,Amp,0.9919052,100,21.999918,21.999918,21.999918,-,TRUE,0.5424773,TRUE,3,16,84.31719,-,-,21.467035,0.35700136,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L2,,2625,Rplp0,UNKNOWN,0,No Amp,0,100,Undetermined,Undetermined,Undetermined,-,TRUE,0.5424773,TRUE,3,39,85.7944,89.65787,81.13551,-,-,-,-,-,-,FALSE,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2017-12-13 lcg.eds,,L3,,2626,Rplp0,UNKNOWN,1.6367167,Amp,0.97722805,100,21.124573,21.124573,21.124573,-,TRUE,0.5424773,TRUE,3,15,84.430824,-,-,21.021591,0.06497509,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L4,,2627,Rplp0,UNKNOWN,1.6333238,Amp,0.9810054,100,22.625525,22.625525,22.625525,-,TRUE,0.5424773,TRUE,3,16,84.31719,-,-,22.384415,0.14118002,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L5,,2628,Rplp0,UNKNOWN,1.6308032,Amp,0.9709767,100,20.578947,20.578947,20.578947,-,TRUE,0.5424773,TRUE,3,14,84.430824,-,-,20.542126,0.018880565,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L6,,2629,Rplp0,UNKNOWN,1.6362623,Amp,0.97191155,100,21.333542,21.333542,21.333542,-,TRUE,0.5424773,TRUE,3,15,84.430824,-,-,21.41766,0.055021767,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L7,,2630,Rplp0,UNKNOWN,1.6297563,Amp,0.9645992,100,20.004225,20.004225,20.004225,-,TRUE,0.5424773,TRUE,3,12,84.430824,-,-,20.034203,0.02912151,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L8,,2631,Rplp0,UNKNOWN,1.6308523,Amp,0.9880461,100,22.294558,22.294558,22.294558,-,TRUE,0.5424773,TRUE,3,16,84.430824,-,-,22.287422,0.016039059,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L9,,2632,Rplp0,UNKNOWN,1.6328837,Amp,0.97167945,100,20.379112,20.379112,20.379112,-,TRUE,0.5424773,TRUE,3,15,84.430824,-,-,20.342045,0.023976395,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L10,,2633,Rplp0,UNKNOWN,1.6300558,Amp,0.98834246,100,19.817602,19.817602,19.817602,-,TRUE,0.5424773,TRUE,3,14,84.430824,-,-,19.849606,0.035346627,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L11,,2634,Rplp0,UNKNOWN,1.6356642,Amp,0.9843672,100,20.869839,20.869839,20.869839,-,TRUE,0.5424773,TRUE,3,14,84.430824,-,-,20.99163,0.07927802,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L12,,2635,Rplp0,UNKNOWN,1.6322001,Amp,0.9707794,100,19.350063,19.350063,19.350063,-,TRUE,0.5424773,TRUE,3,13,84.430824,-,-,19.425764,0.0465128,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L13,,2636,Rplp0,UNKNOWN,1.6321331,Amp,0.9909097,100,24.449778,24.449778,24.449778,-,TRUE,0.5424773,TRUE,3,16,84.430824,-,-,24.447744,0.023045959,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L14,,2637,Rplp0,UNKNOWN,1.6246754,Amp,0.9595699,100,19.938326,19.938326,19.938326,-,TRUE,0.5424773,TRUE,3,13,84.430824,-,-,19.910576,0.024605561,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L15,,2638,Rplp0,UNKNOWN,1.6267158,Amp,0.96822214,100,20.210938,20.210938,20.210938,-,TRUE,0.5424773,TRUE,3,14,84.430824,-,-,20.077944,0.06969068,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L16,,2639,Rplp0,UNKNOWN,1.6310625,Amp,0.9683482,100,20.497782,20.497782,20.497782,-,TRUE,0.5424773,TRUE,3,14,84.430824,-,-,20.398972,0.050110184,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L17,,2640,Rplp0,UNKNOWN,1.6268079,Amp,0.98211735,100,21.049002,21.049002,21.049002,-,TRUE,0.5424773,TRUE,3,15,84.31719,-,-,20.362194,0.579286,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L18,,2641,Rplp0,UNKNOWN,1.622491,Amp,0.9649584,100,19.782967,19.782967,19.782967,-,TRUE,0.5424773,TRUE,3,14,84.31719,-,-,21.833921,2.1700552,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L19,,2642,Rplp0,UNKNOWN,1.6005216,Amp,0.9886634,100,27.041943,27.041943,27.041943,-,TRUE,0.5424773,TRUE,3,20,84.20356,-,-,24.43034,2.3852425,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13 lcg.eds,,L20,,2643,Rplp0,UNKNOWN,1.6215302,Amp,0.97758317,100,20.35708,20.35708,20.35708,-,TRUE,0.5424773,TRUE,3,13,84.20356,-,-,20.171955,0.10369627,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
