"","category","numDEInCat","numInCat","padj","Term"
"2534","GO:0003360",0,5,1,"brainstem development"
"2535","GO:0003363",0,1,1,"lamellipodium assembly involved in ameboidal cell migration"
"2536","GO:0003365",0,2,1,"establishment of cell polarity involved in ameboidal cell migration"
"2537","GO:0003373",0,1,1,"dynamin polymerization involved in membrane fission"
"2538","GO:0003374",0,1,1,"dynamin polymerization involved in mitochondrial fission"
"2539","GO:0003382",0,38,1,"epithelial cell morphogenesis"
"2540","GO:0003383",0,4,1,"apical constriction"
"2542","GO:0003402",0,5,1,"planar cell polarity pathway involved in axis elongation"
"2543","GO:0003404",0,1,1,"optic vesicle morphogenesis"
"2544","GO:0003406",0,3,1,"retinal pigment epithelium development"
"2545","GO:0003407",0,32,1,"neural retina development"
"2546","GO:0003408",0,2,1,"optic cup formation involved in camera-type eye development"
"2547","GO:0003409",0,1,1,"optic cup structural organization"
"2549","GO:0003414",0,1,1,"chondrocyte morphogenesis involved in endochondral bone morphogenesis"
"2550","GO:0003415",0,2,1,"chondrocyte hypertrophy"
"2551","GO:0003416",0,17,1,"endochondral bone growth"
"2552","GO:0003417",0,12,1,"growth plate cartilage development"
"2553","GO:0003418",0,3,1,"growth plate cartilage chondrocyte differentiation"
"2554","GO:0003419",0,4,1,"growth plate cartilage chondrocyte proliferation"
"2555","GO:0003420",0,2,1,"regulation of growth plate cartilage chondrocyte proliferation"
"2556","GO:0003429",0,1,1,"growth plate cartilage chondrocyte morphogenesis"
"2557","GO:0003430",0,1,1,"growth plate cartilage chondrocyte growth"
"2558","GO:0003431",0,1,1,"growth plate cartilage chondrocyte development"
"2559","GO:0003433",0,2,1,"chondrocyte development involved in endochondral bone morphogenesis"
"2560","GO:0005513",0,14,1,"detection of calcium ion"
"2569","GO:0005978",1,41,1,"glycogen biosynthetic process"
"2581","GO:0005981",0,6,1,"regulation of glycogen catabolic process"
"2585","GO:0005982",0,1,1,"starch metabolic process"
"2586","GO:0005983",0,1,1,"starch catabolic process"
"2589","GO:0005984",0,4,1,"disaccharide metabolic process"
"2590","GO:0005985",0,1,1,"sucrose metabolic process"
"2591","GO:0005988",0,1,1,"lactose metabolic process"
"2592","GO:0005989",0,1,1,"lactose biosynthetic process"
"2596","GO:0005991",0,1,1,"trehalose metabolic process"
"2601","GO:0005993",0,1,1,"trehalose catabolic process"
"2609","GO:0005997",0,4,1,"xylulose metabolic process"
"2610","GO:0005998",0,1,1,"xylulose catabolic process"
"2613","GO:0005999",0,2,1,"xylulose biosynthetic process"
"2617","GO:0006000",0,11,1,"fructose metabolic process"
"2618","GO:0006001",0,2,1,"fructose catabolic process"
"2621","GO:0006002",0,6,1,"fructose 6-phosphate metabolic process"
"2622","GO:0006003",0,5,1,"fructose 2,6-bisphosphate metabolic process"
"2623","GO:0006004",0,16,1,"fucose metabolic process"
"2626","GO:0006007",1,75,1,"glucose catabolic process"
"2629","GO:0006011",0,4,1,"UDP-glucose metabolic process"
"2630","GO:0006012",0,9,1,"galactose metabolic process"
"2631","GO:0006013",0,9,1,"mannose metabolic process"
"2632","GO:0006014",0,2,1,"D-ribose metabolic process"
"2633","GO:0006015",0,4,1,"5-phosphoribose 1-diphosphate biosynthetic process"
"2640","GO:0006020",0,11,1,"inositol metabolic process"
"2645","GO:0006021",0,4,1,"inositol biosynthetic process"
"2653","GO:0006022",1,163,1,"aminoglycan metabolic process"
"2654","GO:0006023",1,102,1,"aminoglycan biosynthetic process"
"2658","GO:0006024",1,101,1,"glycosaminoglycan biosynthetic process"
"2662","GO:0006026",0,65,1,"aminoglycan catabolic process"
"2665","GO:0006027",0,58,1,"glycosaminoglycan catabolic process"
"2670","GO:0006030",0,7,1,"chitin metabolic process"
"2673","GO:0006032",0,7,1,"chitin catabolic process"
"2678","GO:0006037",0,1,1,"cell wall chitin metabolic process"
"2679","GO:0006040",0,36,1,"amino sugar metabolic process"
"2682","GO:0006041",0,4,1,"glucosamine metabolic process"
"2685","GO:0006042",0,1,1,"glucosamine biosynthetic process"
"2691","GO:0006043",0,1,1,"glucosamine catabolic process"
"2696","GO:0006044",0,16,1,"N-acetylglucosamine metabolic process"
"2697","GO:0006045",0,2,1,"N-acetylglucosamine biosynthetic process"
"2701","GO:0006047",0,10,1,"UDP-N-acetylglucosamine metabolic process"
"2702","GO:0006048",0,5,1,"UDP-N-acetylglucosamine biosynthetic process"
"2708","GO:0006049",0,1,1,"UDP-N-acetylglucosamine catabolic process"
"2711","GO:0006050",0,2,1,"mannosamine metabolic process"
"2712","GO:0006051",0,2,1,"N-acetylmannosamine metabolic process"
"2713","GO:0006054",0,7,1,"N-acetylneuraminate metabolic process"
"2716","GO:0006059",0,2,1,"hexitol metabolic process"
"2719","GO:0006060",0,1,1,"sorbitol metabolic process"
"2720","GO:0006062",0,1,1,"sorbitol catabolic process"
"2723","GO:0006063",0,17,1,"uronic acid metabolic process"
"2724","GO:0006064",0,1,1,"glucuronate catabolic process"
"2727","GO:0006065",0,3,1,"UDP-glucuronate biosynthetic process"
"2733","GO:0006068",0,6,1,"ethanol catabolic process"
"2737","GO:0006071",0,21,1,"glycerol metabolic process"
"2738","GO:0006072",0,5,1,"glycerol-3-phosphate metabolic process"
"2740","GO:0006081",1,40,1,"cellular aldehyde metabolic process"
"2744","GO:0006083",0,3,1,"acetate metabolic process"
"2745","GO:0006084",0,28,1,"acetyl-CoA metabolic process"
"2748","GO:0006085",0,15,1,"acetyl-CoA biosynthetic process"
"2752","GO:0006086",0,12,1,"acetyl-CoA biosynthetic process from pyruvate"
"2756","GO:0006089",0,5,1,"lactate metabolic process"
"2761","GO:0006090",0,32,1,"pyruvate metabolic process"
"2767","GO:0006094",0,64,1,"gluconeogenesis"
"2769","GO:0006096",1,61,1,"glycolysis"
"2775","GO:0006097",0,2,1,"glyoxylate cycle"
"2776","GO:0006098",0,13,1,"pentose-phosphate shunt"
"2780","GO:0006099",0,27,1,"tricarboxylic acid cycle"
"2783","GO:0006101",0,6,1,"citrate metabolic process"
"2784","GO:0006102",0,5,1,"isocitrate metabolic process"
"2785","GO:0006103",0,16,1,"2-oxoglutarate metabolic process"
"2792","GO:0006104",0,5,1,"succinyl-CoA metabolic process"
"2793","GO:0006105",0,10,1,"succinate metabolic process"
"2794","GO:0006106",0,3,1,"fumarate metabolic process"
"2795","GO:0006107",0,9,1,"oxaloacetate metabolic process"
"2796","GO:0006108",0,6,1,"malate metabolic process"
"2799","GO:0006111",0,23,1,"regulation of gluconeogenesis"
"2802","GO:0006114",0,3,1,"glycerol biosynthetic process"
"2806","GO:0006116",0,2,1,"NADH oxidation"
"2813","GO:0006117",0,1,1,"acetaldehyde metabolic process"
"2816","GO:0006119",0,62,1,"oxidative phosphorylation"
"2817","GO:0006120",0,38,1,"mitochondrial electron transport, NADH to ubiquinone"
"2819","GO:0006121",0,1,1,"mitochondrial electron transport, succinate to ubiquinone"
"2822","GO:0006122",0,5,1,"mitochondrial electron transport, ubiquinol to cytochrome c"
"2823","GO:0006123",0,2,1,"mitochondrial electron transport, cytochrome c to oxygen"
"2824","GO:0006139",16,5166,1,"nucleobase-containing compound metabolic process"
"2831","GO:0006144",0,39,1,"purine nucleobase metabolic process"
"2835","GO:0006145",0,3,1,"purine nucleobase catabolic process"
"2839","GO:0006147",0,1,1,"guanine catabolic process"
"2842","GO:0006148",0,1,1,"inosine catabolic process"
"2845","GO:0006152",3,425,1,"purine nucleoside catabolic process"
"2848","GO:0006154",0,3,1,"adenosine catabolic process"
"2853","GO:0006157",0,1,1,"deoxyadenosine catabolic process"
"2858","GO:0006163",4,696,1,"purine nucleotide metabolic process"
"2861","GO:0006164",1,203,1,"purine nucleotide biosynthetic process"
"2865","GO:0006165",0,8,1,"nucleoside diphosphate phosphorylation"
"2866","GO:0006166",0,4,1,"purine ribonucleoside salvage"
"2867","GO:0006167",0,6,1,"AMP biosynthetic process"
"2871","GO:0006168",0,2,1,"adenine salvage"
"2873","GO:0006171",1,95,1,"cAMP biosynthetic process"
"2885","GO:0006172",0,2,1,"ADP biosynthetic process"
"2889","GO:0006173",0,1,1,"dADP biosynthetic process"
"2893","GO:0006174",0,1,1,"dADP phosphorylation"
"2894","GO:0006175",0,1,1,"dATP biosynthetic process"
"2898","GO:0006177",0,3,1,"GMP biosynthetic process"
"2902","GO:0006178",0,1,1,"guanine salvage"
"2903","GO:0006182",0,18,1,"cGMP biosynthetic process"
"2907","GO:0006183",0,11,1,"GTP biosynthetic process"
"2911","GO:0006184",3,345,1,"GTP catabolic process"
"2915","GO:0006186",0,1,1,"dGDP phosphorylation"
"2916","GO:0006188",0,10,1,"IMP biosynthetic process"
"2920","GO:0006189",0,6,1,"'de novo' IMP biosynthetic process"
"2926","GO:0006193",0,1,1,"ITP catabolic process"
"2930","GO:0006195",3,476,1,"purine nucleotide catabolic process"
"2933","GO:0006196",0,2,1,"AMP catabolic process"
"2936","GO:0006198",0,18,1,"cAMP catabolic process"
"2947","GO:0006200",0,70,1,"ATP catabolic process"
"2951","GO:0006203",0,2,1,"dGTP catabolic process"
"2954","GO:0006206",0,31,1,"pyrimidine nucleobase metabolic process"
"2958","GO:0006207",0,3,1,"'de novo' pyrimidine nucleobase biosynthetic process"
"2963","GO:0006208",0,7,1,"pyrimidine nucleobase catabolic process"
"2967","GO:0006210",0,2,1,"thymine catabolic process"
"2970","GO:0006212",0,2,1,"uracil catabolic process"
"2973","GO:0006213",0,51,1,"pyrimidine nucleoside metabolic process"
"2976","GO:0006214",0,1,1,"thymidine catabolic process"
"2982","GO:0006216",0,8,1,"cytidine catabolic process"
"2985","GO:0006220",0,43,1,"pyrimidine nucleotide metabolic process"
"2988","GO:0006221",0,31,1,"pyrimidine nucleotide biosynthetic process"
"2992","GO:0006222",0,11,1,"UMP biosynthetic process"
"2996","GO:0006225",0,1,1,"UDP biosynthetic process"
"3000","GO:0006226",0,1,1,"dUMP biosynthetic process"
"3004","GO:0006227",0,2,1,"dUDP biosynthetic process"
"3008","GO:0006228",0,12,1,"UTP biosynthetic process"
"3012","GO:0006231",0,1,1,"dTMP biosynthetic process"
"3016","GO:0006233",0,2,1,"dTDP biosynthetic process"
"3020","GO:0006235",0,3,1,"dTTP biosynthetic process"
"3024","GO:0006240",0,1,1,"dCDP biosynthetic process"
"3028","GO:0006241",0,16,1,"CTP biosynthetic process"
"3032","GO:0006244",0,8,1,"pyrimidine nucleotide catabolic process"
"3035","GO:0006256",0,1,1,"UDP catabolic process"
"3038","GO:0006258",0,1,1,"UDP-glucose catabolic process"
"3043","GO:0006259",5,896,1,"DNA metabolic process"
"3049","GO:0006264",0,9,1,"mitochondrial DNA replication"
"3053","GO:0006265",0,9,1,"DNA topological change"
"3054","GO:0006266",0,11,1,"DNA ligation"
"3055","GO:0006268",0,8,1,"DNA unwinding involved in DNA replication"
"3057","GO:0006269",0,3,1,"DNA replication, synthesis of RNA primer"
"3062","GO:0006271",0,33,1,"DNA strand elongation involved in DNA replication"
"3064","GO:0006272",0,1,1,"leading strand elongation"
"3065","GO:0006273",0,8,1,"lagging strand elongation"
"3067","GO:0006278",0,16,1,"RNA-dependent DNA replication"
"3068","GO:0006281",1,411,1,"DNA repair"
"3069","GO:0006282",1,57,1,"regulation of DNA repair"
"3070","GO:0006283",0,47,1,"transcription-coupled nucleotide-excision repair"
"3074","GO:0006284",0,39,1,"base-excision repair"
"3075","GO:0006285",0,8,1,"base-excision repair, AP site formation"
"3076","GO:0006287",0,5,1,"base-excision repair, gap-filling"
"3077","GO:0006288",0,2,1,"base-excision repair, DNA ligation"
"3078","GO:0006289",0,79,1,"nucleotide-excision repair"
"3082","GO:0006290",0,7,1,"pyrimidine dimer repair"
"3083","GO:0006295",0,3,1,"nucleotide-excision repair, DNA incision, 3'-to lesion"
"3084","GO:0006296",0,3,1,"nucleotide-excision repair, DNA incision, 5'-to lesion"
"3085","GO:0006297",0,19,1,"nucleotide-excision repair, DNA gap filling"
"3091","GO:0006301",0,16,1,"postreplication repair"
"3092","GO:0006302",0,124,1,"double-strand break repair"
"3093","GO:0006303",0,17,1,"double-strand break repair via nonhomologous end joining"
"3094","GO:0006304",0,72,1,"DNA modification"
"3095","GO:0006305",0,44,1,"DNA alkylation"
"3096","GO:0006306",0,44,1,"DNA methylation"
"3097","GO:0006307",0,7,1,"DNA dealkylation involved in DNA repair"
"3098","GO:0006308",0,73,1,"DNA catabolic process"
"3101","GO:0006309",0,28,1,"apoptotic DNA fragmentation"
"3108","GO:0006310",0,215,1,"DNA recombination"
"3109","GO:0006311",0,4,1,"meiotic gene conversion"
"3110","GO:0006312",0,35,1,"mitotic recombination"
"3111","GO:0006313",0,3,1,"transposition, DNA-mediated"
"3119","GO:0006323",0,168,1,"DNA packaging"
"3121","GO:0006325",0,567,1,"chromatin organization"
"3123","GO:0006333",0,154,1,"chromatin assembly or disassembly"
"3124","GO:0006334",0,120,1,"nucleosome assembly"
"3126","GO:0006335",0,2,1,"DNA replication-dependent nucleosome assembly"
"3127","GO:0006336",0,34,1,"DNA replication-independent nucleosome assembly"
"3128","GO:0006337",0,15,1,"nucleosome disassembly"
"3129","GO:0006338",0,113,1,"chromatin remodeling"
"3132","GO:0006342",0,33,1,"chromatin silencing"
"3138","GO:0006343",0,1,1,"establishment of chromatin silencing"
"3139","GO:0006344",0,3,1,"maintenance of chromatin silencing"
"3140","GO:0006346",0,10,1,"methylation-dependent chromatin silencing"
"3141","GO:0006348",0,2,1,"chromatin silencing at telomere"
"3144","GO:0006349",0,17,1,"regulation of gene expression by genetic imprinting"
"3145","GO:0006351",11,3124,1,"transcription, DNA-dependent"
"3153","GO:0006352",1,224,1,"DNA-dependent transcription, initiation"
"3158","GO:0006353",0,83,1,"DNA-dependent transcription, termination"
"3163","GO:0006354",0,111,1,"DNA-dependent transcription, elongation"
"3166","GO:0006355",10,2825,1,"regulation of transcription, DNA-dependent"
"3172","GO:0006356",0,11,1,"regulation of transcription from RNA polymerase I promoter"
"3180","GO:0006359",0,17,1,"regulation of transcription from RNA polymerase III promoter"
"3181","GO:0006360",0,35,1,"transcription from RNA polymerase I promoter"
"3183","GO:0006361",0,24,1,"transcription initiation from RNA polymerase I promoter"
"3184","GO:0006362",0,19,1,"transcription elongation from RNA polymerase I promoter"
"3186","GO:0006363",0,21,1,"termination of RNA polymerase I transcription"
"3191","GO:0006364",0,110,1,"rRNA processing"
"3200","GO:0006367",1,194,1,"transcription initiation from RNA polymerase II promoter"
"3201","GO:0006368",0,80,1,"transcription elongation from RNA polymerase II promoter"
"3203","GO:0006369",0,46,1,"termination of RNA polymerase II transcription"
"3209","GO:0006370",0,31,1,"7-methylguanosine mRNA capping"
"3214","GO:0006376",0,18,1,"mRNA splice site selection"
"3218","GO:0006378",0,25,1,"mRNA polyadenylation"
"3220","GO:0006379",0,13,1,"mRNA cleavage"
"3223","GO:0006382",0,3,1,"adenosine to inosine editing"
"3224","GO:0006383",0,52,1,"transcription from RNA polymerase III promoter"
"3226","GO:0006384",0,3,1,"transcription initiation from RNA polymerase III promoter"
"3227","GO:0006385",0,18,1,"transcription elongation from RNA polymerase III promoter"
"3229","GO:0006386",0,18,1,"termination of RNA polymerase III transcription"
"3234","GO:0006388",0,6,1,"tRNA splicing, via endonucleolytic cleavage and ligation"
"3235","GO:0006390",0,9,1,"transcription from mitochondrial promoter"
"3236","GO:0006391",0,3,1,"transcription initiation from mitochondrial promoter"
"3237","GO:0006393",0,1,1,"termination of mitochondrial transcription"
"3239","GO:0006396",0,660,1,"RNA processing"
"3240","GO:0006397",0,406,1,"mRNA processing"
"3241","GO:0006398",0,6,1,"histone mRNA 3'-end processing"
"3242","GO:0006399",0,126,1,"tRNA metabolic process"
"3243","GO:0006400",0,22,1,"tRNA modification"
"3245","GO:0006401",0,221,1,"RNA catabolic process"
"3248","GO:0006402",0,192,1,"mRNA catabolic process"
"3252","GO:0006403",0,144,1,"RNA localization"
"3254","GO:0006404",0,2,1,"RNA import into nucleus"
"3257","GO:0006405",0,79,1,"RNA export from nucleus"
"3261","GO:0006406",0,67,1,"mRNA export from nucleus"
"3265","GO:0006407",0,2,1,"rRNA export from nucleus"
"3269","GO:0006408",0,2,1,"snRNA export from nucleus"
"3273","GO:0006409",0,1,1,"tRNA export from nucleus"
"3277","GO:0006412",1,483,1,"translation"
"3286","GO:0006413",1,156,1,"translational initiation"
"3292","GO:0006414",0,109,1,"translational elongation"
"3296","GO:0006415",0,93,1,"translational termination"
"3301","GO:0006417",1,233,1,"regulation of translation"
"3306","GO:0006418",0,47,1,"tRNA aminoacylation for protein translation"
"3307","GO:0006419",0,3,1,"alanyl-tRNA aminoacylation"
"3308","GO:0006420",0,3,1,"arginyl-tRNA aminoacylation"
"3309","GO:0006421",0,3,1,"asparaginyl-tRNA aminoacylation"
"3310","GO:0006422",0,1,1,"aspartyl-tRNA aminoacylation"
"3311","GO:0006423",0,2,1,"cysteinyl-tRNA aminoacylation"
"3312","GO:0006424",0,2,1,"glutamyl-tRNA aminoacylation"
"3313","GO:0006425",0,1,1,"glutaminyl-tRNA aminoacylation"
"3314","GO:0006426",0,1,1,"glycyl-tRNA aminoacylation"
"3315","GO:0006427",0,2,1,"histidyl-tRNA aminoacylation"
"3316","GO:0006428",0,2,1,"isoleucyl-tRNA aminoacylation"
"3317","GO:0006429",0,2,1,"leucyl-tRNA aminoacylation"
"3318","GO:0006430",0,1,1,"lysyl-tRNA aminoacylation"
"3319","GO:0006431",0,2,1,"methionyl-tRNA aminoacylation"
"3320","GO:0006432",0,4,1,"phenylalanyl-tRNA aminoacylation"
"3321","GO:0006433",0,2,1,"prolyl-tRNA aminoacylation"
"3322","GO:0006434",0,3,1,"seryl-tRNA aminoacylation"
"3323","GO:0006435",0,3,1,"threonyl-tRNA aminoacylation"
"3324","GO:0006436",0,2,1,"tryptophanyl-tRNA aminoacylation"
"3325","GO:0006437",0,2,1,"tyrosyl-tRNA aminoacylation"
"3326","GO:0006438",0,2,1,"valyl-tRNA aminoacylation"
"3327","GO:0006446",1,65,1,"regulation of translational initiation"
"3329","GO:0006448",0,10,1,"regulation of translational elongation"
"3330","GO:0006449",0,7,1,"regulation of translational termination"
"3331","GO:0006450",0,3,1,"regulation of translational fidelity"
"3333","GO:0006451",0,6,1,"translational readthrough"
"3334","GO:0006452",0,3,1,"translational frameshifting"
"3348","GO:0006458",1,55,1,"'de novo' protein folding"
"3349","GO:0006461",3,860,1,"protein complex assembly"
"3351","GO:0006463",0,1,1,"steroid hormone receptor complex assembly"
"3355","GO:0006465",0,9,1,"signal peptide processing"
"3357","GO:0006469",0,165,1,"negative regulation of protein kinase activity"
"3362","GO:0006471",0,17,1,"protein ADP-ribosylation"
"3363","GO:0006473",0,136,1,"protein acetylation"
"3364","GO:0006474",0,10,1,"N-terminal protein amino acid acetylation"
"3365","GO:0006475",0,124,1,"internal protein amino acid acetylation"
"3366","GO:0006476",0,52,1,"protein deacetylation"
"3367","GO:0006477",0,7,1,"protein sulfation"
"3369","GO:0006478",0,2,1,"peptidyl-tyrosine sulfation"
"3370","GO:0006479",0,97,1,"protein methylation"
"3371","GO:0006480",0,1,1,"N-terminal protein amino acid methylation"
"3372","GO:0006481",0,2,1,"C-terminal protein methylation"
"3373","GO:0006482",0,21,1,"protein demethylation"
"3374","GO:0006486",0,256,1,"protein glycosylation"
"3375","GO:0006487",0,99,1,"protein N-linked glycosylation"
"3378","GO:0006488",0,32,1,"dolichol-linked oligosaccharide biosynthetic process"
"3385","GO:0006489",0,2,1,"dolichyl diphosphate biosynthetic process"
"3389","GO:0006491",0,9,1,"N-glycan processing"
"3393","GO:0006493",0,74,1,"protein O-linked glycosylation"
"3394","GO:0006497",0,58,1,"protein lipidation"
"3397","GO:0006498",0,6,1,"N-terminal protein lipidation"
"3398","GO:0006499",0,4,1,"N-terminal protein myristoylation"
"3399","GO:0006500",0,2,1,"N-terminal protein palmitoylation"
"3400","GO:0006501",0,25,1,"C-terminal protein lipidation"
"3401","GO:0006505",0,34,1,"GPI anchor metabolic process"
"3407","GO:0006506",0,32,1,"GPI anchor biosynthetic process"
"3416","GO:0006507",0,1,1,"GPI anchor release"
"3422","GO:0006511",0,412,1,"ubiquitin-dependent protein catabolic process"
"3426","GO:0006513",0,37,1,"protein monoubiquitination"
"3428","GO:0006515",0,10,1,"misfolded or incompletely synthesized protein catabolic process"
"3432","GO:0006516",0,11,1,"glycoprotein catabolic process"
"3435","GO:0006517",0,2,1,"protein deglycosylation"
"3436","GO:0006518",0,92,1,"peptide metabolic process"
"3437","GO:0006520",0,458,1,"cellular amino acid metabolic process"
"3442","GO:0006521",0,57,1,"regulation of cellular amino acid metabolic process"
"3443","GO:0006522",0,5,1,"alanine metabolic process"
"3444","GO:0006524",0,5,1,"alanine catabolic process"
"3447","GO:0006525",0,14,1,"arginine metabolic process"
"3448","GO:0006526",0,4,1,"arginine biosynthetic process"
"3452","GO:0006527",0,8,1,"arginine catabolic process"
"3455","GO:0006528",0,4,1,"asparagine metabolic process"
"3456","GO:0006529",0,2,1,"asparagine biosynthetic process"
"3460","GO:0006530",0,1,1,"asparagine catabolic process"
"3463","GO:0006531",0,5,1,"aspartate metabolic process"
"3464","GO:0006532",0,2,1,"aspartate biosynthetic process"
"3468","GO:0006533",0,4,1,"aspartate catabolic process"
"3471","GO:0006534",0,8,1,"cysteine metabolic process"
"3472","GO:0006535",0,1,1,"cysteine biosynthetic process from serine"
"3475","GO:0006536",0,26,1,"glutamate metabolic process"
"3478","GO:0006537",0,6,1,"glutamate biosynthetic process"
"3488","GO:0006538",0,7,1,"glutamate catabolic process"
"3495","GO:0006540",0,2,1,"glutamate decarboxylation to succinate"
"3501","GO:0006541",0,22,1,"glutamine metabolic process"
"3502","GO:0006542",0,2,1,"glutamine biosynthetic process"
"3506","GO:0006543",0,4,1,"glutamine catabolic process"
"3509","GO:0006544",0,17,1,"glycine metabolic process"
"3510","GO:0006545",0,5,1,"glycine biosynthetic process"
"3514","GO:0006546",0,8,1,"glycine catabolic process"
"3517","GO:0006547",0,7,1,"histidine metabolic process"
"3518","GO:0006548",0,5,1,"histidine catabolic process"
"3521","GO:0006549",0,4,1,"isoleucine metabolic process"
"3522","GO:0006550",0,1,1,"isoleucine catabolic process"
"3525","GO:0006551",0,7,1,"leucine metabolic process"
"3526","GO:0006552",0,5,1,"leucine catabolic process"
"3529","GO:0006553",0,9,1,"lysine metabolic process"
"3530","GO:0006554",0,9,1,"lysine catabolic process"
"3533","GO:0006555",0,15,1,"methionine metabolic process"
"3536","GO:0006556",0,3,1,"S-adenosylmethionine biosynthetic process"
"3543","GO:0006557",0,1,1,"S-adenosylmethioninamine biosynthetic process"
"3548","GO:0006558",0,9,1,"L-phenylalanine metabolic process"
"3551","GO:0006559",0,9,1,"L-phenylalanine catabolic process"
"3556","GO:0006560",0,10,1,"proline metabolic process"
"3557","GO:0006561",0,7,1,"proline biosynthetic process"
"3561","GO:0006562",0,4,1,"proline catabolic process"
"3564","GO:0006563",0,8,1,"L-serine metabolic process"
"3565","GO:0006564",0,4,1,"L-serine biosynthetic process"
"3569","GO:0006565",0,3,1,"L-serine catabolic process"
"3572","GO:0006566",0,2,1,"threonine metabolic process"
"3575","GO:0006567",0,1,1,"threonine catabolic process"
"3578","GO:0006568",0,13,1,"tryptophan metabolic process"
"3579","GO:0006569",0,11,1,"tryptophan catabolic process"
"3584","GO:0006570",0,9,1,"tyrosine metabolic process"
"3585","GO:0006572",0,5,1,"tyrosine catabolic process"
"3588","GO:0006573",0,8,1,"valine metabolic process"
"3589","GO:0006574",0,3,1,"valine catabolic process"
"3592","GO:0006575",0,192,1,"cellular modified amino acid metabolic process"
"3598","GO:0006576",0,123,1,"cellular biogenic amine metabolic process"
"3599","GO:0006577",0,15,1,"amino-acid betaine metabolic process"
"3601","GO:0006578",0,7,1,"amino-acid betaine biosynthetic process"
"3606","GO:0006579",0,4,1,"amino-acid betaine catabolic process"
"3610","GO:0006581",0,2,1,"acetylcholine catabolic process"
"3613","GO:0006582",0,13,1,"melanin metabolic process"
"3614","GO:0006583",0,2,1,"melanin biosynthetic process from tyrosine"
"3617","GO:0006584",0,41,1,"catecholamine metabolic process"
"3618","GO:0006585",0,1,1,"dopamine biosynthetic process from tyrosine"
"3621","GO:0006586",0,18,1,"indolalkylamine metabolic process"
"3624","GO:0006590",0,16,1,"thyroid hormone generation"
"3625","GO:0006591",0,5,1,"ornithine metabolic process"
"3626","GO:0006592",0,1,1,"ornithine biosynthetic process"
"3630","GO:0006595",0,20,1,"polyamine metabolic process"
"3631","GO:0006596",0,11,1,"polyamine biosynthetic process"
"3635","GO:0006597",0,2,1,"spermine biosynthetic process"
"3639","GO:0006598",0,5,1,"polyamine catabolic process"
"3642","GO:0006599",0,1,1,"phosphagen metabolic process"
"3643","GO:0006600",0,11,1,"creatine metabolic process"
"3644","GO:0006601",0,2,1,"creatine biosynthetic process"
"3648","GO:0006603",0,1,1,"phosphocreatine metabolic process"
"3655","GO:0006607",0,14,1,"NLS-bearing substrate import into nucleus"
"3658","GO:0006608",0,1,1,"snRNP protein import into nucleus"
"3661","GO:0006610",0,4,1,"ribosomal protein import into nucleus"
"3664","GO:0006611",1,47,1,"protein export from nucleus"
"3670","GO:0006612",0,161,1,"protein targeting to membrane"
"3672","GO:0006613",0,110,1,"cotranslational protein targeting to membrane"
"3675","GO:0006614",0,108,1,"SRP-dependent cotranslational protein targeting to membrane"
"3678","GO:0006616",0,1,1,"SRP-dependent cotranslational protein targeting to membrane, translocation"
"3682","GO:0006617",0,1,1,"SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition"
"3685","GO:0006620",0,2,1,"posttranslational protein targeting to membrane"
"3689","GO:0006621",0,9,1,"protein retention in ER lumen"
"3690","GO:0006622",0,9,1,"protein targeting to lysosome"
"3691","GO:0006623",0,10,1,"protein targeting to vacuole"
"3695","GO:0006625",0,19,1,"protein targeting to peroxisome"
"3696","GO:0006626",0,56,1,"protein targeting to mitochondrion"
"3702","GO:0006627",0,3,1,"protein processing involved in protein targeting to mitochondrion"
"3711","GO:0006635",1,57,1,"fatty acid beta-oxidation"
"3712","GO:0006636",1,58,1,"unsaturated fatty acid biosynthetic process"
"3718","GO:0006637",0,69,1,"acyl-CoA metabolic process"
"3719","GO:0006638",1,106,1,"neutral lipid metabolic process"
"3720","GO:0006639",1,105,1,"acylglycerol metabolic process"
"3723","GO:0006641",1,101,1,"triglyceride metabolic process"
"3726","GO:0006642",0,4,1,"triglyceride mobilization"
"3727","GO:0006643",0,160,1,"membrane lipid metabolic process"
"3728","GO:0006644",1,284,1,"phospholipid metabolic process"
"3729","GO:0006646",0,14,1,"phosphatidylethanolamine biosynthetic process"
"3733","GO:0006649",0,2,1,"phospholipid transfer to membrane"
"3734","GO:0006650",1,232,1,"glycerophospholipid metabolic process"
"3739","GO:0006651",0,4,1,"diacylglycerol biosynthetic process"
"3747","GO:0006655",0,12,1,"phosphatidylglycerol biosynthetic process"
"3751","GO:0006656",0,27,1,"phosphatidylcholine biosynthetic process"
"3755","GO:0006657",0,7,1,"CDP-choline pathway"
"3757","GO:0006658",0,24,1,"phosphatidylserine metabolic process"
"3758","GO:0006659",0,4,1,"phosphatidylserine biosynthetic process"
"3762","GO:0006661",0,95,1,"phosphatidylinositol biosynthetic process"
"3771","GO:0006662",0,15,1,"glycerol ether metabolic process"
"3772","GO:0006663",0,4,1,"platelet activating factor biosynthetic process"
"3778","GO:0006664",0,97,1,"glycolipid metabolic process"
"3779","GO:0006665",0,120,1,"sphingolipid metabolic process"
"3780","GO:0006666",0,1,1,"3-keto-sphinganine metabolic process"
"3783","GO:0006667",0,3,1,"sphinganine metabolic process"
"3786","GO:0006668",0,2,1,"sphinganine-1-phosphate metabolic process"
