"","category","numDEInCat","numInCat","padj","Term"
"5949","GO:0004876",0,1,1,"complement component C3a receptor activity"
"5950","GO:0004877",0,1,1,"complement component C3b receptor activity"
"5951","GO:0004879",1,45,1,"ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity"
"5955","GO:0004882",0,3,1,"androgen receptor activity"
"5956","GO:0004883",1,1,1,"glucocorticoid receptor activity"
"5957","GO:0004886",0,3,1,"9-cis retinoic acid receptor activity"
"5959","GO:0004887",0,6,1,"thyroid hormone receptor activity"
"5960","GO:0004888",7,726,1,"transmembrane signaling receptor activity"
"5966","GO:0004889",0,11,1,"acetylcholine-activated cation-selective channel activity"
"5968","GO:0004890",0,13,1,"GABA-A receptor activity"
"5969","GO:0004896",0,78,1,"cytokine receptor activity"
"5973","GO:0004897",0,4,1,"ciliary neurotrophic factor receptor activity"
"5975","GO:0004900",0,1,1,"erythropoietin receptor activity"
"5976","GO:0004903",0,1,1,"growth hormone receptor activity"
"5977","GO:0004904",0,5,1,"interferon receptor activity"
"5978","GO:0004905",0,2,1,"type I interferon receptor activity"
"5988","GO:0004906",0,2,1,"interferon-gamma receptor activity"
"5991","GO:0004908",0,7,1,"interleukin-1 receptor activity"
"5993","GO:0004909",0,2,1,"interleukin-1, Type I, activating receptor activity"
"5999","GO:0004910",0,2,1,"interleukin-1, Type II, blocking receptor activity"
"6005","GO:0004911",0,3,1,"interleukin-2 receptor activity"
"6007","GO:0004912",0,2,1,"interleukin-3 receptor activity"
"6009","GO:0004913",0,2,1,"interleukin-4 receptor activity"
"6011","GO:0004914",0,2,1,"interleukin-5 receptor activity"
"6013","GO:0004915",0,2,1,"interleukin-6 receptor activity"
"6016","GO:0004917",0,2,1,"interleukin-7 receptor activity"
"6018","GO:0004918",0,2,1,"interleukin-8 receptor activity"
"6020","GO:0004919",0,1,1,"interleukin-9 receptor activity"
"6022","GO:0004920",0,2,1,"interleukin-10 receptor activity"
"6024","GO:0004921",0,1,1,"interleukin-11 receptor activity"
"6027","GO:0004923",0,2,1,"leukemia inhibitory factor receptor activity"
"6030","GO:0004924",0,3,1,"oncostatin-M receptor activity"
"6031","GO:0004925",0,1,1,"prolactin receptor activity"
"6032","GO:0004930",6,369,1,"G-protein coupled receptor activity"
"6054","GO:0004931",0,6,1,"extracellular ATP-gated cation channel activity"
"6057","GO:0004935",1,9,1,"adrenergic receptor activity"
"6058","GO:0004936",0,6,1,"alpha-adrenergic receptor activity"
"6059","GO:0004937",0,3,1,"alpha1-adrenergic receptor activity"
"6060","GO:0004938",0,3,1,"alpha2-adrenergic receptor activity"
"6061","GO:0004939",1,3,1,"beta-adrenergic receptor activity"
"6062","GO:0004940",0,1,1,"beta1-adrenergic receptor activity"
"6063","GO:0004941",0,1,1,"beta2-adrenergic receptor activity"
"6064","GO:0004942",0,3,1,"anaphylatoxin receptor activity"
"6065","GO:0004943",0,1,1,"C3a anaphylatoxin receptor activity"
"6066","GO:0004944",0,2,1,"C5a anaphylatoxin receptor activity"
"6067","GO:0004945",0,3,1,"angiotensin type II receptor activity"
"6068","GO:0004946",0,2,1,"bombesin receptor activity"
"6069","GO:0004947",0,2,1,"bradykinin receptor activity"
"6070","GO:0004948",0,4,1,"calcitonin receptor activity"
"6071","GO:0004949",0,3,1,"cannabinoid receptor activity"
"6073","GO:0004950",0,24,1,"chemokine receptor activity"
"6074","GO:0004952",0,3,1,"dopamine neurotransmitter receptor activity"
"6075","GO:0004953",1,12,1,"icosanoid receptor activity"
"6076","GO:0004954",1,12,1,"prostanoid receptor activity"
"6077","GO:0004955",1,11,1,"prostaglandin receptor activity"
"6078","GO:0004956",0,2,1,"prostaglandin D receptor activity"
"6080","GO:0004957",1,5,1,"prostaglandin E receptor activity"
"6082","GO:0004958",0,4,1,"prostaglandin F receptor activity"
"6084","GO:0004960",0,1,1,"thromboxane receptor activity"
"6085","GO:0004961",0,1,1,"thromboxane A2 receptor activity"
"6086","GO:0004962",0,2,1,"endothelin receptor activity"
"6090","GO:0004963",0,1,1,"follicle-stimulating hormone receptor activity"
"6092","GO:0004964",0,1,1,"luteinizing hormone receptor activity"
"6097","GO:0004965",0,3,1,"G-protein coupled GABA receptor activity"
"6099","GO:0004966",0,1,1,"galanin receptor activity"
"6100","GO:0004967",0,3,1,"glucagon receptor activity"
"6101","GO:0004968",0,1,1,"gonadotropin-releasing hormone receptor activity"
"6102","GO:0004969",0,5,1,"histamine receptor activity"
"6103","GO:0004970",0,16,1,"ionotropic glutamate receptor activity"
"6104","GO:0004971",0,3,1,"alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity"
"6105","GO:0004972",0,5,1,"N-methyl-D-aspartate selective glutamate receptor activity"
"6106","GO:0004974",0,4,1,"leukotriene receptor activity"
"6107","GO:0004977",0,3,1,"melanocortin receptor activity"
"6108","GO:0004978",0,1,1,"corticotropin receptor activity"
"6111","GO:0004979",0,1,1,"beta-endorphin receptor activity"
"6112","GO:0004980",0,1,1,"melanocyte-stimulating hormone receptor activity"
"6116","GO:0004982",0,4,1,"N-formyl peptide receptor activity"
"6117","GO:0004983",0,9,1,"neuropeptide Y receptor activity"
"6118","GO:0004984",0,27,1,"olfactory receptor activity"
"6119","GO:0004985",0,6,1,"opioid receptor activity"
"6120","GO:0004990",0,1,1,"oxytocin receptor activity"
"6121","GO:0004991",0,2,1,"parathyroid hormone receptor activity"
"6122","GO:0004992",0,3,1,"platelet activating factor receptor activity"
"6123","GO:0004993",0,11,1,"serotonin receptor activity"
"6130","GO:0004994",0,3,1,"somatostatin receptor activity"
"6135","GO:0004995",0,3,1,"tachykinin receptor activity"
"6136","GO:0004996",0,2,1,"thyroid-stimulating hormone receptor activity"
"6139","GO:0004998",0,2,1,"transferrin receptor activity"
"6140","GO:0004999",0,3,1,"vasoactive intestinal polypeptide receptor activity"
"6141","GO:0005000",1,6,1,"vasopressin receptor activity"
"6143","GO:0005001",0,18,1,"transmembrane receptor protein tyrosine phosphatase activity"
"6144","GO:0005003",0,15,1,"ephrin receptor activity"
"6145","GO:0005004",0,4,1,"GPI-linked ephrin receptor activity"
"6146","GO:0005005",0,8,1,"transmembrane-ephrin receptor activity"
"6147","GO:0005006",0,3,1,"epidermal growth factor-activated receptor activity"
"6153","GO:0005007",0,5,1,"fibroblast growth factor-activated receptor activity"
"6157","GO:0005008",0,1,1,"hepatocyte growth factor-activated receptor activity"
"6160","GO:0005009",0,1,1,"insulin-activated receptor activity"
"6161","GO:0005010",0,3,1,"insulin-like growth factor-activated receptor activity"
"6164","GO:0005011",0,2,1,"macrophage colony-stimulating factor receptor activity"
"6168","GO:0005017",0,3,1,"platelet-derived growth factor-activated receptor activity"
"6172","GO:0005018",0,1,1,"platelet-derived growth factor alpha-receptor activity"
"6174","GO:0005019",0,2,1,"platelet-derived growth factor beta-receptor activity"
"6176","GO:0005020",0,1,1,"stem cell factor receptor activity"
"6180","GO:0005021",0,8,1,"vascular endothelial growth factor-activated receptor activity"
"6184","GO:0005024",1,17,1,"transforming growth factor beta-activated receptor activity"
"6189","GO:0005025",0,4,1,"transforming growth factor beta receptor activity, type I"
"6193","GO:0005026",0,2,1,"transforming growth factor beta receptor activity, type II"
"6197","GO:0005030",0,4,1,"neurotrophin receptor activity"
"6198","GO:0005031",0,11,1,"tumor necrosis factor-activated receptor activity"
"6207","GO:0005034",0,1,1,"osmosensor activity"
"6208","GO:0005035",0,13,1,"death receptor activity"
"6209","GO:0005041",0,11,1,"low-density lipoprotein receptor activity"
"6212","GO:0005042",0,2,1,"netrin receptor activity"
"6213","GO:0005044",0,40,1,"scavenger receptor activity"
"6214","GO:0005046",0,2,1,"KDEL sequence binding"
"6215","GO:0005047",0,4,1,"signal recognition particle binding"
"6217","GO:0005048",0,22,1,"signal sequence binding"
"6221","GO:0005049",0,3,1,"nuclear export signal receptor activity"
"6222","GO:0005052",0,2,1,"peroxisome matrix targeting signal-1 binding"
"6228","GO:0005053",0,2,1,"peroxisome matrix targeting signal-2 binding"
"6234","GO:0005055",0,1,1,"laminin receptor activity"
"6235","GO:0005057",2,102,1,"receptor signaling protein activity"
"6236","GO:0005068",0,8,1,"transmembrane receptor protein tyrosine kinase adaptor activity"
"6239","GO:0005070",0,49,1,"SH3/SH2 adaptor activity"
"6240","GO:0005072",0,10,1,"transforming growth factor beta receptor, cytoplasmic mediator activity"
"6242","GO:0005078",0,6,1,"MAP-kinase scaffold activity"
"6243","GO:0005080",1,42,1,"protein kinase C binding"
"6253","GO:0005083",2,298,1,"small GTPase regulator activity"
"6254","GO:0005085",0,183,1,"guanyl-nucleotide exchange factor activity"
"6263","GO:0005086",0,18,1,"ARF guanyl-nucleotide exchange factor activity"
"6264","GO:0005087",0,5,1,"Ran guanyl-nucleotide exchange factor activity"
"6265","GO:0005088",0,113,1,"Ras guanyl-nucleotide exchange factor activity"
"6266","GO:0005089",0,75,1,"Rho guanyl-nucleotide exchange factor activity"
"6268","GO:0005092",0,9,1,"GDP-dissociation inhibitor activity"
"6269","GO:0005093",0,2,1,"Rab GDP-dissociation inhibitor activity"
"6270","GO:0005094",0,3,1,"Rho GDP-dissociation inhibitor activity"
"6271","GO:0005095",0,14,1,"GTPase inhibitor activity"
"6272","GO:0005096",3,244,1,"GTPase activator activity"
"6273","GO:0005097",0,52,1,"Rab GTPase activator activity"
"6274","GO:0005098",0,1,1,"Ran GTPase activator activity"
"6276","GO:0005099",2,112,1,"Ras GTPase activator activity"
"6277","GO:0005100",0,38,1,"Rho GTPase activator activity"
"6280","GO:0005104",1,13,1,"fibroblast growth factor receptor binding"
"6287","GO:0005105",0,4,1,"type 1 fibroblast growth factor receptor binding"
"6292","GO:0005109",0,25,1,"frizzled binding"
"6295","GO:0005110",0,6,1,"frizzled-2 binding"
"6298","GO:0005111",0,4,1,"type 2 fibroblast growth factor receptor binding"
"6303","GO:0005112",1,11,1,"Notch binding"
"6307","GO:0005113",0,6,1,"patched binding"
"6310","GO:0005114",0,7,1,"type II transforming growth factor beta receptor binding"
"6316","GO:0005115",0,1,1,"receptor tyrosine kinase-like orphan receptor binding"
"6319","GO:0005119",0,3,1,"smoothened binding"
"6322","GO:0005123",0,11,1,"death receptor binding"
"6334","GO:0005124",0,1,1,"scavenger receptor binding"
"6335","GO:0005125",2,160,1,"cytokine activity"
"6337","GO:0005126",1,173,1,"cytokine receptor binding"
"6339","GO:0005127",0,5,1,"ciliary neurotrophic factor receptor binding"
"6341","GO:0005128",0,1,1,"erythropoietin receptor binding"
"6343","GO:0005130",0,1,1,"granulocyte colony-stimulating factor receptor binding"
"6348","GO:0005131",0,4,1,"growth hormone receptor binding"
"6350","GO:0005133",0,2,1,"interferon-gamma receptor binding"
"6352","GO:0005134",0,3,1,"interleukin-2 receptor binding"
"6354","GO:0005135",0,1,1,"interleukin-3 receptor binding"
"6356","GO:0005136",0,1,1,"interleukin-4 receptor binding"
"6358","GO:0005137",0,2,1,"interleukin-5 receptor binding"
"6360","GO:0005138",0,6,1,"interleukin-6 receptor binding"
"6362","GO:0005139",0,1,1,"interleukin-7 receptor binding"
"6364","GO:0005141",0,1,1,"interleukin-10 receptor binding"
"6366","GO:0005142",0,1,1,"interleukin-11 receptor binding"
"6368","GO:0005143",0,4,1,"interleukin-12 receptor binding"
"6370","GO:0005146",0,2,1,"leukemia inhibitory factor receptor binding"
"6372","GO:0005147",0,1,1,"oncostatin-M receptor binding"
"6374","GO:0005148",0,3,1,"prolactin receptor binding"
"6376","GO:0005149",0,9,1,"interleukin-1 receptor binding"
"6378","GO:0005150",0,2,1,"interleukin-1, Type I receptor binding"
"6380","GO:0005151",0,2,1,"interleukin-1, Type II receptor binding"
"6382","GO:0005152",0,3,1,"interleukin-1 receptor antagonist activity"
"6383","GO:0005153",0,2,1,"interleukin-8 receptor binding"
"6385","GO:0005154",0,18,1,"epidermal growth factor receptor binding"
"6397","GO:0005157",0,2,1,"macrophage colony-stimulating factor receptor binding"
"6400","GO:0005158",1,26,1,"insulin receptor binding"
"6401","GO:0005159",1,12,1,"insulin-like growth factor receptor binding"
"6405","GO:0005160",0,19,1,"transforming growth factor beta receptor binding"
"6414","GO:0005161",0,13,1,"platelet-derived growth factor receptor binding"
"6419","GO:0005163",0,1,1,"nerve growth factor receptor binding"
"6422","GO:0005164",0,24,1,"tumor necrosis factor receptor binding"
"6425","GO:0005165",0,9,1,"neurotrophin receptor binding"
"6427","GO:0005166",0,1,1,"neurotrophin p75 receptor binding"
"6428","GO:0005167",0,6,1,"neurotrophin TRK receptor binding"
"6429","GO:0005168",0,5,1,"neurotrophin TRKA receptor binding"
"6430","GO:0005169",0,1,1,"neurotrophin TRKB receptor binding"
"6431","GO:0005171",0,1,1,"hepatocyte growth factor receptor binding"
"6434","GO:0005172",0,7,1,"vascular endothelial growth factor receptor binding"
"6438","GO:0005173",0,3,1,"stem cell factor receptor binding"
"6443","GO:0005174",0,2,1,"CD40 receptor binding"
"6444","GO:0005175",0,1,1,"CD27 receptor binding"
"6445","GO:0005176",0,4,1,"ErbB-2 class receptor binding"
"6450","GO:0005178",3,79,1,"integrin binding"
"6451","GO:0005179",1,68,1,"hormone activity"
"6455","GO:0005183",0,1,1,"gonadotropin hormone-releasing hormone activity"
"6461","GO:0005184",0,13,1,"neuropeptide hormone activity"
"6462","GO:0005185",0,2,1,"neurohypophyseal hormone activity"
"6463","GO:0005198",2,534,1,"structural molecule activity"
"6464","GO:0005199",0,1,1,"structural constituent of cell wall"
"6465","GO:0005200",0,64,1,"structural constituent of cytoskeleton"
"6466","GO:0005201",1,70,1,"extracellular matrix structural constituent"
"6467","GO:0005212",0,11,1,"structural constituent of eye lens"
"6468","GO:0005215",6,1060,1,"transporter activity"
"6470","GO:0005216",1,327,1,"ion channel activity"
"6471","GO:0005217",0,17,1,"intracellular ligand-gated ion channel activity"
"6472","GO:0005218",0,10,1,"intracellular ligand-gated calcium channel activity"
"6473","GO:0005219",0,5,1,"ryanodine-sensitive calcium-release channel activity"
"6475","GO:0005220",0,4,1,"inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity"
"6479","GO:0005221",0,4,1,"intracellular cyclic nucleotide activated cation channel activity"
"6480","GO:0005222",0,1,1,"intracellular cAMP activated cation channel activity"
"6486","GO:0005223",0,2,1,"intracellular cGMP activated cation channel activity"
"6487","GO:0005224",0,1,1,"ATP-binding and phosphorylation-dependent chloride channel activity"
"6488","GO:0005227",0,18,1,"calcium activated cation channel activity"
"6490","GO:0005229",0,3,1,"intracellular calcium activated chloride channel activity"
"6491","GO:0005230",0,55,1,"extracellular ligand-gated ion channel activity"
"6492","GO:0005231",0,39,1,"excitatory extracellular ligand-gated ion channel activity"
"6493","GO:0005232",0,1,1,"serotonin-activated cation-selective channel activity"
"6494","GO:0005234",0,17,1,"extracellular-glutamate-gated ion channel activity"
"6495","GO:0005237",0,5,1,"inhibitory extracellular ligand-gated ion channel activity"
"6496","GO:0005242",0,20,1,"inward rectifier potassium channel activity"
"6497","GO:0005243",0,9,1,"gap junction channel activity"
"6503","GO:0005244",0,160,1,"voltage-gated ion channel activity"
"6505","GO:0005245",0,30,1,"voltage-gated calcium channel activity"
"6516","GO:0005246",0,22,1,"calcium channel regulator activity"
"6517","GO:0005247",0,15,1,"voltage-gated chloride channel activity"
"6519","GO:0005248",0,15,1,"voltage-gated sodium channel activity"
"6523","GO:0005249",0,71,1,"voltage-gated potassium channel activity"
"6527","GO:0005250",0,3,1,"A-type (transient outward) potassium channel activity"
"6528","GO:0005251",0,28,1,"delayed rectifier potassium channel activity"
"6529","GO:0005252",0,1,1,"open rectifier potassium channel activity"
"6530","GO:0005253",0,63,1,"anion channel activity"
"6531","GO:0005254",0,53,1,"chloride channel activity"
"6532","GO:0005260",0,1,1,"channel-conductance-controlling ATPase activity"
"6535","GO:0005261",1,239,1,"cation channel activity"
"6539","GO:0005262",1,87,1,"calcium channel activity"
"6540","GO:0005267",0,97,1,"potassium channel activity"
"6541","GO:0005272",0,32,1,"sodium channel activity"
"6542","GO:0005275",0,9,1,"amine transmembrane transporter activity"
"6546","GO:0005277",0,1,1,"acetylcholine transmembrane transporter activity"
"6547","GO:0005280",0,1,1,"hydrogen:amino acid symporter activity"
"6548","GO:0005283",0,9,1,"sodium:amino acid symporter activity"
"6560","GO:0005287",0,1,1,"high affinity basic amino acid transmembrane transporter activity"
"6561","GO:0005289",0,1,1,"high affinity arginine transmembrane transporter activity"
"6562","GO:0005290",0,2,1,"L-histidine transmembrane transporter activity"
"6564","GO:0005294",0,2,1,"neutral L-amino acid secondary active transmembrane transporter activity"
"6565","GO:0005298",0,1,1,"proline:sodium symporter activity"
"6566","GO:0005302",0,1,1,"L-tyrosine transmembrane transporter activity"
"6570","GO:0005307",0,1,1,"choline:sodium symporter activity"
"6571","GO:0005308",0,1,1,"creatine transmembrane transporter activity"
"6572","GO:0005309",0,1,1,"creatine:sodium symporter activity"
"6573","GO:0005310",0,19,1,"dicarboxylic acid transmembrane transporter activity"
"6579","GO:0005313",0,10,1,"L-glutamate transmembrane transporter activity"
"6582","GO:0005314",0,1,1,"high-affinity glutamate transmembrane transporter activity"
"6583","GO:0005315",0,4,1,"inorganic phosphate transmembrane transporter activity"
"6584","GO:0005316",0,1,1,"high affinity inorganic phosphate:sodium symporter activity"
"6585","GO:0005319",2,66,1,"lipid transporter activity"
"6587","GO:0005324",0,2,1,"long-chain fatty acid transporter activity"
"6588","GO:0005325",0,1,1,"peroxisomal fatty-acyl-CoA transporter activity"
"6592","GO:0005326",0,17,1,"neurotransmitter transporter activity"
"6593","GO:0005328",0,15,1,"neurotransmitter:sodium symporter activity"
"6594","GO:0005329",0,2,1,"dopamine transmembrane transporter activity"
"6595","GO:0005332",0,4,1,"gamma-aminobutyric acid:sodium symporter activity"
"6600","GO:0005333",0,2,1,"norepinephrine transmembrane transporter activity"
"6602","GO:0005334",0,1,1,"norepinephrine:sodium symporter activity"
"6604","GO:0005335",0,1,1,"serotonin:sodium symporter activity"
"6606","GO:0005337",0,11,1,"nucleoside transmembrane transporter activity"
"6607","GO:0005338",0,8,1,"nucleotide-sugar transmembrane transporter activity"
"6608","GO:0005342",0,88,1,"organic acid transmembrane transporter activity"
"6609","GO:0005343",0,21,1,"organic acid:sodium symporter activity"
"6611","GO:0005344",0,12,1,"oxygen transporter activity"
"6616","GO:0005345",0,4,1,"purine nucleobase transmembrane transporter activity"
"6618","GO:0005346",0,3,1,"purine ribonucleotide transmembrane transporter activity"
"6619","GO:0005347",0,2,1,"ATP transmembrane transporter activity"
"6620","GO:0005350",0,2,1,"pyrimidine nucleobase transmembrane transporter activity"
"6622","GO:0005351",0,9,1,"sugar:hydrogen symporter activity"
"6630","GO:0005353",0,1,1,"fructose transmembrane transporter activity"
"6634","GO:0005355",0,11,1,"glucose transmembrane transporter activity"
"6638","GO:0005362",0,1,1,"low-affinity glucose:sodium symporter activity"
"6639","GO:0005365",0,1,1,"myo-inositol transmembrane transporter activity"
"6640","GO:0005367",0,1,1,"myo-inositol:sodium symporter activity"
"6641","GO:0005368",0,1,1,"taurine transmembrane transporter activity"
"6642","GO:0005369",0,1,1,"taurine:sodium symporter activity"
"6643","GO:0005372",0,9,1,"water transmembrane transporter activity"
"6644","GO:0005375",0,7,1,"copper ion transmembrane transporter activity"
"6649","GO:0005381",0,5,1,"iron ion transmembrane transporter activity"
"6656","GO:0005384",0,6,1,"manganese ion transmembrane transporter activity"
"6657","GO:0005385",0,13,1,"zinc ion transmembrane transporter activity"
"6661","GO:0005388",0,9,1,"calcium-transporting ATPase activity"
"6673","GO:0005391",1,8,1,"sodium:potassium-exchanging ATPase activity"
"6688","GO:0005402",0,9,1,"cation:sugar symporter activity"
"6690","GO:0005412",0,2,1,"glucose:sodium symporter activity"
"6691","GO:0005415",0,3,1,"nucleoside:sodium symporter activity"
"6694","GO:0005416",0,10,1,"cation:amino acid symporter activity"
"6695","GO:0005427",0,2,1,"proton-dependent oligopeptide secondary active transmembrane transporter activity"
"6697","GO:0005432",0,5,1,"calcium:sodium antiporter activity"
"6700","GO:0005436",0,6,1,"sodium:phosphate symporter activity"
"6701","GO:0005451",0,10,1,"monovalent cation:hydrogen antiporter activity"
"6702","GO:0005452",0,11,1,"inorganic anion exchanger activity"
"6703","GO:0005456",0,1,1,"CMP-N-acetylneuraminate transmembrane transporter activity"
"6704","GO:0005459",0,2,1,"UDP-galactose transmembrane transporter activity"
"6705","GO:0005461",0,1,1,"UDP-glucuronic acid transmembrane transporter activity"
"6706","GO:0005462",0,2,1,"UDP-N-acetylglucosamine transmembrane transporter activity"
"6707","GO:0005463",0,1,1,"UDP-N-acetylgalactosamine transmembrane transporter activity"
"6708","GO:0005464",0,1,1,"UDP-xylose transmembrane transporter activity"
"6709","GO:0005471",0,1,1,"ATP:ADP antiporter activity"
"6714","GO:0005477",0,1,1,"pyruvate secondary active transmembrane transporter activity"
"6715","GO:0005484",0,21,1,"SNAP receptor activity"
"6723","GO:0005487",0,13,1,"nucleocytoplasmic transporter activity"
"6724","GO:0005488",49,11077,1,"binding"
"6726","GO:0005497",1,4,1,"androgen binding"
"6727","GO:0005499",0,4,1,"vitamin D binding"
"6730","GO:0005501",1,25,1,"retinoid binding"
"6731","GO:0005502",0,1,1,"11-cis retinal binding"
"6734","GO:0005503",0,1,1,"all-trans retinal binding"
"6739","GO:0005504",1,25,1,"fatty acid binding"
"6740","GO:0005506",2,149,1,"iron ion binding"
"6741","GO:0005507",0,51,1,"copper ion binding"
"6743","GO:0005509",1,608,1,"calcium ion binding"
"6744","GO:0005515",30,6994,1,"protein binding"
"6750","GO:0005516",0,157,1,"calmodulin binding"
"6751","GO:0005518",0,43,1,"collagen binding"
"6752","GO:0005519",0,1,1,"cytoskeletal regulatory protein binding"
"6753","GO:0005520",1,24,1,"insulin-like growth factor binding"
"6754","GO:0005521",0,9,1,"lamin binding"
"6755","GO:0005522",0,8,1,"profilin binding"
"6756","GO:0005523",0,14,1,"tropomyosin binding"
"6757","GO:0005524",4,1429,1,"ATP binding"
"6758","GO:0005525",1,356,1,"GTP binding"
"6759","GO:0005527",0,15,1,"macrolide binding"
"6760","GO:0005528",0,15,1,"FK506 binding"
"6761","GO:0005534",0,4,1,"galactose binding"
"6762","GO:0005536",0,7,1,"glucose binding"
"6763","GO:0005537",0,16,1,"mannose binding"
"6764","GO:0005539",2,158,1,"glycosaminoglycan binding"
"6765","GO:0005540",0,18,1,"hyaluronic acid binding"
"6766","GO:0005542",1,14,1,"folic acid binding"
"6769","GO:0005543",1,478,1,"phospholipid binding"
"6770","GO:0005544",0,32,1,"calcium-dependent phospholipid binding"
"6771","GO:0005545",0,22,1,"1-phosphatidylinositol binding"
"6772","GO:0005546",0,28,1,"phosphatidylinositol-4,5-bisphosphate binding"
"6776","GO:0005547",0,20,1,"phosphatidylinositol-3,4,5-trisphosphate binding"
"6777","GO:0005548",1,30,1,"phospholipid transporter activity"
"6778","GO:0008009",1,45,1,"chemokine activity"
"6779","GO:0008013",2,60,1,"beta-catenin binding"
"6780","GO:0008017",1,108,1,"microtubule binding"
"6782","GO:0008020",0,6,1,"G-protein coupled photoreceptor activity"
"6786","GO:0008022",0,155,1,"protein C-terminus binding"
"6796","GO:0008026",0,105,1,"ATP-dependent helicase activity"
"6797","GO:0008028",0,27,1,"monocarboxylic acid transmembrane transporter activity"
"6800","GO:0008035",0,6,1,"high-density lipoprotein particle binding"
"6801","GO:0008046",0,8,1,"axon guidance receptor activity"
"6802","GO:0008047",5,388,1,"enzyme activator activity"
"6803","GO:0008048",0,2,1,"calcium sensitive guanylate cyclase activator activity"
"6804","GO:0008060",0,30,1,"ARF GTPase activator activity"
"6805","GO:0008061",0,5,1,"chitin binding"
"6806","GO:0008066",0,24,1,"glutamate receptor activity"
"6807","GO:0008073",0,3,1,"ornithine decarboxylase inhibitor activity"
"6808","GO:0008079",0,6,1,"translation termination factor activity"
"6809","GO:0008080",0,72,1,"N-acetyltransferase activity"
"6810","GO:0008081",1,89,1,"phosphoric diester hydrolase activity"
"6816","GO:0008083",4,139,1,"growth factor activity"
"6817","GO:0008092",5,617,1,"cytoskeletal protein binding"
"6818","GO:0008093",0,20,1,"cytoskeletal adaptor activity"
"6819","GO:0008094",0,70,1,"DNA-dependent ATPase activity"
"6823","GO:0008097",0,3,1,"5S rRNA binding"
"6824","GO:0008106",0,13,1,"alcohol dehydrogenase (NADP+) activity"
"6828","GO:0008107",0,3,1,"galactoside 2-alpha-L-fucosyltransferase activity"
"6852","GO:0008109",0,3,1,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase activity"
"6858","GO:0008111",0,1,1,"alpha-methylacyl-CoA racemase activity"
"6859","GO:0008112",0,1,1,"nicotinamide N-methyltransferase activity"
"6861","GO:0008113",0,1,1,"peptide-methionine (S)-S-oxide reductase activity"
"6875","GO:0008115",0,1,1,"sarcosine oxidase activity"
"6876","GO:0008116",0,1,1,"prostaglandin-I synthase activity"
"6885","GO:0008117",0,1,1,"sphinganine-1-phosphate aldolase activity"
"6893","GO:0008118",0,1,1,"N-acetyllactosaminide alpha-2,3-sialyltransferase activity"
"6897","GO:0008119",0,1,1,"thiopurine S-methyltransferase activity"
"6902","GO:0008120",0,1,1,"ceramide glucosyltransferase activity"
"6910","GO:0008121",0,8,1,"ubiquinol-cytochrome-c reductase activity"
"6931","GO:0008123",0,1,1,"cholesterol 7-alpha-monooxygenase activity"
"6936","GO:0008124",0,2,1,"4-alpha-hydroxytetrahydrobiopterin dehydratase activity"
"6945","GO:0008126",0,1,1,"acetylesterase activity"
"6951","GO:0008127",0,1,1,"quercetin 2,3-dioxygenase activity"
"6954","GO:0008131",0,5,1,"primary amine oxidase activity"
"6959","GO:0008134",1,401,1,"transcription factor binding"
"6960","GO:0008135",0,76,1,"translation factor activity, nucleic acid binding"
"6961","GO:0008137",0,43,1,"NADH dehydrogenase (ubiquinone) activity"
"6986","GO:0008138",0,38,1,"protein tyrosine/serine/threonine phosphatase activity"
"6987","GO:0008139",0,9,1,"nuclear localization sequence binding"
"6990","GO:0008140",0,8,1,"cAMP response element binding protein binding"
"6995","GO:0008142",0,3,1,"oxysterol binding"
"6996","GO:0008143",0,11,1,"poly(A) RNA binding"
"7000","GO:0008144",0,73,1,"drug binding"
"7001","GO:0008146",0,48,1,"sulfotransferase activity"
"7002","GO:0008147",0,2,1,"structural constituent of bone"
"7003","GO:0008157",0,6,1,"protein phosphatase 1 binding"
"7004","GO:0008158",0,10,1,"hedgehog receptor activity"
"7005","GO:0008160",1,2,1,"protein tyrosine phosphatase activator activity"
"7006","GO:0008168",0,182,1,"methyltransferase activity"
"7008","GO:0008169",0,1,1,"C-methyltransferase activity"
"7009","GO:0008170",0,65,1,"N-methyltransferase activity"
"7010","GO:0008171",0,15,1,"O-methyltransferase activity"
"7011","GO:0008172",0,6,1,"S-methyltransferase activity"
"7012","GO:0008173",0,28,1,"RNA methyltransferase activity"
"7013","GO:0008174",0,4,1,"mRNA methyltransferase activity"
"7014","GO:0008175",0,11,1,"tRNA methyltransferase activity"
"7015","GO:0008176",0,2,1,"tRNA (guanine-N7-)-methyltransferase activity"
"7021","GO:0008177",0,2,1,"succinate dehydrogenase (ubiquinone) activity"
"7029","GO:0008179",0,6,1,"adenylate cyclase binding"
"7030","GO:0008184",1,3,1,"glycogen phosphorylase activity"
"7031","GO:0008186",0,22,1,"RNA-dependent ATPase activity"
"7033","GO:0008187",0,9,1,"poly-pyrimidine tract binding"
"7034","GO:0008188",0,30,1,"neuropeptide receptor activity"
"7035","GO:0008190",0,5,1,"eukaryotic initiation factor 4E binding"
"7036","GO:0008191",0,12,1,"metalloendopeptidase inhibitor activity"
"7038","GO:0008192",0,3,1,"RNA guanylyltransferase activity"
