"","feature","seqnames","start","end","width","strand","peak","start_position.x","end_position.x","insideFeature","distancetoFeature","shortestDistance","fromOverlappingOrNearest","hgnc_symbol","start_position.y","end_position.y"
"1497","ENSG00000119684","14",74578564,74578957,394,"-","2219",74550220,74587988,"inside",9424,9031,"NearestStart","MLH3",74550220,74587988
"1498","ENSG00000119703","14",74605532,74606192,661,"+","2220",74606052,74614551,"overlapStart",-520,140,"NearestStart","FAM164C",74606052,74614551
"1499","ENSG00000119714","14",90794379,90794785,407,"-","2257",90768630,90789977,"upstream",-4402,4402,"NearestStart","GPR68",90768630,90789977
"1500","ENSG00000119771","2",23822005,23822557,553,"+","3971",23718946,23783038,"downstream",103059,38967,"NearestStart","KLHL29",23718946,23783038
"1501","ENSG00000119787","2",38508619,38508946,328,"-","4037",38375539,38457931,"upstream",-50688,50688,"NearestStart","ATL2",38375539,38457931
"1502","ENSG00000119862","2",64529535,64529892,358,"+","4136",64535159,64542019,"upstream",-5624,5267,"NearestStart","",64535159,64542019
"1503","ENSG00000119888","2",47350115,47350767,653,"+","4096",47425801,47467661,"upstream",-75686,75034,"NearestStart","EPCAM",47425801,47467661
"1504","ENSG00000119888","2",47381294,47381661,368,"+","4097",47425801,47467661,"upstream",-44507,44140,"NearestStart","EPCAM",47425801,47467661
"1505","ENSG00000119888","2",47384366,47384857,492,"+","4098",47425801,47467661,"upstream",-41435,40944,"NearestStart","EPCAM",47425801,47467661
"1506","ENSG00000119888","2",47390207,47391190,984,"+","4099",47425801,47467661,"upstream",-35594,34611,"NearestStart","EPCAM",47425801,47467661
"1507","ENSG00000119888","2",47391294,47392119,826,"+","4100",47425801,47467661,"upstream",-34507,33682,"NearestStart","EPCAM",47425801,47467661
"1508","ENSG00000119938","10",93340010,93341486,1477,"-","0965",93378183,93382838,"downstream",42828,36697,"NearestStart","PPP1R3C",93378183,93382838
"1509","ENSG00000119938","10",93358404,93358911,508,"-","0966",93378183,93382838,"downstream",24434,19272,"NearestStart","PPP1R3C",93378183,93382838
"1510","ENSG00000119938","10",93392637,93393023,387,"-","0967",93378183,93382838,"upstream",-9799,9799,"NearestStart","PPP1R3C",93378183,93382838
"1511","ENSG00000119946","10",101107509,101107850,342,"+","1008",101078846,101144075,"inside",28663,28663,"NearestStart","CNNM1",101078846,101144075
"1512","ENSG00000119953","10",112114325,112114712,388,"-","1032",112042789,112054687,"upstream",-59638,59638,"NearestStart","SMNDC1",112042789,112054687
"1513","ENSG00000120053","10",101180543,101181018,476,"-","1009",101146618,101180336,"upstream",-207,207,"NearestStart","GOT1",101146618,101180336
"1514","ENSG00000120053","10",101204206,101204545,340,"-","1010",101146618,101180336,"upstream",-23870,23870,"NearestStart","GOT1",101146618,101180336
"1515","ENSG00000120057","10",99512579,99513039,461,"-","1003",99516369,99521727,"downstream",9148,3330,"NearestStart","SFRP5",99516369,99521727
"1516","ENSG00000120071","17",41489921,41490297,377,"-","3195",41463181,41625943,"inside",136022,26740,"NearestStart","KIAA1267",41463181,41625943
"1517","ENSG00000120071","17",41541247,41541585,339,"-","3196",41463181,41625943,"inside",84696,78066,"NearestStart","KIAA1267",41463181,41625943
"1518","ENSG00000120071","17",41542783,41543296,514,"-","3197",41463181,41625943,"inside",83160,79602,"NearestStart","KIAA1267",41463181,41625943
"1519","ENSG00000120129","5",172129991,172131329,1339,"-","6291",172127707,172130809,"overlapStart",818,520,"NearestStart","DUSP1",172127707,172130809
"1520","ENSG00000120129","5",172131560,172132607,1048,"-","6292",172127707,172130809,"upstream",-751,751,"NearestStart","DUSP1",172127707,172130809
"1521","ENSG00000120149","5",174068905,174069256,352,"+","6322",174084181,174090507,"upstream",-15276,14925,"NearestStart","MSX2",174084181,174090507
"1522","ENSG00000120162","9",27529470,27530076,607,"-","7655",27319129,27519850,"upstream",-9620,9620,"NearestStart","MOBKL2B",27319129,27519850
"1523","ENSG00000120306","5",139580491,139580928,438,"+","6190",139534837,139603556,"inside",45654,22628,"NearestStart","C5orf32",139534837,139603556
"1524","ENSG00000120334","1",172059794,172060565,772,"-","0459",172035311,172060083,"overlapStart",289,289,"NearestStart","CENPL",172035311,172060083
"1525","ENSG00000120337","1",171211803,171212790,988,"-","0457",171275723,171286726,"downstream",74923,62933,"NearestStart","TNFSF18",171275723,171286726
"1526","ENSG00000120341","1",176204844,176205246,403,"-","0462",176164546,176258345,"inside",53501,40298,"NearestStart","SEC16B",176164546,176258345
"1527","ENSG00000120341","1",176205459,176205985,527,"-","0463",176164546,176258345,"inside",52886,40913,"NearestStart","SEC16B",176164546,176258345
"1528","ENSG00000120563","10",29435327,29435640,314,"+","0766",29617996,29640163,"upstream",-182669,182356,"NearestStart","LYZL1",29617996,29640163
"1529","ENSG00000120563","10",29586031,29586350,320,"+","0767",29617996,29640163,"upstream",-31965,31646,"NearestStart","LYZL1",29617996,29640163
"1530","ENSG00000120563","10",29633716,29634105,390,"+","0768",29617996,29640163,"inside",15720,6058,"NearestStart","LYZL1",29617996,29640163
"1531","ENSG00000120675","13",42517473,42517926,454,"+","1953",42495362,42581304,"inside",22111,22111,"NearestStart","DNAJC15",42495362,42581304
"1532","ENSG00000120688","13",40532122,40532744,623,"+","1939",40533662,40556137,"upstream",-1540,918,"NearestStart","WBP4",40533662,40556137
"1533","ENSG00000120690","13",40489321,40489556,236,"-","1938",40404170,40491450,"inside",2129,1894,"NearestStart","ELF1",40404170,40491450
"1534","ENSG00000120708","5",135369733,135370205,473,"+","6181",135392590,135427403,"upstream",-22857,22385,"NearestStart","TGFBI",135392590,135427403
"1535","ENSG00000120708","5",135370264,135371348,1085,"+","6182",135392590,135427403,"upstream",-22326,21242,"NearestStart","TGFBI",135392590,135427403
"1536","ENSG00000120802","12",97388897,97389438,542,"+","1751",97433536,97467028,"upstream",-44639,44098,"NearestStart","TMPO",97433536,97467028
"1537","ENSG00000120833","12",92481661,92482073,413,"+","1737",92487729,92494109,"upstream",-6068,5656,"NearestStart","SOCS2",92487729,92494109
"1538","ENSG00000120875","8",29227816,29228301,486,"-","7284",29249539,29264104,"downstream",36288,21238,"NearestStart","DUSP4",29249539,29264104
"1539","ENSG00000120875","8",29291150,29291514,365,"-","7285",29249539,29264104,"upstream",-27046,27046,"NearestStart","DUSP4",29249539,29264104
"1540","ENSG00000120875","8",29372456,29373037,582,"-","7286",29249539,29264104,"upstream",-108352,108352,"NearestStart","DUSP4",29249539,29264104
"1541","ENSG00000120875","8",29434562,29434905,344,"-","7287",29249539,29264104,"upstream",-170458,170458,"NearestStart","DUSP4",29249539,29264104
"1542","ENSG00000120875","8",29468718,29469488,771,"-","7288",29249539,29264104,"upstream",-204614,204614,"NearestStart","DUSP4",29249539,29264104
"1543","ENSG00000120875","8",29497226,29497583,358,"-","7289",29249539,29264104,"upstream",-233122,233122,"NearestStart","DUSP4",29249539,29264104
"1544","ENSG00000120875","8",29507849,29508516,668,"-","7290",29249539,29264104,"upstream",-243745,243745,"NearestStart","DUSP4",29249539,29264104
"1545","ENSG00000120875","8",29520740,29521159,420,"-","7291",29249539,29264104,"upstream",-256636,256636,"NearestStart","DUSP4",29249539,29264104
"1546","ENSG00000120875","8",29548319,29549058,740,"-","7292",29249539,29264104,"upstream",-284215,284215,"NearestStart","DUSP4",29249539,29264104
"1547","ENSG00000120875","8",29557147,29557521,375,"-","7293",29249539,29264104,"upstream",-293043,293043,"NearestStart","DUSP4",29249539,29264104
"1548","ENSG00000120875","8",29568808,29569848,1041,"-","7294",29249539,29264104,"upstream",-304704,304704,"NearestStart","DUSP4",29249539,29264104
"1549","ENSG00000120875","8",29576592,29576992,401,"-","7295",29249539,29264104,"upstream",-312488,312488,"NearestStart","DUSP4",29249539,29264104
"1550","ENSG00000120885","8",27530349,27531110,762,"-","7271",27491966,27528215,"upstream",-2134,2134,"NearestStart","CLU",27491966,27528215
"1551","ENSG00000120963","8",102359426,102359819,394,"-","7441",102278444,102287136,"upstream",-72290,72290,"NearestStart","ZNF706",102278444,102287136
"1552","ENSG00000121210","4",154659587,154659919,333,"+","5821",154606948,154777313,"inside",52639,52639,"NearestStart","KIAA0922",154606948,154777313
"1553","ENSG00000121274","16",48794939,48795322,384,"+","2767",48745280,48826722,"inside",49659,31400,"NearestStart","PAPD5",48745280,48826722
"1554","ENSG00000121361","12",21873023,21873319,297,"-","1550",21809156,21819014,"upstream",-54009,54009,"NearestStart","KCNJ8",21809156,21819014
"1555","ENSG00000121380","12",11929847,11930282,436,"+","1504",12115145,12255214,"upstream",-185298,184863,"NearestStart","BCL2L14",12115145,12255214
"1556","ENSG00000121671","11",45826652,45827040,389,"+","1242",45825605,45861372,"inside",1047,1047,"NearestStart","CRY2",45825605,45861372
"1557","ENSG00000121848","1",144323115,144323656,542,"+","0380",144322393,144400083,"inside",722,722,"NearestStart","RNF115",144322393,144400083
"1558","ENSG00000121871","3",166660348,166660627,280,"-","5508",166387227,166397163,"upstream",-263185,263185,"NearestStart","SLITRK3",166387227,166397163
"1559","ENSG00000121895","4",38714179,38714473,295,"-","5652",38644760,38710937,"upstream",-3242,3242,"NearestStart","TMEM156",38644760,38710937
"1560","ENSG00000121964","2",144829020,144829385,366,"-","4316",144419791,144806499,"upstream",-22521,22521,"NearestStart","GTDC1",144419791,144806499
"1561","ENSG00000122033","13",26931637,26932102,466,"-","1915",26907780,26922711,"upstream",-8926,8926,"NearestStart","MTIF3",26907780,26922711
"1562","ENSG00000122043","13",29382131,29382725,595,"+","1918",29408042,29422625,"upstream",-25911,25317,"NearestStart","",29408042,29422625
"1563","ENSG00000122085","2",241681163,241681917,755,"-","4613",241675180,241690420,"inside",9257,5983,"NearestStart","MTERFD2",241675180,241690420
"1564","ENSG00000122367","10",88414332,88415134,803,"+","0946",88418350,88485802,"upstream",-4018,3216,"NearestStart","LDB3",88418350,88485802
"1565","ENSG00000122375","10",88394131,88394467,337,"+","0945",88404294,88416192,"upstream",-10163,9827,"NearestStart","OPN4",88404294,88416192
"1566","ENSG00000122482","1",91254326,91254641,316,"-","0309",91153447,91260358,"inside",6032,5717,"NearestStart","ZNF644",91153447,91260358
"1567","ENSG00000122547","7",36122581,36123005,425,"+","6836",36159361,36307677,"upstream",-36780,36356,"NearestStart","EEPD1",36159361,36307677
"1568","ENSG00000122547","7",36134746,36135672,927,"+","6837",36159361,36307677,"upstream",-24615,23689,"NearestStart","EEPD1",36159361,36307677
"1569","ENSG00000122547","7",36171107,36171527,421,"+","6838",36159361,36307677,"inside",11746,11746,"NearestStart","EEPD1",36159361,36307677
"1570","ENSG00000122641","7",41113610,41113945,336,"-","6848",41695126,41709231,"downstream",595621,581181,"NearestStart","INHBA",41695126,41709231
"1571","ENSG00000122696","9",37934779,37935321,543,"-","7683",37877601,37894130,"upstream",-40649,40649,"NearestStart","MCART1",37877601,37894130
"1572","ENSG00000122711","9",33219362,33219761,400,"+","7659",33208363,33238564,"inside",10999,10999,"NearestStart","SPINK4",33208363,33238564
"1573","ENSG00000122778","7",138296316,138296883,568,"-","7141",138166666,138255110,"upstream",-41206,41206,"NearestStart","KIAA1549",138166666,138255110
"1574","ENSG00000122786","7",134211148,134211610,463,"+","7128",134114711,134306010,"inside",96437,94400,"NearestStart","CALD1",134114711,134306010
"1575","ENSG00000122862","10",70491089,70491821,733,"+","0871",70517834,70534571,"upstream",-26745,26013,"NearestStart","SRGN",70517834,70534571
"1576","ENSG00000122862","10",70517458,70518017,560,"+","0872",70517834,70534571,"overlapStart",-376,183,"NearestStart","SRGN",70517834,70534571
"1577","ENSG00000122863","10",73393002,73393504,503,"+","0889",73394126,73443318,"upstream",-1124,622,"NearestStart","CHST3",73394126,73443318
"1578","ENSG00000122863","10",73399627,73400363,737,"+","0890",73394126,73443318,"inside",5501,5501,"NearestStart","CHST3",73394126,73443318
"1579","ENSG00000122863","10",73420475,73420919,445,"+","0891",73394126,73443318,"inside",26349,22399,"NearestStart","CHST3",73394126,73443318
"1580","ENSG00000122870","10",59898325,59898714,390,"+","0845",59942910,60258851,"upstream",-44585,44196,"NearestStart","BICC1",59942910,60258851
"1581","ENSG00000122870","10",59985259,59985718,460,"+","0846",59942910,60258851,"inside",42349,42349,"NearestStart","BICC1",59942910,60258851
"1582","ENSG00000122872","10",62078563,62078968,406,"+","0854",62114047,62115576,"upstream",-35484,35079,"NearestStart","ARL4P",62114047,62115576
"1583","ENSG00000122970","12",109030997,109032059,1063,"+","1795",109046565,109140973,"upstream",-15568,14506,"NearestStart","IFT81",109046565,109140973
"1584","ENSG00000123066","12",115298606,115299402,797,"-","1833",114880766,115199526,"upstream",-99080,99080,"NearestStart","MED13L",114880766,115199526
"1585","ENSG00000123066","12",115307799,115308398,600,"-","1834",114880766,115199526,"upstream",-108273,108273,"NearestStart","MED13L",114880766,115199526
"1586","ENSG00000123066","12",115311602,115311973,372,"-","1835",114880766,115199526,"upstream",-112076,112076,"NearestStart","MED13L",114880766,115199526
"1587","ENSG00000123106","12",28174861,28175369,509,"+","1553",28301400,28594365,"upstream",-126539,126031,"NearestStart","CCDC91",28301400,28594365
"1588","ENSG00000123124","8",87494580,87495000,421,"+","7417",87455369,87549292,"inside",39211,39211,"NearestStart","WWP1",87455369,87549292
"1589","ENSG00000123124","8",87495784,87496094,311,"+","7418",87455369,87549292,"inside",40415,40415,"NearestStart","WWP1",87455369,87549292
"1590","ENSG00000123124","8",87498196,87498709,514,"+","7419",87455369,87549292,"inside",42827,42827,"NearestStart","WWP1",87455369,87549292
"1591","ENSG00000123159","19",14468517,14469271,755,"-","3749",14449572,14467944,"upstream",-573,573,"NearestStart","GIPC1",14449572,14467944
"1592","ENSG00000123342","12",54527923,54528398,476,"-","1647",54515511,54523002,"upstream",-4921,4921,"NearestStart","MMP19",54515511,54523002
"1593","ENSG00000123364","12",52547521,52548041,521,"+","1642",52618843,52626594,"upstream",-71322,70802,"NearestStart","HOXC13",52618843,52626594
"1594","ENSG00000123415","12",52877038,52877437,400,"-","1643",52861519,52869024,"upstream",-8014,8014,"NearestStart","SMUG1",52861519,52869024
"1595","ENSG00000123415","12",52877508,52878046,539,"-","1644",52861519,52869024,"upstream",-8484,8484,"NearestStart","SMUG1",52861519,52869024
"1596","ENSG00000123684","1",210114655,210114998,344,"-","0570",209984952,210070737,"upstream",-43918,43918,"NearestStart","LPGAT1",209984952,210070737
"1597","ENSG00000123815","19",45912556,45914239,1684,"-","3818",45889274,45914440,"inside",1884,201,"NearestStart","ADCK4",45889274,45914440
"1598","ENSG00000123933","4",2228245,2228828,584,"-","5597",2218958,2233537,"inside",5292,4709,"NearestStart","MXD4",2218958,2233537
"1599","ENSG00000123983","2",223361028,223361484,457,"+","4500",223433976,223516360,"upstream",-72948,72492,"NearestStart","ACSL3",223433976,223516360
"1600","ENSG00000123983","2",223364909,223365387,479,"+","4501",223433976,223516360,"upstream",-69067,68589,"NearestStart","ACSL3",223433976,223516360
"1601","ENSG00000123983","2",223368958,223369343,386,"+","4502",223433976,223516360,"upstream",-65018,64633,"NearestStart","ACSL3",223433976,223516360
"1602","ENSG00000123983","2",223369472,223370134,663,"+","4503",223433976,223516360,"upstream",-64504,63842,"NearestStart","ACSL3",223433976,223516360
"1603","ENSG00000123983","2",223410736,223411168,433,"+","4504",223433976,223516360,"upstream",-23240,22808,"NearestStart","ACSL3",223433976,223516360
"1604","ENSG00000123983","2",223419853,223420225,373,"+","4505",223433976,223516360,"upstream",-14123,13751,"NearestStart","ACSL3",223433976,223516360
"1605","ENSG00000124126","20",46914095,46914927,833,"-","4811",46674200,46877827,"upstream",-36268,36268,"NearestStart","PREX1",46674200,46877827
"1606","ENSG00000124171","20",48771669,48772309,641,"+","4853",48781488,48806739,"upstream",-9819,9179,"NearestStart","PARD6B",48781488,48806739
"1607","ENSG00000124171","20",48774675,48775337,663,"+","4854",48781488,48806739,"upstream",-6813,6151,"NearestStart","PARD6B",48781488,48806739
"1608","ENSG00000124181","20",39205377,39205740,364,"+","4771",39199014,39237775,"inside",6363,6363,"NearestStart","PLCG1",39199014,39237775
"1609","ENSG00000124198","20",46942802,46943134,333,"+","4812",46971682,47086629,"upstream",-28880,28548,"NearestStart","ARFGEF2",46971682,47086629
"1610","ENSG00000124205","20",57308272,57309132,861,"+","4877",57308877,57334441,"overlapStart",-605,255,"NearestStart","EDN3",57308877,57334441
"1611","ENSG00000124205","20",57355925,57356329,405,"+","4878",57308877,57334441,"downstream",47048,21484,"NearestStart","EDN3",57308877,57334441
"1612","ENSG00000124205","20",57359062,57360220,1159,"+","4879",57308877,57334441,"downstream",50185,24621,"NearestStart","EDN3",57308877,57334441
"1613","ENSG00000124208","20",48187764,48188337,574,"-","4830",48131068,48203678,"inside",15914,15341,"NearestStart","UBE2V1",48131068,48203678
"1614","ENSG00000124208","20",48187764,48188337,574,"-","4830",48131068,48203678,"inside",15914,15341,"NearestStart","TMEM189",48131068,48203678
"1615","ENSG00000124212","20",47633479,47634169,691,"-","4818",47553818,47618114,"upstream",-15365,15365,"NearestStart","PTGIS",47553818,47618114
"1616","ENSG00000124212","20",47652636,47653052,417,"-","4819",47553818,47618114,"upstream",-34522,34522,"NearestStart","PTGIS",47553818,47618114
"1617","ENSG00000124212","20",47654369,47654793,425,"-","4820",47553818,47618114,"upstream",-36255,36255,"NearestStart","PTGIS",47553818,47618114
"1618","ENSG00000124212","20",47655048,47655507,460,"-","4821",47553818,47618114,"upstream",-36934,36934,"NearestStart","PTGIS",47553818,47618114
"1619","ENSG00000124212","20",47665391,47666171,781,"-","4822",47553818,47618114,"upstream",-47277,47277,"NearestStart","PTGIS",47553818,47618114
"1620","ENSG00000124216","20",48039289,48040625,1337,"+","4827",48032934,48038825,"downstream",6355,464,"NearestStart","SNAI1",48032934,48038825
"1621","ENSG00000124216","20",48081101,48081662,562,"+","4828",48032934,48038825,"downstream",48167,42276,"NearestStart","SNAI1",48032934,48038825
"1622","ENSG00000124216","20",48100589,48100948,360,"+","4829",48032934,48038825,"downstream",67655,61764,"NearestStart","SNAI1",48032934,48038825
"1623","ENSG00000124243","20",48839946,48841052,1107,"+","4855",48844874,48927120,"upstream",-4928,3822,"NearestStart","BCAS4",48844874,48927120
"1624","ENSG00000124253","20",55555670,55556144,475,"+","4873",55569543,55574922,"upstream",-13873,13399,"NearestStart","PCK1",55569543,55574922
"1625","ENSG00000124422","17",20875887,20876278,392,"-","3062",20843498,20886944,"inside",11057,10666,"NearestStart","USP22",20843498,20886944
"1626","ENSG00000124422","17",20885715,20887688,1974,"-","3063",20843498,20886944,"overlapStart",1229,744,"NearestStart","USP22",20843498,20886944
"1627","ENSG00000124440","19",51493928,51494498,571,"+","3854",51492143,51538530,"inside",1785,1785,"NearestStart","HIF3A",51492143,51538530
"1628","ENSG00000124440","19",51495794,51496587,794,"+","3855",51492143,51538530,"inside",3651,3651,"NearestStart","HIF3A",51492143,51538530
"1629","ENSG00000124507","6",34538268,34538655,388,"+","6461",34541883,34610984,"upstream",-3615,3228,"NearestStart","PACSIN1",34541883,34610984
"1630","ENSG00000124532","6",24533100,24533360,261,"+","6429",24511132,24533788,"inside",21968,428,"NearestStart","MRS2",24511132,24533788
"1631","ENSG00000124564","6",25992203,25992634,432,"-","6436",25953307,25990493,"upstream",-1710,1710,"NearestStart","SLC17A3",25953307,25990493
"1632","ENSG00000124602","6",40982397,40982823,427,"-","6492",41102750,41114906,"downstream",132509,119927,"NearestStart","UNC5CL",41102750,41114906
"1633","ENSG00000124602","6",41033681,41034072,392,"-","6493",41102750,41114906,"downstream",81225,68678,"NearestStart","UNC5CL",41102750,41114906
"1634","ENSG00000124602","6",41037884,41038175,292,"-","6494",41102750,41114906,"downstream",77022,64575,"NearestStart","UNC5CL",41102750,41114906
"1635","ENSG00000124602","6",41073247,41073651,405,"-","6495",41102750,41114906,"downstream",41659,29099,"NearestStart","UNC5CL",41102750,41114906
"1636","ENSG00000124602","6",41089358,41089848,491,"-","6496",41102750,41114906,"downstream",25548,12902,"NearestStart","UNC5CL",41102750,41114906
"1637","ENSG00000124762","6",36754052,36755881,1830,"+","6479",36754465,36763086,"overlapStart",-413,413,"NearestStart","CDKN1A",36754465,36763086
"1638","ENSG00000124780","6",39355282,39355669,388,"-","6490",39374756,39390214,"downstream",34932,19087,"NearestStart","KCNK17",39374756,39390214
"1639","ENSG00000124780","6",39356047,39356434,388,"-","6491",39374756,39390214,"downstream",34167,18322,"NearestStart","KCNK17",39374756,39390214
"1640","ENSG00000124782","6",6976804,6977083,280,"+","6363",7052829,7197212,"upstream",-76025,75746,"NearestStart","RREB1",7052829,7197212
"1641","ENSG00000124782","6",6996180,6996865,686,"+","6364",7052829,7197212,"upstream",-56649,55964,"NearestStart","RREB1",7052829,7197212
"1642","ENSG00000124782","6",7003632,7004000,369,"+","6365",7052829,7197212,"upstream",-49197,48829,"NearestStart","RREB1",7052829,7197212
"1643","ENSG00000124784","6",7370664,7371315,652,"+","6369",7335061,7363269,"downstream",35603,7395,"NearestStart","RIOK1",7335061,7363269
"1644","ENSG00000124788","6",16611466,16611743,278,"-","6420",16407322,16869666,"inside",258200,204144,"NearestStart","ATXN1",16407322,16869666
"1645","ENSG00000124788","6",16791874,16792338,465,"-","6421",16407322,16869666,"inside",77792,77328,"NearestStart","ATXN1",16407322,16869666
"1646","ENSG00000124788","6",16798894,16799419,526,"-","6422",16407322,16869666,"inside",70772,70247,"NearestStart","ATXN1",16407322,16869666
"1647","ENSG00000124802","6",8053518,8053874,357,"-","6381",8024638,8047780,"upstream",-5738,5738,"NearestStart","EEF1E1",8024638,8047780
"1648","ENSG00000124802","6",8161440,8161845,406,"-","6382",8024638,8047780,"upstream",-113660,113660,"NearestStart","EEF1E1",8024638,8047780
"1649","ENSG00000124900","11",55394790,55395271,482,"+","1257",55409460,55415858,"upstream",-14670,14189,"NearestStart","SPRYD5",55409460,55415858
"1650","ENSG00000124942","11",62032242,62033049,808,"-","1277",61957592,62070908,"inside",38666,37859,"NearestStart","AHNAK",61957592,62070908
"1651","ENSG00000124942","11",62069158,62071023,1866,"-","1278",61957592,62070908,"overlapStart",1750,115,"NearestStart","AHNAK",61957592,62070908
"1652","ENSG00000124942","11",62077140,62078430,1291,"-","1279",61957592,62070908,"upstream",-6232,6232,"NearestStart","AHNAK",61957592,62070908
"1653","ENSG00000125089","4",8235622,8236512,891,"+","5625",8251960,8293725,"upstream",-16338,15448,"NearestStart","SH3TC1",8251960,8293725
"1654","ENSG00000125089","4",8280811,8281653,843,"+","5626",8251960,8293725,"inside",28851,12072,"NearestStart","SH3TC1",8251960,8293725
"1655","ENSG00000125148","16",55197965,55199272,1308,"+","2782",55200000,55200909,"upstream",-2035,728,"NearestStart","MT2A",55200000,55200909
"1656","ENSG00000125148","16",55199383,55200228,846,"+","2783",55200000,55200909,"overlapStart",-617,228,"NearestStart","MT2A",55200000,55200909
"1657","ENSG00000125148","16",55201402,55202096,695,"+","2784",55200000,55200909,"downstream",1402,493,"NearestStart","MT2A",55200000,55200909
"1658","ENSG00000125170","16",56092270,56092626,357,"-","2793",56063381,56077828,"upstream",-14442,14442,"NearestStart","DOK4",56063381,56077828
"1659","ENSG00000125246","13",99077147,99077290,144,"+","2043",99056924,99342825,"inside",20223,20223,"NearestStart","CLYBL",99056924,99342825
"1660","ENSG00000125257","13",94717849,94718753,905,"-","2024",94470084,94751688,"inside",33839,32935,"NearestStart","ABCC4",94470084,94751688
"1661","ENSG00000125257","13",94721476,94722214,739,"-","2025",94470084,94751688,"inside",30212,29474,"NearestStart","ABCC4",94470084,94751688
"1662","ENSG00000125257","13",94727785,94728252,468,"-","2026",94470084,94751688,"inside",23903,23436,"NearestStart","ABCC4",94470084,94751688
"1663","ENSG00000125257","13",94731462,94731856,395,"-","2027",94470084,94751688,"inside",20226,19832,"NearestStart","ABCC4",94470084,94751688
"1664","ENSG00000125319","17",39577830,39578360,531,"+","3186",39574852,39595370,"inside",2978,2978,"NearestStart","C17orf53",39574852,39595370
"1665","ENSG00000125337","6",168100551,168100978,428,"+","6735",168161402,168188618,"upstream",-60851,60424,"NearestStart","KIF25",168161402,168188618
"1666","ENSG00000125398","17",67623531,67623900,370,"+","3355",67628756,67634147,"upstream",-5225,4856,"NearestStart","SOX9",67628756,67634147
"1667","ENSG00000125398","17",67657521,67657912,392,"+","3356",67628756,67634147,"downstream",28765,23374,"NearestStart","SOX9",67628756,67634147
"1668","ENSG00000125430","17",14315055,14315470,416,"+","2983",14145175,14193444,"downstream",169880,121611,"NearestStart","HS3ST3B1",14145175,14193444
"1669","ENSG00000125498","19",59989369,59989821,453,"+","3890",59973077,60001550,"inside",16292,11729,"NearestStart","KIR2DL1",59973077,60001550
"1670","ENSG00000125498","19",59989369,59989821,453,"+","3890",59973077,60001550,"inside",16292,11729,"NearestStart","KIR3DP1",59973077,60001550
"1671","ENSG00000125510","20",62182124,62182679,556,"+","4901",62181932,62215047,"inside",192,192,"NearestStart","OPRL1",62181932,62215047
"1672","ENSG00000125551","2",87738519,87739153,635,"+","4202",87828721,87840110,"upstream",-90202,89568,"NearestStart","PLGLB2",87828721,87840110
"1673","ENSG00000125618","2",113801986,113802348,363,"-","4258",113690045,113752958,"upstream",-49028,49028,"NearestStart","PAX8",113690045,113752958
"1674","ENSG00000125637","2",113633013,113633657,645,"+","4254",113648031,113677148,"upstream",-15018,14374,"NearestStart","PSD4",113648031,113677148
"1675","ENSG00000125730","19",6671603,6672026,424,"-","3727",6628846,6671662,"overlapStart",59,59,"NearestStart","C3",6628846,6671662
"1676","ENSG00000125733","19",6695330,6696398,1069,"+","3729",6690707,6702526,"inside",4623,4623,"NearestStart","TRIP10",6690707,6702526
"1677","ENSG00000125734","19",6681907,6682351,445,"-","3728",6681068,6688587,"inside",6680,839,"NearestStart","GPR108",6681068,6688587
"1678","ENSG00000125741","19",50743223,50743789,567,"-","3848",50722867,50779962,"inside",36739,20356,"NearestStart","OPA3",50722867,50779962
"1679","ENSG00000125741","19",50772091,50772991,901,"-","3849",50722867,50779962,"inside",7871,6971,"NearestStart","OPA3",50722867,50779962
"1680","ENSG00000125753","19",50702209,50703013,805,"+","3847",50702528,50722076,"overlapStart",-319,319,"NearestStart","VASP",50702528,50722076
"1681","ENSG00000125772","20",5576589,5576958,370,"-","4634",5473081,5539672,"upstream",-36917,36917,"NearestStart","",5473081,5539672
"1682","ENSG00000125772","20",5585721,5586646,926,"-","4635",5473081,5539672,"upstream",-46049,46049,"NearestStart","",5473081,5539672
"1683","ENSG00000125820","20",21493010,21493457,448,"-","4694",21439669,21442664,"upstream",-50346,50346,"NearestStart","NKX2-2",21439669,21442664
"1684","ENSG00000125822","20",19638962,19639443,482,"-","4691",19752090,19752587,"downstream",113625,112647,"NearestStart","",19752090,19752587
"1685","ENSG00000125826","20",324957,325912,956,"+","4617",336697,359610,"upstream",-11740,10785,"NearestStart","RBCK1",336697,359610
"1686","ENSG00000125826","20",330343,331021,679,"+","4618",336697,359610,"upstream",-6354,5676,"NearestStart","RBCK1",336697,359610
"1687","ENSG00000125843","20",3740081,3740951,871,"+","4626",3749178,3753954,"upstream",-9097,8227,"NearestStart","C20orf29",3749178,3753954
"1688","ENSG00000125844","20",17608647,17609346,700,"-","4686",17542323,17610928,"inside",2281,1582,"NearestStart","RRBP1",17542323,17610928
"1689","ENSG00000125848","20",14217014,14217534,521,"-","4672",14252660,14266270,"downstream",49256,35126,"NearestStart","FLRT3",14252660,14266270
"1690","ENSG00000125863","20",10362151,10362974,824,"-","4657",10333839,10362866,"overlapStart",715,108,"NearestStart","MKKS",10333839,10362866
"1691","ENSG00000125869","20",9229113,9229671,559,"+","4647",9443271,9459171,"upstream",-214158,213600,"NearestStart","C20orf103",9443271,9459171
