seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr7	50162799	50163298	500	*	Intron (ENSMUST00000151721.7/338352, intron 4 of 9)	7	50098310	50228861	130552	1	338352	ENSMUST00000154410.1	64489	ENSMUSG00000055409	Nell1	NEL-like 1
chr16	95190936	95191435	500	*	Intron (ENSMUST00000232091.1/102633941, intron 3 of 4)	16	95257558	95298507	40950	1	16516	ENSMUST00000113861.7	-66123	ENSMUSG00000062609	Kcnj15	potassium inwardly-rectifying channel, subfamily J, member 15
chr3	4866045	4866544	500	*	Distal Intergenic	3	4799493	4813975	14483	1	100503859	ENSMUST00000183632.1	66552	ENSMUSG00000098659	1110015O18Rik	RIKEN cDNA 1110015O18 gene
chr14	48741151	48741650	500	*	Intron (ENSMUST00000228153.1/606497, intron 2 of 4)	14	48657851	48673819	15969	2	18424	ENSMUST00000227404.1	-67332	ENSMUSG00000021848	Otx2	orthodenticle homeobox 2
chr14	103775219	103775718	500	*	Distal Intergenic	14	103814728	103843695	28968	2	13618	ENSMUST00000227824.1	67977	ENSMUSG00000022122	Ednrb	endothelin receptor type B
chr10	27140429	27140928	500	*	Intron (ENSMUST00000092639.11/16773, intron 32 of 64)	10	27204801	27212254	7454	2	16773	ENSMUST00000239098.1	71326	ENSMUSG00000019899	Lama2	laminin, alpha 2
chr17	89450790	89451289	500	*	Distal Intergenic	17	89379241	89384993	5753	1	100043904	ENSMUST00000234513.1	71549	ENSMUSG00000117524	Gm4719	predicted gene 4719
chr17	88367949	88368448	500	*	Intron (ENSMUST00000234514.1/ENSMUST00000234514.1, intron 1 of 1)	17	88440711	88490533	49823	1	14236	ENSMUST00000112238.8	-72263	ENSMUSG00000034998	Foxn2	forkhead box N2
chr16	89281451	89281950	500	*	Distal Intergenic	16	89205861	89206394	534	1	622935	ENSMUST00000169954.2	75590	ENSMUSG00000091039	Krtap20-2	keratin associated protein 20-2
chr1	183067809	183068308	500	*	Distal Intergenic	1	183086266	183147461	61196	2	68897	ENSMUST00000171366.6	79153	ENSMUSG00000030768	Disp1	dispatched RND transporter family member 1
chr6	18946306	18946805	500	*	Distal Intergenic	6	18866350	18879582	13233	1	75196	ENSMUST00000115396.6	79956	ENSMUSG00000029517	Ankrd7	ankyrin repeat domain 7
chrX	160307549	160308048	500	*	Distal Intergenic	20	160390690	160498070	107381	1	237175	ENSMUST00000112408.8	-82642	ENSMUSG00000031298	Adgrg2	adhesion G protein-coupled receptor G2
chr10	91802327	91802826	500	*	Distal Intergenic	10	91888829	91953580	64752	1	102633867	ENSMUST00000217529.1	-86003	ENSMUSG00000111657	Gm31592	predicted gene, 31592
chr9	74366064	74366563	500	*	Distal Intergenic	9	74274134	74283308	9175	1	546144	ENSMUST00000149439.1	91930	ENSMUSG00000044976	Wdr72	WD repeat domain 72
chr16	63958268	63958767	500	*	Distal Intergenic	16	63841918	63864175	22258	2	13837	ENSMUST00000232370.1	-94093	ENSMUSG00000052504	Epha3	Eph receptor A3
chr9	118245670	118246169	500	*	Distal Intergenic	9	118150231	118170376	20146	1	100502695	ENSMUST00000181824.1	95439	ENSMUSG00000097402	Gm17399	predicted gene, 17399
chr6	102697589	102698088	500	*	Distal Intergenic	6	102794384	102794485	102	1	102466636	ENSMUST00000183546.1	-96296	ENSMUSG00000098533	Mir6373	microRNA 6373
chr3	24070773	24071272	500	*	Intron (ENSMUST00000203414.1/635702, intron 9 of 13)	3	23804985	23972185	167201	2	635702	ENSMUST00000203997.1	-98588	ENSMUSG00000102758	Naaladl2	N-acetylated alpha-linked acidic dipeptidase-like 2
chr2	3877256	3877755	500	*	Exon (ENSMUST00000141222.1/ENSMUST00000141222.1, exon 2 of 2)	2	3773946	3779625	5680	1	66540	ENSMUST00000176254.1	103310	ENSMUSG00000026655	Fam107b	family with sequence similarity 107, member B
chr3	58267518	58268017	500	*	Distal Intergenic	3	58141707	58163807	22101	2	67850	ENSMUST00000188418.1	-103711	ENSMUSG00000100666	1700007F19Rik	RIKEN cDNA 1700007F19 gene
chr8	53750457	53750956	500	*	Distal Intergenic	8	53586867	53639065	52199	2	234258	ENSMUST00000047768.10	-111392	ENSMUSG00000039396	Neil3	nei like 3 (E. coli)
chr12	96162134	96162633	500	*	Distal Intergenic	12	96046767	96047120	354	2	69423	ENSMUST00000073560.4	-115014	NA	1700019M22Rik	RIKEN cDNA 1700019M22 gene
chr10	125509410	125509909	500	*	Distal Intergenic	10	125227485	125389465	161981	2	20503	ENSMUST00000210780.1	-119945	ENSMUSG00000020102	Slc16a7	solute carrier family 16 (monocarboxylic acid transporters), member 7
chr17	54158700	54159199	500	*	Distal Intergenic	17	54273594	54279204	5611	2	63993	ENSMUST00000233507.1	120005	ENSMUSG00000023945	Slc5a7	solute carrier family 5 (choline transporter), member 7
chr17	57890104	57890603	500	*	Intron (ENSMUST00000076038.6/620292, intron 2 of 23)	17	57769570	58410355	640786	1	620292	ENSMUST00000076038.6	120534	ENSMUSG00000038048	Cntnap5c	contactin associated protein-like 5C
chr16	55617720	55618219	500	*	Distal Intergenic	16	55494731	55494797	67	1	100628589	ENSMUST00000175551.1	122989	ENSMUSG00000093292	Mir5118	microRNA 5118
chr10	28204259	28204758	500	*	Intron (ENSMUST00000166468.1/19272, intron 1 of 31)	10	28075010	28264673	189664	1	19272	ENSMUST00000219761.1	129249	ENSMUSG00000019889	Ptprk	protein tyrosine phosphatase receptor type K
chr1	5729176	5729675	500	*	Distal Intergenic	1	5596518	5603153	6636	1	18387	ENSMUST00000159083.1	132658	ENSMUSG00000025905	Oprk1	opioid receptor, kappa 1
chr10	45972063	45972562	500	*	Distal Intergenic	10	45837880	45852283	14404	1	320363	ENSMUST00000215085.1	134183	ENSMUSG00000110874	D030045P18Rik	RIKEN cDNA D030045P18 gene
chr9	92055627	92056126	500	*	Distal Intergenic	9	92192936	92209772	16837	1	100504689	ENSMUST00000179751.2	-136810	ENSMUSG00000095654	Plscr5	phospholipid scramblase family, member 5
chr12	44875491	44875990	500	*	Intron (ENSMUST00000053768.13/217517, intron 4 of 5)	12	44861365	45012964	151600	2	217517	ENSMUST00000130202.1	136974	ENSMUSG00000046314	Stxbp6	syntaxin binding protein 6 (amisyn)
chr12	89331619	89332118	500	*	Intron (ENSMUST00000190626.6/18191, intron 5 of 18)	12	89193106	90332410	1139305	1	18191	ENSMUST00000167887.7	138513	ENSMUSG00000066392	Nrxn3	neurexin III
chr13	119268237	119268736	500	*	Distal Intergenic	13	119335528	119408952	73425	2	18115	ENSMUST00000223268.1	140216	ENSMUSG00000116207	Nnt	nicotinamide nucleotide transhydrogenase
chr12	34295963	34296462	500	*	Intron (ENSMUST00000209902.1/79221, intron 13 of 24)	12	34373827	34437307	63481	2	79221	ENSMUST00000211107.1	140845	ENSMUSG00000004698	Hdac9	histone deacetylase 9
chr18	29299990	29300489	500	*	Distal Intergenic	18	29442200	29466107	23908	1	78199	ENSMUST00000234621.1	-141711	ENSMUSG00000117554	4930527G23Rik	RIKEN cDNA 4930527G23 gene
chr2	139891462	139891961	500	*	Intron (ENSMUST00000046656.8/75812, intron 11 of 13)	2	139976532	140042214	65683	2	75812	ENSMUST00000124949.1	150253	ENSMUSG00000039033	Tasp1	taspase, threonine aspartase 1
chr1	22651933	22652432	500	*	Intron (ENSMUST00000081544.12/116837, intron 2 of 31)	1	22286251	22805724	519474	2	116837	ENSMUST00000081544.12	153292	ENSMUSG00000041670	Rims1	regulating synaptic membrane exocytosis 1
chr3	5398933	5399432	500	*	Exon (ENSMUST00000175866.7/80892, exon 10 of 11)	3	5241672	5415857	174186	1	80892	ENSMUST00000176383.2	157261	ENSMUSG00000025255	Zfhx4	zinc finger homeodomain 4
chr15	42834534	42835033	500	*	Distal Intergenic	15	42424723	42676977	252255	2	11600	ENSMUST00000022921.6	-157557	ENSMUSG00000022309	Angpt1	angiopoietin 1
chr2	148236488	148236987	500	*	Distal Intergenic	2	148395344	148396767	1424	1	20608	ENSMUST00000109962.3	-158357	ENSMUSG00000037014	Sstr4	somatostatin receptor 4
chr1	70885153	70885652	500	*	3' UTR	1	70725923	70882489	156567	1	320460	ENSMUST00000162182.1	159230	ENSMUSG00000045648	Vwc2l	von Willebrand factor C domain-containing protein 2-like
chr11	8825623	8826122	500	*	Distal Intergenic	11	8431652	8664681	233030	2	319939	ENSMUST00000239111.1	-160942	ENSMUSG00000020422	Tns3	tensin 3
chr14	35287826	35288325	500	*	Intron (ENSMUST00000043349.6/14803, intron 5 of 15)	14	35450348	35483790	33443	1	14803	ENSMUST00000227253.1	-162023	ENSMUSG00000041078	Grid1	glutamate receptor, ionotropic, delta 1
chr14	29530557	29531056	500	*	Intron (ENSMUST00000022567.8/12294, intron 3 of 37)	14	29064196	29360834	296639	2	12294	ENSMUST00000225863.1	-169723	ENSMUSG00000021991	Cacna2d3	calcium channel, voltage-dependent, alpha2/delta subunit 3
chr4	71946149	71946648	500	*	Distal Intergenic	4	72118220	72120734	2515	2	21885	ENSMUST00000123259.1	174086	ENSMUSG00000008305	Tle1	transducin-like enhancer of split 1
chr10	98531453	98531952	500	*	Distal Intergenic	10	98299927	98351874	51948	2	667438	ENSMUST00000218457.1	-179579	ENSMUSG00000112896	Gm8633	predicted gene 8633
chr13	68807675	68808174	500	*	Intron (ENSMUST00000022013.7/210044, intron 3 of 24)	13	68620043	68999541	379499	2	210044	ENSMUST00000022013.7	191367	ENSMUSG00000021536	Adcy2	adenylate cyclase 2
chr2	106308246	106308745	500	*	Intron (ENSMUST00000122388.9/ENSMUST00000122388.9, intron 17 of 35)	2	106463823	106523103	59281	2	329483	ENSMUST00000130634.1	214358	ENSMUSG00000087226	Gm14015	predicted gene 14015
chr8	127809261	127809760	500	*	Distal Intergenic	8	127579724	127610848	31125	1	93742	ENSMUST00000159940.1	229537	ENSMUSG00000025812	Pard3	par-3 family cell polarity regulator
chr7	56543113	56543612	500	*	Distal Intergenic	7	56306238	56323632	17395	1	18431	ENSMUST00000154559.1	236875	ENSMUSG00000030450	Oca2	oculocutaneous albinism II
chr14	88233147	88233646	500	*	Distal Intergenic	14	88466857	88471346	4490	2	219257	ENSMUST00000192557.1	237700	ENSMUSG00000050505	Pcdh20	protocadherin 20
chr4	39098783	39099282	500	*	Distal Intergenic	4	38571667	38855483	283817	2	102636968	ENSMUST00000126314.1	-243300	ENSMUSG00000085632	Gm12381	predicted gene 12381
chr1	4113088	4113587	500	*	Intron (ENSMUST00000208660.1/19888, intron 24 of 29)	1	4344146	4360314	16169	2	19888	ENSMUST00000027032.5	246727	ENSMUSG00000025900	Rp1	retinitis pigmentosa 1 (human)
chr5	101121030	101121529	500	*	Distal Intergenic	5	100846417	100846850	434	1	231510	ENSMUST00000145612.1	274613	ENSMUSG00000029314	Gpat3	glycerol-3-phosphate acyltransferase 3
chr13	80535866	80536365	500	*	Distal Intergenic	13	80883384	80889643	6260	1	105171	ENSMUST00000159090.1	-347019	ENSMUSG00000074794	Arrdc3	arrestin domain containing 3
chr10	50234461	50234960	500	*	Distal Intergenic	10	50592669	50851485	258817	1	77987	ENSMUST00000035606.9	-357709	ENSMUSG00000038774	Ascc3	activating signal cointegrator 1 complex subunit 3
chr4	28451543	28452042	500	*	Distal Intergenic	4	28813131	28947047	133917	1	13841	ENSMUST00000080934.10	-361089	ENSMUSG00000028289	Epha7	Eph receptor A7
chr9	90998147	90998646	500	*	Distal Intergenic	9	91362413	91378915	16503	1	22774	ENSMUST00000173342.7	-363767	ENSMUSG00000036972	Zic4	zinc finger protein of the cerebellum 4
chr2	101206174	101206673	500	*	Distal Intergenic	2	101562125	101576125	14001	2	68170	ENSMUST00000177152.1	369452	ENSMUSG00000027165	Iftap	intraflagellar transport associated protein
chr2	97089153	97089652	500	*	Intron (ENSMUST00000135431.7/241568, intron 3 of 6)	2	97467657	97631664	164008	1	241568	ENSMUST00000059049.7	-378005	ENSMUSG00000050587	Lrrc4c	leucine rich repeat containing 4C
chr12	65615076	65615575	500	*	Distal Intergenic	12	65226068	65233359	7292	1	70948	ENSMUST00000222822.1	389008	ENSMUSG00000035560	Wdr20rt	WD repeat domain 20, retrogene
chr3	157121732	157122231	500	*	Intron (ENSMUST00000074015.10/320840, intron 4 of 6)	3	157527515	157534090	6576	2	381498	ENSMUST00000196791.1	411859	NA	4930592C13Rik	RIKEN cDNA 4930592C13 gene
chr4	94138676	94139175	500	*	Intron (ENSMUST00000126270.1/ENSMUST00000126270.1, intron 4 of 5)	4	94549696	94556766	7071	2	67770	ENSMUST00000153294.1	417591	ENSMUSG00000028578	Caap1	caspase activity and apoptosis inhibitor 1
chr3	6003782	6004281	500	*	Distal Intergenic	3	5560500	5576239	15740	2	19302	ENSMUST00000059021.9	-427543	ENSMUSG00000040374	Pex2	peroxisomal biogenesis factor 2
chr11	41202411	41202910	500	*	Distal Intergenic	11	40748552	40755311	6760	2	12450	ENSMUST00000020576.7	-447100	ENSMUSG00000020326	Ccng1	cyclin G1
chr11	9669389	9669888	500	*	Intron (ENSMUST00000042740.12/268379, intron 59 of 61)	11	9193451	9256178	62728	1	268379	ENSMUST00000151522.1	475938	ENSMUSG00000004668	Abca13	ATP-binding cassette, sub-family A member 13
chr19	19783453	19783952	500	*	Distal Intergenic	19	20324856	20440923	116068	1	68994	ENSMUST00000235940.1	-540904	ENSMUSG00000094732	1500015L24Rik	RIKEN cDNA 1500015L24 gene
chr19	49263877	49264376	500	*	Distal Intergenic	19	48704216	48804537	100322	1	66673	ENSMUST00000235967.1	559661	ENSMUSG00000063434	Sorcs3	sortilin-related VPS10 domain containing receptor 3
chr1	145897464	145897963	500	*	Distal Intergenic	1	146494760	146902471	407712	1	215378	ENSMUST00000074622.10	-596797	ENSMUSG00000035131	Brinp3	bone morphogenetic protein/retinoic acid inducible neural specific 3
chr2	56163651	56164150	500	*	Distal Intergenic	2	56785811	56785907	97	1	102465169	ENSMUST00000184814.1	-621661	ENSMUSG00000098437	Mir195b	microRNA 195b
chr18	41208776	41209275	500	*	Distal Intergenic	18	40523099	40531179	8081	1	383348	ENSMUST00000236525.1	685677	ENSMUSG00000051401	Kctd16	potassium channel tetramerisation domain containing 16
chr14	109610658	109611157	500	*	Distal Intergenic	14	108908800	108914158	5359	2	76965	ENSMUST00000100322.3	-696500	ENSMUSG00000075478	Slitrk1	SLIT and NTRK-like family, member 1
chr4	23773124	23773623	500	*	Distal Intergenic	4	24496451	24581338	84888	1	212377	ENSMUST00000173079.7	-722828	ENSMUSG00000045751	Mms22l	MMS22-like, DNA repair protein
chr9	17451306	17451805	500	*	Distal Intergenic	9	18292125	18317442	25318	1	66917	ENSMUST00000001825.8	-840320	ENSMUSG00000001774	Chordc1	cysteine and histidine rich domain containing 1
chr16	54264453	54264952	500	*	Distal Intergenic	16	55225175	55283237	58063	2	239852	ENSMUST00000036412.3	1018285	ENSMUSG00000064310	Zpld1	zona pellucida like domain containing 1
chr5	55770464	55770963	500	*	Distal Intergenic	5	54349991	54358543	8553	1	330086	ENSMUST00000197424.1	1420473	ENSMUSG00000105912	Gm10440	predicted gene 10440
