seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	20069645	20070144	500	*	Intron (ENSMUST00000088448.11/241035, intron 66 of 66)	1	20356452	20392300	35849	1	75028	ENSMUST00000161509.2	-286308	NA	4930486I03Rik	RIKEN cDNA 4930486I03 gene
chr7	36095564	36096063	500	*	Distal Intergenic	7	35772343	35802989	30647	2	668501	ENSMUST00000061586.10	-292575	ENSMUSG00000044452	Zfp507	zinc finger protein 507
chr16	71583029	71583528	500	*	Distal Intergenic	16	71249884	71267176	17293	1	78221	ENSMUST00000231541.1	333145	ENSMUSG00000116982	4930567J20Rik	RIKEN cDNA 4930567J20 gene
chr4	18775072	18775571	500	*	Intron (ENSMUST00000133363.1/ENSMUST00000133363.1, intron 4 of 10)	4	18860454	19122526	262073	2	435772	ENSMUST00000137780.1	346955	ENSMUSG00000073991	Cnbd1	cyclic nucleotide binding domain containing 1
chr1	100801174	100801673	500	*	Distal Intergenic	1	101155809	101175202	19394	1	100504525	ENSMUST00000187932.1	-354136	ENSMUSG00000100684	Gm20268	predicted gene, 20268
chr17	94393683	94394182	500	*	Distal Intergenic	17	94722590	94749892	27303	2	76781	ENSMUST00000234990.1	355710	ENSMUSG00000055660	Mettl4	methyltransferase 4, N6-adenosine
chr11	19438379	19438878	500	*	Distal Intergenic	11	19065276	19075740	10465	1	74059	ENSMUST00000144854.1	373103	ENSMUSG00000087507	4933406G16Rik	RIKEN cDNA 4933406G16 gene
chr3	91483257	91483756	500	*	Distal Intergenic	3	91088137	91090803	2667	2	229550	ENSMUST00000166173.2	-392454	ENSMUSG00000091175	S100a7l2	S100 calcium binding protein A7 like 2
chr6	14267226	14267725	500	*	Distal Intergenic	6	13871569	13896422	24854	1	76311	ENSMUST00000181225.1	395657	ENSMUSG00000097616	1110019D14Rik	RIKEN cDNA 1110019D14 gene
chr3	157121732	157122231	500	*	Intron (ENSMUST00000074015.10/320840, intron 4 of 6)	3	157527515	157534090	6576	2	381498	ENSMUST00000196791.1	411859	NA	4930592C13Rik	RIKEN cDNA 4930592C13 gene
chr3	61915341	61915840	500	*	Distal Intergenic	3	62338344	62462221	123878	1	622434	ENSMUST00000079300.12	-422504	ENSMUSG00000036885	Arhgef26	Rho guanine nucleotide exchange factor 26
chr11	27106013	27106512	500	*	Distal Intergenic	11	26547848	26593999	46152	2	69922	ENSMUST00000156264.1	-512014	ENSMUSG00000064090	Vrk2	vaccinia related kinase 2
chr1	145972416	145972915	500	*	Distal Intergenic	1	146494760	146902471	407712	1	215378	ENSMUST00000074622.10	-521845	ENSMUSG00000035131	Brinp3	bone morphogenetic protein/retinoic acid inducible neural specific 3
chr5	47420559	47421058	500	*	Distal Intergenic	5	47983138	48307733	324596	1	20563	ENSMUST00000173107.7	-562080	ENSMUSG00000031558	Slit2	slit guidance ligand 2
chr5	41044615	41045114	500	*	Distal Intergenic	5	41625733	41627502	1770	2	100972	ENSMUST00000200702.1	582388	ENSMUSG00000029128	Rab28	RAB28, member RAS oncogene family
chr8	44307009	44307508	500	*	Distal Intergenic	8	43650309	43710049	59741	2	252866	ENSMUST00000110411.3	-596960	ENSMUSG00000079058	Adam34	a disintegrin and metallopeptidase domain 34
chr10	46458420	46458919	500	*	Distal Intergenic	10	45837880	45852283	14404	1	320363	ENSMUST00000215085.1	620540	ENSMUSG00000110874	D030045P18Rik	RIKEN cDNA D030045P18 gene
chr2	8222063	8222562	500	*	Distal Intergenic	2	7394076	7509563	115488	2	14007	ENSMUST00000182037.1	-712500	ENSMUSG00000002107	Celf2	CUGBP, Elav-like family member 2
chr7	77132093	77132592	500	*	Distal Intergenic	7	76411062	76766608	355547	1	244071	ENSMUST00000107442.2	721031	ENSMUSG00000025754	Agbl1	ATP/GTP binding protein-like 1
chr16	83253054	83253553	500	*	Distal Intergenic	16	84371143	84375505	4363	1	75247	ENSMUST00000231366.1	-1117590	ENSMUSG00000116907	4930553E22Rik	RIKEN cDNA 4930553E22 gene
