seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr19	31812209	31812708	500	*	Distal Intergenic	19	30564489	31765033	1200545	2	19091	ENSMUST00000065067.13	-47176	ENSMUSG00000052920	Prkg1	protein kinase, cGMP-dependent, type I
chrX	101914122	101914621	500	*	Intron (ENSMUST00000125115.1/100042480, intron 1 of 1)	20	101961797	102077881	116085	1	100042480	ENSMUST00000155477.1	-47176	ENSMUSG00000079481	Nhsl2	NHS like 2
chr14	103795376	103795875	500	*	Distal Intergenic	14	103814728	103843695	28968	2	13618	ENSMUST00000227824.1	47820	ENSMUSG00000022122	Ednrb	endothelin receptor type B
chr8	110566008	110566507	500	*	Intron (ENSMUST00000043141.6/244653, intron 61 of 86)	8	110618585	110720396	101812	1	234729	ENSMUST00000213003.1	-52078	ENSMUSG00000010936	Vac14	Vac14 homolog (S. cerevisiae)
chr8	35662054	35662553	500	*	Intron (ENSMUST00000037666.5/52065, intron 1 of 2)	8	35607277	35677020	69744	1	52065	ENSMUST00000154989.1	54777	ENSMUSG00000070056	Mfhas1	malignant fibrous histiocytoma amplified sequence 1
chr11	35065801	35066300	500	*	Distal Intergenic	11	35121224	35708507	587284	1	20564	ENSMUST00000069837.3	-54924	ENSMUSG00000056427	Slit3	slit guidance ligand 3
chr16	93514446	93514945	500	*	Distal Intergenic	16	93396815	93458872	62058	2	72264	ENSMUST00000185803.1	-55574	ENSMUSG00000099968	1700029J03Rik	RIKEN cDNA 1700029J03 gene
chr3	139262184	139262683	500	*	Intron (ENSMUST00000106239.7/381476, intron 6 of 13)	3	139205893	139710299	504407	1	381476	ENSMUST00000062306.6	56291	ENSMUSG00000047940	Stpg2	sperm tail PG rich repeat containing 2
chr6	137897512	137898011	500	*	Distal Intergenic	6	137836852	137843701	6850	1	232449	ENSMUST00000204723.1	60660	ENSMUSG00000030225	Dera	deoxyribose-phosphate aldolase
chr8	73162240	73162739	500	*	Intron (ENSMUST00000004497.10/16795, intron 2 of 14)	8	73045064	73098913	53850	2	16795	ENSMUST00000146249.1	-63327	ENSMUSG00000004383	Large1	LARGE xylosyl- and glucuronyltransferase 1
chr10	56499782	56500281	500	*	Distal Intergenic	10	56431981	56475967	43987	1	102640560	ENSMUST00000218830.1	67801	ENSMUSG00000112833	Gm36595	predicted gene, 36595
chr13	99830640	99831139	500	*	Distal Intergenic	13	99898489	99900641	2153	2	27220	ENSMUST00000022150.7	69502	ENSMUSG00000021647	Cartpt	CART prepropeptide
chr17	74931594	74932093	500	*	Distal Intergenic	17	74861921	74863570	1650	1	74196	ENSMUST00000234264.1	69673	ENSMUSG00000024078	Ttc27	tetratricopeptide repeat domain 27
chr11	26009699	26010198	500	*	Intron (ENSMUST00000125773.7/70626, intron 1 of 5)	11	25849297	26081600	232304	2	70626	ENSMUST00000135168.1	71402	NA	5730522E02Rik	RIKEN cDNA 5730522E02 gene
chr17	89450790	89451289	500	*	Distal Intergenic	17	89379241	89384993	5753	1	100043904	ENSMUST00000234513.1	71549	ENSMUSG00000117524	Gm4719	predicted gene 4719
chr15	25546108	25546607	500	*	Intron (ENSMUST00000228618.1/ENSMUST00000228618.1, intron 3 of 5)	15	25622525	25813673	191149	1	17909	ENSMUST00000110457.7	-75918	ENSMUSG00000022272	Myo10	myosin X
chr7	117303640	117304139	500	*	Distal Intergenic	7	117380979	117635185	254207	1	233781	ENSMUST00000160035.7	-76840	ENSMUSG00000030657	Xylt1	xylosyltransferase 1
chr8	46886067	46886566	500	*	Distal Intergenic	8	46807230	46818971	11742	1	16363	ENSMUST00000210334.1	78837	ENSMUSG00000031627	Irf2	interferon regulatory factor 2
chr3	117161329	117161828	500	*	Distal Intergenic	3	117060522	117077765	17244	2	433646	ENSMUST00000029642.7	-83564	ENSMUSG00000028009	1700061I17Rik	RIKEN cDNA 1700061I17 gene
chr10	32977093	32977592	500	*	Distal Intergenic	10	32642113	32890461	248349	2	432450	ENSMUST00000219306.1	-86632	ENSMUSG00000069670	Nkain2	Na+/K+ transporting ATPase interacting 2
chr1	14139422	14139921	500	*	Distal Intergenic	1	14207926	14231492	23567	2	14048	ENSMUST00000189526.1	91571	ENSMUSG00000025932	Eya1	EYA transcriptional coactivator and phosphatase 1
chr8	35283544	35284043	500	*	Distal Intergenic	8	35375739	35388129	12391	1	244416	ENSMUST00000210337.1	-91696	ENSMUSG00000046794	Ppp1r3b	protein phosphatase 1, regulatory subunit 3B
chr9	74366064	74366563	500	*	Distal Intergenic	9	74274134	74283308	9175	1	546144	ENSMUST00000149439.1	91930	ENSMUSG00000044976	Wdr72	WD repeat domain 72
chr18	24802415	24802914	500	*	Intron (ENSMUST00000037097.8/225288, intron 3 of 26)	18	24709445	25133501	424057	1	225288	ENSMUST00000234834.1	92970	ENSMUSG00000034295	Fhod3	formin homology 2 domain containing 3
chr12	70553720	70554219	500	*	Distal Intergenic	12	70459841	70460576	736	1	72736	ENSMUST00000160865.1	93879	ENSMUSG00000021072	Tmx1	thioredoxin-related transmembrane protein 1
chr16	63958268	63958767	500	*	Distal Intergenic	16	63841918	63864175	22258	2	13837	ENSMUST00000232370.1	-94093	ENSMUSG00000052504	Epha3	Eph receptor A3
chr9	118245670	118246169	500	*	Distal Intergenic	9	118150231	118170376	20146	1	100502695	ENSMUST00000181824.1	95439	ENSMUSG00000097402	Gm17399	predicted gene, 17399
chr1	160550643	160551142	500	*	Intron (ENSMUST00000028049.12/29809, intron 13 of 20)	1	160441600	160453773	12174	2	29809	ENSMUST00000194696.1	-96870	ENSMUSG00000026721	Rabgap1l	RAB GTPase activating protein 1-like
chr14	87638053	87638552	500	*	Distal Intergenic	14	87539099	87545502	6404	1	219249	ENSMUST00000227304.1	98954	ENSMUSG00000022019	Tdrd3	tudor domain containing 3
chr11	57404550	57405049	500	*	Distal Intergenic	11	57505290	57507428	2139	2	67726	ENSMUST00000129596.1	102379	ENSMUSG00000020523	Fam114a2	family with sequence similarity 114, member A2
chr14	25002022	25002521	500	*	Distal Intergenic	14	25109384	25112926	3543	1	102634576	ENSMUST00000225462.1	-106863	ENSMUSG00000114288	Gm32123	predicted gene, 32123
chr4	96899586	96900085	500	*	Distal Intergenic	4	96723647	96785186	61540	2	620779	ENSMUST00000107071.1	-114400	ENSMUSG00000078639	Gm12695	predicted gene 12695
chr12	9689239	9689738	500	*	Distal Intergenic	12	9574441	9581500	7060	1	23967	ENSMUST00000057021.8	114798	ENSMUSG00000048387	Osr1	odd-skipped related transcription factor 1
chr2	109558703	109559202	500	*	Distal Intergenic	2	109674700	109727007	52308	1	12064	ENSMUST00000053317.11	-115498	ENSMUSG00000048482	Bdnf	brain derived neurotrophic factor
chr17	54158700	54159199	500	*	Distal Intergenic	17	54273594	54279204	5611	2	63993	ENSMUST00000233507.1	120005	ENSMUSG00000023945	Slc5a7	solute carrier family 5 (choline transporter), member 7
chr14	12668366	12668865	500	*	Intron (ENSMUST00000224882.1/27062, intron 3 of 28)	14	12536073	12546401	10329	2	27062	ENSMUST00000225606.1	-121965	ENSMUSG00000054423	Cadps	Ca2+-dependent secretion activator
chr12	36509872	36510371	500	*	Intron (ENSMUST00000221452.1/75847, intron 6 of 9)	12	36382180	36688592	306413	1	75847	ENSMUST00000221177.1	127692	ENSMUSG00000043153	Crppa	CDP-L-ribitol pyrophosphorylase A
chr2	149998605	149999104	500	*	Intron (ENSMUST00000109935.7/433485, intron 3 of 3)	2	150117156	150136642	19487	2	104348	ENSMUST00000094538.5	137538	ENSMUSG00000068134	Zfp120	zinc finger protein 120
chr12	34295963	34296462	500	*	Intron (ENSMUST00000209902.1/79221, intron 13 of 24)	12	34373827	34437307	63481	2	79221	ENSMUST00000211107.1	140845	ENSMUSG00000004698	Hdac9	histone deacetylase 9
chr1	96519096	96519595	500	*	Distal Intergenic	1	96612057	96662573	50517	2	75159	ENSMUST00000189056.1	142978	ENSMUSG00000100589	4930533P14Rik	RIKEN cDNA 4930533P14 gene
chr2	139891462	139891961	500	*	Intron (ENSMUST00000046656.8/75812, intron 11 of 13)	2	139976532	140042214	65683	2	75812	ENSMUST00000124949.1	150253	ENSMUSG00000039033	Tasp1	taspase, threonine aspartase 1
chr14	68806922	68807421	500	*	Distal Intergenic	14	68607734	68655842	48109	2	13522	ENSMUST00000224039.1	-151080	ENSMUSG00000014725	Adam28	a disintegrin and metallopeptidase domain 28
chr9	33883632	33884131	500	*	Distal Intergenic	9	34042369	34059019	16651	1	77119	ENSMUST00000184229.1	-158238	NA	7630403G23Rik	RIKEN cDNA 7630403G23 gene
chr15	69092395	69092894	500	*	Intron (ENSMUST00000022954.6/13992, intron 8 of 8)	15	68930068	69024765	94698	1	13992	ENSMUST00000230073.1	162327	ENSMUSG00000022332	Khdrbs3	KH domain containing, RNA binding, signal transduction associated 3
chr12	35357944	35358443	500	*	Distal Intergenic	12	35194811	35194897	87	2	751520	ENSMUST00000102298.1	-163047	ENSMUSG00000076253	Mir680-3	microRNA 680-3
chr10	98531453	98531952	500	*	Distal Intergenic	10	98299927	98351874	51948	2	667438	ENSMUST00000218457.1	-179579	ENSMUSG00000112896	Gm8633	predicted gene 8633
chr14	10070621	10071120	500	*	Intron (ENSMUST00000161302.7/14198, intron 2 of 6)	14	9886026	9886629	604	1	100042415	ENSMUST00000162462.1	184595	ENSMUSG00000121680	Mnd1-ps	Mnd1 retrotransposed pseudogene
chr10	44877023	44877522	500	*	Distal Intergenic	10	45067203	45167198	99996	1	19072	ENSMUST00000099858.3	-189681	ENSMUSG00000019849	Prep	prolyl endopeptidase
chr2	137333793	137334292	500	*	Distal Intergenic	2	137081456	137116644	35189	2	16449	ENSMUST00000028735.7	-217149	ENSMUSG00000027276	Jag1	jagged 1
chr3	148596000	148596499	500	*	Distal Intergenic	3	148815856	148822979	7124	2	99633	ENSMUST00000168352.1	226480	ENSMUSG00000028184	Adgrl2	adhesion G protein-coupled receptor L2
chrX	138437948	138438447	500	*	Intron (ENSMUST00000113063.7/60367, intron 5 of 10)	20	138208165	138209580	1416	2	67944	ENSMUST00000096314.2	-228368	ENSMUSG00000071686	Tex13a	testis expressed 13A
chr15	64691631	64692130	500	*	Distal Intergenic	15	64782562	64922271	139710	2	11514	ENSMUST00000228109.1	230141	ENSMUSG00000022376	Adcy8	adenylate cyclase 8
chr3	124076283	124076782	500	*	Distal Intergenic	3	124320855	124324743	3889	1	229801	ENSMUST00000058994.5	-244073	ENSMUSG00000044528	Tram1l1	translocation associated membrane protein 1-like 1
chr3	35184255	35184754	500	*	Distal Intergenic	3	34922545	34922651	107	2	102466155	ENSMUST00000183357.1	-261604	ENSMUSG00000098862	Mir6378	microRNA 6378
chr13	71373126	71373625	500	*	Distal Intergenic	13	71107089	71107209	121	1	100316804	ENSMUST00000116930.1	266037	ENSMUSG00000080580	Mir466f-4	microRNA 466f-4
chr12	14774836	14775335	500	*	Distal Intergenic	12	14996389	15050389	54001	2	73972	ENSMUST00000221781.1	275054	ENSMUSG00000113644	4930448C13Rik	RIKEN cDNA 4930448C13 gene
chr1	20069645	20070144	500	*	Intron (ENSMUST00000088448.11/241035, intron 66 of 66)	1	20356452	20392300	35849	1	75028	ENSMUST00000161509.2	-286308	NA	4930486I03Rik	RIKEN cDNA 4930486I03 gene
chr4	10210865	10211364	500	*	Distal Intergenic	4	9916638	9917635	998	2	74662	ENSMUST00000120570.1	-293230	ENSMUSG00000121765	4930448K20Rik	glyceraldehyde-3-phosphate dehydrogenase pseudogene
chr9	79215951	79216450	500	*	Intron (ENSMUST00000215508.1/ENSMUST00000215508.1, intron 1 of 1)	9	79444037	79519302	75266	2	100038575	ENSMUST00000217201.1	302852	ENSMUSG00000111765	Gm10635	predicted gene 10635
chr6	19858438	19858937	500	*	Distal Intergenic	6	19555342	19555461	120	1	102465192	ENSMUST00000183510.1	303096	ENSMUSG00000099149	Mir6370	microRNA 6370
chr11	19438379	19438878	500	*	Distal Intergenic	11	19065276	19075740	10465	1	74059	ENSMUST00000144854.1	373103	ENSMUSG00000087507	4933406G16Rik	RIKEN cDNA 4933406G16 gene
chr5	10478181	10478680	500	*	Distal Intergenic	5	10865029	10870808	5780	1	623849	ENSMUST00000095015.10	-386349	ENSMUSG00000091422	Gm6455	predicted gene 6455
chr3	91483257	91483756	500	*	Distal Intergenic	3	91088137	91090803	2667	2	229550	ENSMUST00000166173.2	-392454	ENSMUSG00000091175	S100a7l2	S100 calcium binding protein A7 like 2
chr3	157121732	157122231	500	*	Intron (ENSMUST00000074015.10/320840, intron 4 of 6)	3	157527515	157534090	6576	2	381498	ENSMUST00000196791.1	411859	NA	4930592C13Rik	RIKEN cDNA 4930592C13 gene
chr12	6967929	6968428	500	*	Distal Intergenic	12	7372039	7380330	8292	2	73575	ENSMUST00000187396.1	411902	ENSMUSG00000102096	1700101O22Rik	RIKEN cDNA 1700101O22 gene
chr11	9669389	9669888	500	*	Intron (ENSMUST00000042740.12/268379, intron 59 of 61)	11	9193451	9256178	62728	1	268379	ENSMUST00000151522.1	475938	ENSMUSG00000004668	Abca13	ATP-binding cassette, sub-family A member 13
chr8	28738938	28739437	500	*	Intron (ENSMUST00000168630.3/210801, intron 8 of 17)	8	28652425	29219427	567003	2	210801	ENSMUST00000209401.1	479990	ENSMUSG00000063626	Unc5d	unc-5 netrin receptor D
chr6	110139163	110139662	500	*	Distal Intergenic	6	110645581	111497090	851510	1	108073	ENSMUST00000174018.7	-505919	ENSMUSG00000056755	Grm7	glutamate receptor, metabotropic 7
chr11	13043437	13043936	500	*	Distal Intergenic	11	12236678	12464960	228283	2	12808	ENSMUST00000109651.8	-578477	ENSMUSG00000020173	Cobl	cordon-bleu WH2 repeat
chr2	123387164	123387663	500	*	Distal Intergenic	2	122799762	122809559	9798	1	59010	ENSMUST00000176343.1	587402	ENSMUSG00000005803	Sqor	sulfide quinone oxidoreductase
chr10	46458420	46458919	500	*	Distal Intergenic	10	45837880	45852283	14404	1	320363	ENSMUST00000215085.1	620540	ENSMUSG00000110874	D030045P18Rik	RIKEN cDNA D030045P18 gene
chr18	41208776	41209275	500	*	Distal Intergenic	18	40523099	40531179	8081	1	383348	ENSMUST00000236525.1	685677	ENSMUSG00000051401	Kctd16	potassium channel tetramerisation domain containing 16
chr14	109610658	109611157	500	*	Distal Intergenic	14	108908800	108914158	5359	2	76965	ENSMUST00000100322.3	-696500	ENSMUSG00000075478	Slitrk1	SLIT and NTRK-like family, member 1
chr4	23773124	23773623	500	*	Distal Intergenic	4	24496451	24581338	84888	1	212377	ENSMUST00000173079.7	-722828	ENSMUSG00000045751	Mms22l	MMS22-like, DNA repair protein
chr14	93040704	93041203	500	*	Intron (ENSMUST00000195826.5/211712, intron 4 of 4)	14	93173729	93885748	712020	2	211712	ENSMUST00000194129.1	844545	ENSMUSG00000055421	Pcdh9	protocadherin 9
chr16	83316359	83316858	500	*	Distal Intergenic	16	84371143	84375505	4363	1	75247	ENSMUST00000231366.1	-1054285	ENSMUSG00000116907	4930553E22Rik	RIKEN cDNA 4930553E22 gene
chr2	100032794	100033293	500	*	Distal Intergenic	2	101562125	101576125	14001	2	68170	ENSMUST00000177152.1	1542832	ENSMUSG00000027165	Iftap	intraflagellar transport associated protein
