# Analysis Group Name : New Analysis Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Description : ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Created By :bridgeslab@umich.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Last Modified Date : 2016-12-19 02:34:49 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Number of Experiments in Analysis Group : 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# List of instrument types in the study that are imported : QuantStudio 5 System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Normalization method : Endogenous Control = Rplp0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference Sample : 1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Reference Group : NCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Max CT : 40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Confidence Level : 95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment Name,Barcode,Well,Biological Group Name,Sample Name,Target Name,Task,Amp Score,Amp Status,Cq Conf,Target Efficiency,Cq,Cq (Post IC),Eq. Cq,Quantity,Auto Threshold,Threshold,Auto Baseline,Baseline Start,Baseline Stop,Tm1,Tm2,Tm3,Cq Mean,Cq SE,Intercept,R-Squared,Slope,Efficiency,Omit,FLAGS,AMPNC,AMPSCORE,BADROX,OFFSCALE,NOAMP,NOISE,SPIKE,NOSIGNAL,NOSAMPLE,EXPFAIL,BLFAIL,THOLDFAIL,CTFAIL,HIGHSD,OUTLIERRG,MAXCT,MPOUTLIER,MTP or TM,LOWROX,PRFLOW,PRFDROP,DRNMIN,CQCONF
2016-12-19 153549.eds,,E7,NCD + Dex,3048,Rplp0,UNKNOWN,1.5821748,Amp,0.96808946,100,33.03719,33.03719,33.03719,-,TRUE,0.36217913,TRUE,3,29,86.99665,67.93365,-,33.415833,0.37864304,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-12-19 153549.eds,,E8,NCD + Dex,3048,Rplp0,UNKNOWN,1.5763952,Amp,0.9640963,100,33.794476,33.794476,33.794476,-,TRUE,0.36217913,TRUE,3,28,87.23346,68.170456,-,33.415833,0.37864304,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-12-19 153549.eds,,E9,NCD + Dex,3048,Pcx,UNKNOWN,1.4968632,Amp,0.9666815,100,23.836905,23.836905,23.836905,-,TRUE,0.21301115,TRUE,3,19,78.58998,-,-,23.800678,0.036227226,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,E10,NCD + Dex,3048,Pcx,UNKNOWN,1.4977177,Amp,0.9810772,100,23.76445,23.76445,23.76445,-,TRUE,0.21301115,TRUE,3,18,78.58998,-,-,23.800678,0.036227226,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,E11,NCD + Dex,3048,Pck1,UNKNOWN,1.6314944,Amp,0.9744239,100,30.088802,30.088802,30.088802,-,TRUE,0.4498967,TRUE,3,23,83.79975,-,-,29.96048,0.1283226,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,E12,NCD + Dex,3048,Pck1,UNKNOWN,1.6333566,Amp,0.97740793,100,29.832157,29.832157,29.832157,-,TRUE,0.4498967,TRUE,3,23,83.79975,-,-,29.96048,0.1283226,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,E13,HFD + Dex,1745,Hsd11b1,UNKNOWN,1.6300837,Amp,0.98716986,100,25.63713,25.63713,25.63713,-,TRUE,0.68897295,TRUE,3,18,84.51017,-,-,25.620197,0.016932487,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,E14,HFD + Dex,1745,Hsd11b1,UNKNOWN,1.6397371,Amp,0.98472244,100,25.603266,25.603266,25.603266,-,TRUE,0.68897295,TRUE,3,18,84.39177,-,-,25.620197,0.016932487,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,E15,HFD + Dex,1745,Pck2,UNKNOWN,1.617591,Amp,0.9849545,100,23.333904,23.333904,23.333904,-,TRUE,0.56118774,TRUE,3,17,82.2605,-,-,23.41169,0.077786446,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,E16,HFD + Dex,1745,Pck2,UNKNOWN,1.6150548,Amp,0.9882115,100,23.489477,23.489477,23.489477,-,TRUE,0.56118774,TRUE,3,17,82.1421,-,-,23.41169,0.077786446,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,E17,HFD + Dex,1745,Fgf21,UNKNOWN,1.6042154,Amp,0.99167556,100,31.420513,31.420513,31.420513,-,TRUE,0.3325239,TRUE,3,26,84.03656,74.564255,-,31.597622,0.17710972,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-12-19 153549.eds,,E18,HFD + Dex,1745,Fgf21,UNKNOWN,1.606898,Amp,0.99221176,100,31.774733,31.774733,31.774733,-,TRUE,0.3325239,TRUE,3,25,84.03656,66.3944,-,31.597622,0.17710972,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-12-19 153549.eds,,E19,HFD + Dex,1745,Rplp0,UNKNOWN,1.5436805,Amp,0.9706292,100,35.162094,35.162094,35.162094,-,TRUE,0.36217913,TRUE,3,29,87.23346,67.34163,77.52435,34.77788,0.3842125,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-12-19 153549.eds,,E20,HFD + Dex,1745,Rplp0,UNKNOWN,1.5727735,Amp,0.9717198,100,34.39367,34.39367,34.39367,-,TRUE,0.36217913,TRUE,3,29,87.35186,-,-,34.77788,0.3842125,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,E21,HFD + Dex,1745,Pcx,UNKNOWN,1.4958367,Amp,0.98567826,100,24.351395,24.351395,24.351395,-,TRUE,0.21301115,TRUE,3,19,78.70839,-,-,24.321108,0.030286789,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,E22,HFD + Dex,1745,Pcx,UNKNOWN,1.4928324,Amp,0.98670655,100,24.290821,24.290821,24.290821,-,TRUE,0.21301115,TRUE,3,18,78.70839,-,-,24.321108,0.030286789,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,E23,HFD + Dex,1745,Pck1,UNKNOWN,1.6410334,Amp,0.99351907,100,29.906372,29.906372,29.906372,-,TRUE,0.4498967,TRUE,3,23,83.91815,-,-,29.98022,0.073848724,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,E24,HFD + Dex,1745,Pck1,UNKNOWN,1.6321039,Amp,0.98650193,100,30.05407,30.05407,30.05407,-,TRUE,0.4498967,TRUE,3,24,83.79975,-,-,29.98022,0.073848724,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F1,HFD,1763,Hsd11b1,UNKNOWN,1.6450492,Amp,0.9521499,100,23.425077,23.425077,23.425077,-,TRUE,0.68897295,TRUE,3,17,84.86539,-,-,23.537056,0.111979485,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F2,HFD,1763,Hsd11b1,UNKNOWN,1.6322402,Amp,0.9668973,100,23.649036,23.649036,23.649036,-,TRUE,0.68897295,TRUE,3,17,84.39177,-,-,23.537056,0.111979485,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F3,HFD,1763,Pck2,UNKNOWN,1.6119926,Amp,0.9703255,100,20.479292,20.479292,20.479292,-,TRUE,0.56118774,TRUE,3,14,82.0237,-,-,20.395458,0.08383274,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F4,HFD,1763,Pck2,UNKNOWN,1.6115494,Amp,0.9680812,100,20.311626,20.311626,20.311626,-,TRUE,0.56118774,TRUE,3,13,82.0237,-,-,20.395458,0.08383274,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F5,HFD,1763,Fgf21,UNKNOWN,1.6043636,Amp,0.9793413,100,30.835398,30.835398,30.835398,-,TRUE,0.3325239,TRUE,3,26,83.91815,-,-,30.794872,0.04052639,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F6,HFD,1763,Fgf21,UNKNOWN,1.6092482,Amp,0.98286617,100,30.754345,30.754345,30.754345,-,TRUE,0.3325239,TRUE,3,24,84.03656,-,-,30.794872,0.04052639,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F7,HFD,1763,Rplp0,UNKNOWN,1.5799949,Amp,0.96664023,100,30.874985,30.874985,30.874985,-,TRUE,0.36217913,TRUE,3,26,86.99665,-,-,31.307098,0.4321127,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F8,HFD,1763,Rplp0,UNKNOWN,1.5844383,Amp,0.97962195,100,31.73921,31.73921,31.73921,-,TRUE,0.36217913,TRUE,3,24,87.11505,-,-,31.307098,0.4321127,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F9,HFD,1763,Pcx,UNKNOWN,1.4900875,Amp,0.97434783,100,21.286863,21.286863,21.286863,-,TRUE,0.21301115,TRUE,3,17,78.70839,-,-,21.297337,0.010474205,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F10,HFD,1763,Pcx,UNKNOWN,1.4913509,Amp,0.96462333,100,21.307812,21.307812,21.307812,-,TRUE,0.21301115,TRUE,3,17,78.58998,-,-,21.297337,0.010474205,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F11,HFD,1763,Pck1,UNKNOWN,1.63032,Amp,0.9767345,100,29.054821,29.054821,29.054821,-,TRUE,0.4498967,TRUE,3,22,83.68135,-,-,29.368473,0.31365204,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F12,HFD,1763,Pck1,UNKNOWN,1.6284616,Amp,0.94202524,100,29.682125,29.682125,29.682125,-,TRUE,0.4498967,TRUE,3,24,83.79975,-,-,29.368473,0.31365204,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F13,HFD + Dex,2111,Hsd11b1,UNKNOWN,1.6374213,Amp,0.97898215,100,22.971106,22.971106,22.971106,-,TRUE,0.68897295,TRUE,3,16,84.51017,-,-,23.001505,0.030399323,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F14,HFD + Dex,2111,Hsd11b1,UNKNOWN,1.6327862,Amp,0.97575665,100,23.031904,23.031904,23.031904,-,TRUE,0.68897295,TRUE,3,17,84.39177,-,-,23.001505,0.030399323,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F15,HFD + Dex,2111,Pck2,UNKNOWN,1.6242085,Amp,0.98212993,100,21.449724,21.449724,21.449724,-,TRUE,0.56118774,TRUE,3,14,82.2605,-,-,21.557903,0.10817814,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F16,HFD + Dex,2111,Pck2,UNKNOWN,1.6203359,Amp,0.96789205,100,21.66608,21.66608,21.66608,-,TRUE,0.56118774,TRUE,3,16,82.2605,-,-,21.557903,0.10817814,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F17,HFD + Dex,2111,Fgf21,UNKNOWN,1.6077895,Amp,0.98460174,100,29.697039,29.697039,29.697039,-,TRUE,0.3325239,TRUE,3,23,84.03656,-,-,29.635845,0.06119442,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F18,HFD + Dex,2111,Fgf21,UNKNOWN,1.6108513,Amp,0.9887393,100,29.57465,29.57465,29.57465,-,TRUE,0.3325239,TRUE,3,24,84.15496,-,-,29.635845,0.06119442,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F19,HFD + Dex,2111,Rplp0,UNKNOWN,1.5853022,Amp,0.96610624,100,31.712114,31.712114,31.712114,-,TRUE,0.36217913,TRUE,3,25,87.23346,-,-,31.668634,0.04347992,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F20,HFD + Dex,2111,Rplp0,UNKNOWN,1.589027,Amp,0.9682363,100,31.625154,31.625154,31.625154,-,TRUE,0.36217913,TRUE,3,25,87.35186,68.64407,-,31.668634,0.04347992,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-12-19 153549.eds,,F21,HFD + Dex,2111,Pcx,UNKNOWN,1.5014518,Amp,0.97312593,100,23.174368,23.174368,23.174368,-,TRUE,0.21301115,TRUE,3,18,78.70839,-,-,23.252869,0.0785017,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F22,HFD + Dex,2111,Pcx,UNKNOWN,1.4958531,Amp,0.9739615,100,23.331371,23.331371,23.331371,-,TRUE,0.21301115,TRUE,3,19,78.70839,-,-,23.252869,0.0785017,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F23,HFD + Dex,2111,Pck1,UNKNOWN,1.6358123,Amp,0.9744804,100,27.669937,27.669937,27.669937,-,TRUE,0.4498967,TRUE,3,21,83.79975,-,-,27.759228,0.08929062,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,F24,HFD + Dex,2111,Pck1,UNKNOWN,1.6412044,Amp,0.97993165,100,27.848518,27.848518,27.848518,-,TRUE,0.4498967,TRUE,3,21,83.91815,-,-,27.759228,0.08929062,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G1,HFD,1752,Hsd11b1,UNKNOWN,1.6438874,Amp,0.93262744,100,21.336008,21.336008,21.336008,-,TRUE,0.68897295,TRUE,3,14,84.86539,-,-,21.485725,0.14971733,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G2,HFD,1752,Hsd11b1,UNKNOWN,1.6332624,Amp,0.97379714,100,21.635443,21.635443,21.635443,-,TRUE,0.68897295,TRUE,3,15,84.27336,-,-,21.485725,0.14971733,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G3,HFD,1752,Pck2,UNKNOWN,1.6166518,Amp,0.9739746,100,19.510271,19.510271,19.510271,-,TRUE,0.56118774,TRUE,3,13,82.1421,-,-,19.50182,0.008450508,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G4,HFD,1752,Pck2,UNKNOWN,1.6147803,Amp,0.97421765,100,19.49337,19.49337,19.49337,-,TRUE,0.56118774,TRUE,3,13,82.1421,-,-,19.50182,0.008450508,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G5,HFD,1752,Fgf21,UNKNOWN,1.5994366,Amp,0.9745644,100,29.676138,29.676138,29.676138,-,TRUE,0.3325239,TRUE,3,24,83.91815,-,-,29.3533,0.32283783,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G6,HFD,1752,Fgf21,UNKNOWN,1.6036975,Amp,0.97687113,100,29.030462,29.030462,29.030462,-,TRUE,0.3325239,TRUE,3,22,83.91815,-,-,29.3533,0.32283783,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G7,HFD,1752,Rplp0,UNKNOWN,1.580575,Amp,0.96975654,100,30.140587,30.140587,30.140587,-,TRUE,0.36217913,TRUE,3,24,87.23346,-,-,30.021292,0.11929512,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G8,HFD,1752,Rplp0,UNKNOWN,1.5840446,Amp,0.96635896,100,29.901997,29.901997,29.901997,-,TRUE,0.36217913,TRUE,3,24,87.23346,-,-,30.021292,0.11929512,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G9,HFD,1752,Pcx,UNKNOWN,1.4878945,Amp,0.95581526,100,19.38336,19.38336,19.38336,-,TRUE,0.21301115,TRUE,3,15,78.58998,-,-,19.447445,0.06408501,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G10,HFD,1752,Pcx,UNKNOWN,1.4888874,Amp,0.95625603,100,19.51153,19.51153,19.51153,-,TRUE,0.21301115,TRUE,3,14,78.58998,-,-,19.447445,0.06408501,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G11,HFD,1752,Pck1,UNKNOWN,1.6343895,Amp,0.96411794,100,28.727533,28.727533,28.727533,-,TRUE,0.4498967,TRUE,3,22,83.79975,-,-,28.678328,0.04920578,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G12,HFD,1752,Pck1,UNKNOWN,1.6309639,Amp,0.9612376,100,28.629122,28.629122,28.629122,-,TRUE,0.4498967,TRUE,3,22,83.79975,-,-,28.678328,0.04920578,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G13,NCD,3037b,Hsd11b1,UNKNOWN,1.6330405,Amp,0.9633036,100,22.025099,22.025099,22.025099,-,TRUE,0.68897295,TRUE,3,14,84.62858,-,-,22.100094,0.07499504,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G14,NCD,3037b,Hsd11b1,UNKNOWN,1.6264701,Amp,0.95861787,100,22.175089,22.175089,22.175089,-,TRUE,0.68897295,TRUE,3,15,84.51017,-,-,22.100094,0.07499504,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G15,NCD,3037b,Pck2,UNKNOWN,1.6147971,Amp,0.97319645,100,19.180416,19.180416,19.180416,-,TRUE,0.56118774,TRUE,3,12,82.37891,-,-,19.26504,0.08462334,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G16,NCD,3037b,Pck2,UNKNOWN,1.6036099,Amp,0.94139856,100,19.349663,19.349663,19.349663,-,TRUE,0.56118774,TRUE,3,14,82.2605,-,-,19.26504,0.08462334,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G17,NCD,3037b,Fgf21,UNKNOWN,1.6026106,Amp,0.9733083,100,30.21856,30.21856,30.21856,-,TRUE,0.3325239,TRUE,3,25,84.15496,-,-,30.098606,0.1199522,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G18,NCD,3037b,Fgf21,UNKNOWN,1.5997343,Amp,0.97593105,100,29.978655,29.978655,29.978655,-,TRUE,0.3325239,TRUE,3,24,84.15496,-,-,30.098606,0.1199522,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G19,NCD,3037b,Rplp0,UNKNOWN,1.5541145,Amp,0.96708524,100,30.501808,30.501808,30.501808,-,TRUE,0.36217913,TRUE,3,25,87.35186,-,-,30.550692,0.048883438,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G20,NCD,3037b,Rplp0,UNKNOWN,1.5719597,Amp,0.95794225,100,30.599575,30.599575,30.599575,-,TRUE,0.36217913,TRUE,3,24,87.47027,-,-,30.550692,0.048883438,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G21,NCD,3037b,Pcx,UNKNOWN,1.4936143,Amp,0.9500358,100,20.787348,20.787348,20.787348,-,TRUE,0.21301115,TRUE,3,15,78.70839,-,-,20.836823,0.049474716,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G22,NCD,3037b,Pcx,UNKNOWN,1.4916886,Amp,0.9621258,100,20.886297,20.886297,20.886297,-,TRUE,0.21301115,TRUE,3,16,78.70839,-,-,20.836823,0.049474716,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G23,NCD,3037b,Pck1,UNKNOWN,1.6317858,Amp,0.9561915,100,29.054562,29.054562,29.054562,-,TRUE,0.4498967,TRUE,3,23,83.91815,-,-,28.97594,0.07861996,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,G24,NCD,3037b,Pck1,UNKNOWN,1.6344151,Amp,0.96803766,100,28.897322,28.897322,28.897322,-,TRUE,0.4498967,TRUE,3,22,83.91815,-,-,28.97594,0.07861996,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,H1,HFD,2104,Hsd11b1,UNKNOWN,1.6414291,Amp,0.9571084,100,27.071253,27.071253,27.071253,-,TRUE,0.68897295,TRUE,3,20,84.98379,-,-,27.15127,0.08001709,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,H2,HFD,2104,Hsd11b1,UNKNOWN,1.6364294,Amp,0.97453284,100,27.231287,27.231287,27.231287,-,TRUE,0.68897295,TRUE,3,21,84.27336,-,-,27.15127,0.08001709,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,H3,HFD,2104,Pck2,UNKNOWN,1.6173531,Amp,0.9771483,100,23.010822,23.010822,23.010822,-,TRUE,0.56118774,TRUE,3,17,82.1421,-,-,23.025211,0.014388084,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,H4,HFD,2104,Pck2,UNKNOWN,1.6173899,Amp,0.98582786,100,23.039598,23.039598,23.039598,-,TRUE,0.56118774,TRUE,3,17,82.1421,-,-,23.025211,0.014388084,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,H5,HFD,2104,Fgf21,UNKNOWN,1.6099253,Amp,0.9804009,100,32.723614,32.723614,32.723614,-,TRUE,0.3325239,TRUE,3,27,83.91815,-,-,32.34498,0.37863445,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-19 153549.eds,,H6,HFD,2104,Fgf21,UNKNOWN,1.6067895,Amp,0.9767655,100,31.966345,31.966345,31.966345,-,TRUE,0.3325239,TRUE,3,27,84.03656,65.920784,-,32.34498,0.37863445,-,-,-,-,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016-12-19 153549.eds,,H7,HFD,2104,Rplp0,UNKNOWN,1.5857778,Amp,0.9706431,100,32.514175,32.514175,32.514175,-,TRUE,0.36217913,TRUE,3,27,87.23346,-,-,32.407463,0.10671234,-,-,-,-,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
